# teff	logg	feh	2MASS_H	2MASS_J	2MASS_Ks	GROUND_COUSINS_I	GROUND_COUSINS_R	GROUND_JOHNSON_U	GROUND_JOHNSON_V	GROUND_JOHNSON_B	TYCHO_B_MvB	TYCHO_V_MvB	STROMGREN_b	STROMGREN_u	STROMGREN_v	STROMGREN_y	GaiaDR2v2_G	GaiaDR2v2_RP	GaiaDR2v2_BP	PS1_g	PS1_i	PS1_r	PS1_w	PS1_y	PS1_z	SDSS_g	SDSS_i	SDSS_r	SDSS_u	SDSS_z	SkyMapper_u	SkyMapper_v	SkyMapper_g	SkyMapper_r	SkyMapper_i	SkyMapper_z	WISE_RSR_W1	WISE_RSR_W2	GALEX_FUV	GALEX_NUV	SPITZER_IRAC_36	SPITZER_IRAC_45	NGTS_I	TESS	KEPLER_Kp
2.300000000000000000e+04	3.500000000000000000e+00	-3.010299956639811980e-01	4.790754971501970673e+10	1.411474033030833435e+11	1.669381639239314270e+10	7.326717118307087402e+11	1.518116672743623047e+12	8.885852950772310547e+12	2.751585552408210449e+12	6.201753506735695312e+12	6.684663462354880859e+12	3.083399985888250488e+12	4.773051531545881836e+12	9.807773359370501953e+12	7.251805716618026367e+12	2.721897291121169922e+12	1.935598530845542236e+12	8.098984887971523438e+11	3.696623025713453125e+12	4.215200374208944336e+12	8.603302917415805664e+11	1.753071183223385254e+12	1.806973608634840576e+12	3.606561195365670166e+11	5.184674043002664795e+11	4.674553468255799805e+12	8.794529196284277344e+11	1.772541688746389160e+12	9.216740408220683594e+12	4.680518420571422729e+11	9.452284281478216797e+12	8.252303524116304688e+12	3.619850078683432129e+12	1.828843694681584473e+12	7.700454273215606689e+11	4.340248179027559814e+11	3.037136236319110394e+09	8.734540740770781040e+08	8.258846269786370312e+13	3.152622217502255859e+13	2.425276876253406048e+09	9.620477386828608513e+08	1.321776295027698975e+12	8.481106514860891113e+11	2.036056442098320312e+12
2.300000000000000000e+04	3.500000000000000000e+00	0.000000000000000000e+00	4.876955566931185913e+10	1.439001236130173950e+11	1.697394828021803665e+10	7.495994027602716064e+11	1.555027265596139160e+12	9.183558118812261719e+12	2.821692923475876953e+12	6.372391690573513672e+12	6.868380430242375000e+12	3.163207800575885742e+12	4.900967557303771484e+12	1.016182397045778320e+13	7.447845762711480469e+12	2.791593453672352539e+12	1.985244171592460693e+12	8.287903461565471191e+11	3.798028093546518555e+12	4.326263315022024902e+12	8.805145037191939697e+11	1.796157626977768555e+12	1.852324569023785889e+12	3.681646187980208740e+11	5.298927706509074707e+11	4.798526714978027344e+12	9.001193408487465820e+11	1.816021095589018066e+12	9.536143774937533203e+12	4.782311599227161255e+11	9.789479307110607422e+12	8.502090314705409180e+12	3.714350641362473145e+12	1.874028161180719238e+12	7.879185137237834473e+11	4.433604612752908936e+11	3.083039903769893646e+09	8.854791384241662025e+08	8.099026173904364062e+13	3.254154173705680469e+13	2.461263993063409805e+09	9.753805578063170910e+08	1.353928849705620361e+12	8.679561994072269287e+11	2.087605042042659180e+12
2.300000000000000000e+04	3.500000000000000000e+00	3.010299956639811980e-01	4.992150232752068329e+10	1.476169081929734497e+11	1.734107852152804947e+10	7.726468652527692871e+11	1.604990663711968994e+12	9.594439008493048828e+12	2.916422493930026367e+12	6.602473401790826172e+12	7.115245645138980469e+12	3.271408870876451660e+12	5.075468537936470703e+12	1.065272809043996875e+13	7.708750046387784180e+12	2.885699120028864746e+12	2.052452841816989990e+12	8.545114561547269287e+11	3.935600447407529297e+12	4.476217951956102539e+12	9.080139344253129883e+11	1.854492592279238770e+12	1.913731891503264404e+12	3.783569078668055420e+11	5.454284281631024170e+11	4.965811559479453125e+12	9.282776213559603271e+11	1.874845137955397461e+12	9.978077150076910156e+12	4.920705539199276733e+11	1.025699706328527734e+13	8.843586251577111328e+12	3.842130573713066406e+12	1.935175013841853516e+12	8.122602762305441895e+11	4.560494812621965332e+11	3.140997995693194866e+09	9.000534513718736172e+08	7.901316404402306250e+13	3.396475450361289453e+13	2.506388520553289413e+09	9.915788870597193241e+08	1.397483320355269043e+12	8.949048523284720459e+11	2.157460801590218750e+12
2.300000000000000000e+04	3.750000000000000000e+00	-1.000000000000000000e+00	4.624630337616181183e+10	1.359555215415466156e+11	1.613186270583709717e+10	7.023506524026379395e+11	1.452357715342158691e+12	8.294661200867504883e+12	2.630170335762131348e+12	5.894059487123892578e+12	6.352078767789507812e+12	2.945025286898279785e+12	4.561274779720886719e+12	9.126016404464425781e+12	6.905098527977371094e+12	2.601128540772139648e+12	1.847830943730295410e+12	7.757287806665705566e+11	3.515905770210425293e+12	4.024182965177390625e+12	8.243337409053884277e+11	1.676519136889924805e+12	1.727497912285529053e+12	3.465424836494020996e+11	4.971559380060255737e+11	4.460636053395045898e+12	8.426008102797794189e+11	1.695112089417352051e+12	8.584725009737128906e+12	4.489951780342155762e+11	8.796752420395115234e+12	7.746013621684574219e+12	3.457162937709698730e+12	1.748893296386237549e+12	7.380850102691798096e+11	4.164278390576119995e+11	2.938136094476530552e+09	8.453923904469504356e+08	8.499687403134010938e+13	2.961680923185557422e+13	2.346588863149588108e+09	9.311145092120735645e+08	1.264748207212445801e+12	8.122692882672315674e+11	1.946067782378146240e+12
2.300000000000000000e+04	3.750000000000000000e+00	-6.989700043360187465e-01	4.659705647739636993e+10	1.370628478708519745e+11	1.624998351185535812e+10	7.091490719019913330e+11	1.467469126215749756e+12	8.416977730985867188e+12	2.659324238403713867e+12	5.966466858990279297e+12	6.430479477955657227e+12	2.978173459353283691e+12	4.614492308266617188e+12	9.270413783983367188e+12	6.989775343578420898e+12	2.630152036847676758e+12	1.868442123827913818e+12	7.833409978975701904e+11	3.558207881040973633e+12	4.070910583121733887e+12	8.324462831569926758e+11	1.694194756335269287e+12	1.746237234786711670e+12	3.495572716479810181e+11	5.017473882439512939e+11	4.512944959732610352e+12	8.509108718937884521e+11	1.712954504901646973e+12	8.715403092905456055e+12	4.530828295511580811e+11	8.934226239391218750e+12	7.850274304811689453e+12	3.496721694249783203e+12	1.767472068241780762e+12	7.452641195465498047e+11	4.201745840818743286e+11	2.959002227899813652e+09	8.513341970296961069e+08	8.426344275117800000e+13	2.999353840773358984e+13	2.363184656527325630e+09	9.376632271556305885e+08	1.277915770895035156e+12	8.203108557802668457e+11	1.967401025171887207e+12
2.300000000000000000e+04	3.750000000000000000e+00	-3.010299956639811980e-01	4.727985334465372467e+10	1.392396331830188904e+11	1.647534547745500946e+10	7.226622626271340332e+11	1.497552617916549805e+12	8.662068264747331055e+12	2.717399824416715332e+12	6.110511472885287109e+12	6.586207957471674805e+12	3.044289388472354004e+12	4.721094010257075195e+12	9.560166498841648438e+12	7.157516697977064453e+12	2.687926608569883789e+12	1.909482937659791992e+12	7.984864446273823242e+11	3.642548547781555664e+12	4.163953530432336914e+12	8.485936149039284668e+11	1.729403325283178955e+12	1.783554736443427246e+12	3.555339884103145752e+11	5.108491128337670288e+11	4.617080803368502930e+12	8.674518957550100098e+11	1.748495161876772705e+12	8.977443599869558594e+12	4.611876538962912598e+11	9.210094316756535156e+12	8.058577219772329102e+12	3.575542572454787598e+12	1.804472298814346191e+12	7.595405822581259766e+11	4.276043819329030762e+11	2.997450045888108253e+09	8.619175658386478424e+08	8.281290200719167188e+13	3.080567560685522656e+13	2.393593130815840721e+09	9.493526270580843687e+08	1.304118066517061523e+12	8.363024067497498779e+11	2.009909395265930664e+12
2.300000000000000000e+04	3.750000000000000000e+00	0.000000000000000000e+00	4.804146422122786713e+10	1.416941605401167297e+11	1.672098832844109726e+10	7.380600161808848877e+11	1.531769401161799805e+12	8.943896801589050781e+12	2.783362166015619141e+12	6.273377379444023438e+12	6.761841177984947266e+12	3.119497094095643066e+12	4.842708828491650391e+12	9.894629641910285156e+12	7.345582303800338867e+12	2.753487007298797363e+12	1.956086657818217041e+12	8.157501934309567871e+11	3.738455063125096191e+12	4.269373580791426758e+12	8.670121325161176758e+11	1.769459408333061035e+12	1.825955383744701660e+12	3.623217862879355469e+11	5.211970610141574097e+11	4.734980734653316406e+12	8.863201916623122559e+11	1.788920213629552979e+12	9.279390486068074219e+12	4.704023919434683228e+11	9.528541117593580078e+12	8.296262240313591797e+12	3.664981612784269531e+12	1.846547512908827881e+12	7.758146238257020264e+11	4.360506897818523560e+11	3.037610072195989609e+09	8.724950005094941854e+08	8.134198078344820312e+13	3.178002546743215625e+13	2.425100605974602699e+09	9.610712134991865158e+08	1.333913339154304443e+12	8.545048948332816162e+11	2.058236125956731934e+12
2.300000000000000000e+04	3.750000000000000000e+00	3.010299956639811980e-01	4.909329699440723419e+10	1.451173785491616516e+11	1.705364194094561195e+10	7.597144918660576172e+11	1.579600201623522949e+12	9.343693899678632812e+12	2.875250016762422363e+12	6.499210725763404297e+12	7.004554014465504883e+12	3.224535316340944336e+12	5.013326176490303711e+12	1.037147731133083984e+13	7.603103952173833984e+12	2.844767319493903320e+12	2.021095549245189209e+12	8.400170652977778320e+11	3.872414275472814453e+12	4.415882684990888672e+12	8.929258154651661377e+11	1.825448966121972900e+12	1.885147745291266846e+12	3.718329286989263916e+11	5.357269186329003906e+11	4.898680836588027344e+12	9.128671289491882324e+11	1.845394927241852051e+12	9.708898461448857422e+12	4.833379776203418579e+11	9.982531792266248047e+12	8.630058558312442383e+12	3.789518033914505859e+12	1.905320317894886963e+12	7.987064506430383301e+11	4.479037262173067017e+11	3.089971417002761841e+09	8.857370974179830551e+08	7.952965681942278125e+13	3.318447360898362500e+13	2.465890577841763496e+09	9.757811914163992405e+08	1.375573535725647705e+12	8.800286346336708984e+11	2.125737622264628418e+12
2.300000000000000000e+04	4.000000000000000000e+00	-1.000000000000000000e+00	4.589400757585293579e+10	1.348747600524544525e+11	1.600766009905431175e+10	6.967402252306282959e+11	1.440313841403565186e+12	8.136947351426190430e+12	2.609925568897376465e+12	5.827877822151360352e+12	6.279503055624951172e+12	2.921040317838988770e+12	4.529916414124968750e+12	8.968512945037363281e+12	6.835819032058248047e+12	2.581270963428146973e+12	1.831438110817238281e+12	7.690825210367327881e+11	3.481037928053044434e+12	3.991441978129229004e+12	8.177401584701260986e+11	1.662559106747338135e+12	1.713373868958309326e+12	3.434310630459898071e+11	4.925894111684490967e+11	4.422818704251272461e+12	8.358517252980639648e+11	1.680870663409568359e+12	8.421782974680541992e+12	4.448588974633682251e+11	8.640198198575183594e+12	7.593242924029744141e+12	3.429531711737752930e+12	1.734553200616140625e+12	7.321937848437897949e+11	4.125136503835695190e+11	2.914839582120592594e+09	8.383045010578900576e+08	8.512730249427662500e+13	2.915359489572363672e+13	2.327864149181630135e+09	9.233410639685298204e+08	1.254475665420600342e+12	8.053708862805283203e+11	1.930208801000145264e+12
2.300000000000000000e+04	4.250000000000000000e+00	3.010299956639811980e-01	4.797216339441102600e+10	1.416509900794646912e+11	1.666672099850662804e+10	7.409451433680941162e+11	1.540603689110851074e+12	8.928467206360058594e+12	2.808737122001237793e+12	6.307809994052646484e+12	6.796637977643309570e+12	3.146735994579720703e+12	4.905707307327328125e+12	9.944910457889277344e+12	7.399730023712318359e+12	2.779203216108149902e+12	1.969537956355674316e+12	8.184111060569578857e+11	3.766789072466546875e+12	4.311013693866811035e+12	8.708435241396285400e+11	1.780359507649152588e+12	1.839326902645379395e+12	3.621129824078242188e+11	5.213943167505176392e+11	4.779451754335488281e+12	8.902827144091578369e+11	1.799601462960839600e+12	9.278655690244132812e+12	4.704156124762102661e+11	9.562645388856955078e+12	8.233747417713508789e+12	3.700200477949453613e+12	1.858810099585978027e+12	7.789793573106142578e+11	4.357855362515920410e+11	3.020696364186817169e+09	8.659291285276199579e+08	8.100622159795500000e+13	3.201289640318931641e+13	2.410763781963926792e+09	9.539407042253580093e+08	1.342001720576541504e+12	8.577084068837784424e+11	2.074335938583003906e+12
2.300000000000000000e+04	4.500000000000000000e+00	-1.000000000000000000e+00	4.539882506812960052e+10	1.333590319144293823e+11	1.582651945889143753e+10	6.891644680931000977e+11	1.423873081015094482e+12	7.897885507446893555e+12	2.582668755090358887e+12	5.716248603872799805e+12	6.154779112914569336e+12	2.886976096999325195e+12	4.486571228565317383e+12	8.762254345400854492e+12	6.714052791471264648e+12	2.555043406880445801e+12	1.807267729832709473e+12	7.598011267030423584e+11	3.429680167844708496e+12	3.942347719748178223e+12	8.088930032135839844e+11	1.643437274598717285e+12	1.693337875573524902e+12	3.387670425192078857e+11	4.859701532944910889e+11	4.363991647270440918e+12	8.267987282362019043e+11	1.661265150339295898e+12	8.187461647332130859e+12	4.388244299707819824e+11	8.431190571112687500e+12	7.327501605239969727e+12	3.389406231874289062e+12	1.715029024799025879e+12	7.242492864311370850e+11	4.067351811341281128e+11	2.879404371577641487e+09	8.271817681776889563e+08	8.578082864707259375e+13	2.860368920491652344e+13	2.299208551630645752e+09	9.111571083072856665e+08	1.240542650265905518e+12	7.957785137604786377e+11	1.907721947379407471e+12
2.300000000000000000e+04	4.500000000000000000e+00	-6.989700043360187465e-01	4.563693576592345428e+10	1.341197123896864319e+11	1.590584033087285995e+10	6.939427484656516113e+11	1.434716171816706055e+12	7.988598058610688477e+12	2.604049635396541992e+12	5.770619061407410156e+12	6.213805557029215820e+12	2.911352962166183105e+12	4.526430302040964844e+12	8.869542540404464844e+12	6.778251028112376953e+12	2.576270025914573242e+12	1.822378045639825684e+12	7.651712990327109375e+11	3.461045095678476562e+12	3.977171373173400879e+12	8.146112680290184326e+11	1.656163208980958740e+12	1.706989821408340088e+12	3.408672671490161133e+11	4.891845807743262329e+11	4.403112845679195312e+12	8.326589643631340332e+11	1.674108803112064697e+12	8.284320398792719727e+12	4.416831781762233887e+11	8.533270071898491211e+12	7.404850143293250977e+12	3.418742241274438477e+12	1.728437085117244629e+12	7.292988002473596191e+11	4.093521732167401733e+11	2.893264942874960423e+09	8.311345826788103580e+08	8.527646592339829688e+13	2.887810413543342578e+13	2.310227127223426819e+09	9.155088960532039404e+08	1.249998069144460205e+12	8.014775494521489258e+11	1.923320072461619629e+12
2.300000000000000000e+04	4.500000000000000000e+00	-3.010299956639811980e-01	4.613489672652113342e+10	1.357232190884622040e+11	1.606860853302042770e+10	7.041118914791912842e+11	1.457828872158983887e+12	8.182410582085452148e+12	2.649544734218361328e+12	5.885903779490881836e+12	6.338807260992822266e+12	2.963229651399424805e+12	4.611371484935696289e+12	9.099279220643441406e+12	6.913872925000209961e+12	2.621469149034544922e+12	1.854508714864446533e+12	7.766093566593063965e+11	3.527772819162887695e+12	4.051108504266422363e+12	8.267969398257302246e+11	1.683297854512628662e+12	1.736038919488051025e+12	3.453233193757091675e+11	4.960031089357022095e+11	4.486124507754890625e+12	8.451486919042220459e+11	1.701495532966468018e+12	8.491500779327024414e+12	4.477485161731973267e+11	8.751829209429465820e+12	7.569470453497517578e+12	3.481095617135130859e+12	1.757015825184568848e+12	7.400511193098415527e+11	4.149041771510338745e+11	2.920913445918397427e+09	8.388207776451884508e+08	8.425568218825357812e+13	2.952267310126020312e+13	2.332107538949499130e+09	9.239831424953496456e+08	1.270134918235739258e+12	8.136121119241081543e+11	1.956515597310456543e+12
2.300000000000000000e+04	4.500000000000000000e+00	0.000000000000000000e+00	4.673186867390981293e+10	1.376597476352987366e+11	1.626025394627786255e+10	7.164936880236561279e+11	1.485926826690678955e+12	8.419280807725102539e+12	2.704657587206979004e+12	6.024852696315424805e+12	6.489183193132153320e+12	3.026103039914458008e+12	4.714412332314035156e+12	9.381022089888177734e+12	7.076314565554343750e+12	2.676234962618461914e+12	1.893424858591874756e+12	7.905327305741470947e+11	3.608631849238957520e+12	4.140379035154102539e+12	8.416442633967344971e+11	1.716284802723928467e+12	1.771257354641520020e+12	3.507275452896448364e+11	5.042800810124091187e+11	4.586264542542655273e+12	8.603665717009166260e+11	1.734789366876626221e+12	8.745195023613244141e+12	4.551108621924169922e+11	9.019835974677228516e+12	7.769347131875248047e+12	3.556501879421975586e+12	1.791736687510050293e+12	7.531476493185703125e+11	4.216416939767899170e+11	2.952411468871254921e+09	8.472904994366979599e+08	8.323654017660600000e+13	3.035844163569929688e+13	2.356886096771127224e+09	9.333430062740314007e+08	1.294595353793161865e+12	8.283698729530997314e+11	1.996764240850543945e+12
2.300000000000000000e+04	4.500000000000000000e+00	3.010299956639811980e-01	4.759629726939927673e+10	1.404802505928998718e+11	1.653405177764764786e+10	7.346185560386278076e+11	1.526890910829960938e+12	8.767949019153244141e+12	2.784644603556122559e+12	6.226011102780508789e+12	6.706376835996381836e+12	3.117517386049307617e+12	4.864833176486892578e+12	9.797239528422484375e+12	7.309485096372179688e+12	2.755741578656078613e+12	1.950004585238522705e+12	8.109003361860968018e+11	3.726290312627940918e+12	4.269732109535745605e+12	8.633815650797069092e+11	1.764368306813020508e+12	1.822496991702172363e+12	3.586096977707543335e+11	5.163747896722104492e+11	4.731273204568548828e+12	8.826453586383773193e+11	1.783311597046625732e+12	9.119399146223294922e+12	4.658659429503627930e+11	9.415712028957144531e+12	8.061463350330367188e+12	3.665933852595874023e+12	1.842310195410525391e+12	7.723214456722797852e+11	4.314808552696974487e+11	2.996066439165063858e+09	8.586366605612834692e+08	8.196756589691182812e+13	3.161820139863603125e+13	2.391042728995806217e+09	9.459140768896520138e+08	1.330236805794864746e+12	8.499256211308249512e+11	2.055334067746075439e+12
2.300000000000000000e+04	4.750000000000000000e+00	-1.000000000000000000e+00	4.523150740383439636e+10	1.328473352170286255e+11	1.576174678834263992e+10	6.868196939126337891e+11	1.418773318525306885e+12	7.808897729922910156e+12	2.574704953014660645e+12	5.669631466596991211e+12	6.101483875130102539e+12	2.875863023837547852e+12	4.473665324351801758e+12	8.700142032585395508e+12	6.660425503400143555e+12	2.547695460971429199e+12	1.798779481480885986e+12	7.567521894732580566e+11	3.411580820130008301e+12	3.924921263159403320e+12	8.062011014628504639e+11	1.637483232414995361e+12	1.686739744058848633e+12	3.370301458971088257e+11	4.836653807331540527e+11	4.341895048735736816e+12	8.240474475550161133e+11	1.655094815976931152e+12	8.106314239628166016e+12	4.366963928262258301e+11	8.366322101158165039e+12	7.212652786292485352e+12	3.375887569649879395e+12	1.709045439619848389e+12	7.218006880727790527e+11	4.046610885897705078e+11	2.865976279711248398e+09	8.227742466791496277e+08	8.632455188135785938e+13	2.847999116476888281e+13	2.288248744901126862e+09	9.063364748236581087e+08	1.236290478357476807e+12	7.926652183350352783e+11	1.900358202558871094e+12
2.300000000000000000e+04	4.750000000000000000e+00	-6.989700043360187465e-01	4.544606691598344421e+10	1.335346726573127747e+11	1.583285403176594543e+10	6.911534394826304932e+11	1.428627084196465332e+12	7.891687496618311523e+12	2.594176226601894043e+12	5.719229145293353516e+12	6.155339734232043945e+12	2.898062016669607910e+12	4.510088801033834961e+12	8.798362192024867188e+12	6.719108912655185547e+12	2.567021519604562988e+12	1.812540777270254150e+12	7.616229089322030029e+11	3.440196035372504395e+12	3.956690625422270996e+12	8.113881992841546631e+11	1.649051545228013428e+12	1.699165384688634521e+12	3.389301421647099609e+11	4.865806783707910767e+11	4.377594718547719238e+12	8.293637388302727051e+11	1.666768822520179688e+12	8.194816632972126953e+12	4.392879368524173584e+11	8.459763175680546875e+12	7.282927843964166992e+12	3.402637059250352539e+12	1.721236614651324219e+12	7.263803645670191650e+11	4.070324748672485352e+11	2.878306167194377422e+09	8.262760829629168510e+08	8.589411648845089062e+13	2.872692238862996484e+13	2.298046948958928585e+09	9.101917571851017475e+08	1.244883453876188477e+12	7.978370955619229736e+11	1.914559974596755859e+12
2.300000000000000000e+04	4.000000000000000000e+00	-6.989700043360187465e-01	4.619704010977387238e+10	1.358362602165394287e+11	1.610931043150918961e+10	7.027099691314317627e+11	1.453724756203378662e+12	8.247208651816142578e+12	2.636074995740476562e+12	5.893579826992388672e+12	6.350729386465904297e+12	2.950818876219883789e+12	4.578113211663707031e+12	9.098592617812966797e+12	6.912949399996582031e+12	2.607273431415900879e+12	1.849918009853143066e+12	7.757820919618713379e+11	3.519164338915173828e+12	4.033673521337398926e+12	8.248752581028861084e+11	1.678273286555071777e+12	1.730124715572809326e+12	3.460684310990710449e+11	4.966119154581899414e+11	4.470174692203702148e+12	8.431623523464270020e+11	1.696732165287371582e+12	8.539478488844533203e+12	4.484387943938127441e+11	8.764007418650026367e+12	7.687468566039483398e+12	3.465200497331373047e+12	1.751089234508396973e+12	7.385006627306002197e+11	4.157935750310751343e+11	2.932754871306580544e+09	8.434235459383347034e+08	8.446826138957768750e+13	2.949270606087191406e+13	2.342122733800750732e+09	9.289792896318622828e+08	1.266164911065339355e+12	8.124637994260064697e+11	1.949313266609999023e+12
2.300000000000000000e+04	4.000000000000000000e+00	-3.010299956639811980e-01	4.680046147998703766e+10	1.377693938638396606e+11	1.630764632681123734e+10	7.148426332627416992e+11	1.481045429072376465e+12	8.473066025740817383e+12	2.689356886441647949e+12	6.027186707946124023e+12	6.495362874979556641e+12	3.011547961307156250e+12	4.676726002624604492e+12	9.365430442713728516e+12	7.069163759044344727e+12	2.660246695473310547e+12	1.887545606244347412e+12	7.894148566308283691e+11	3.596883767657996582e+12	4.119633880021528809e+12	8.393995903164168701e+11	1.710304185063492676e+12	1.764239239443362061e+12	3.514154018843510742e+11	5.047638650691041870e+11	4.566532778750273438e+12	8.580455710976850586e+11	1.729063821658128906e+12	8.780756100111257812e+12	4.556958285151492310e+11	9.017983387653048828e+12	7.879927202431515625e+12	3.537860510076638672e+12	1.784788795052702148e+12	7.513258458182827148e+11	4.224432878611033325e+11	2.966573729247325897e+09	8.527803411309757233e+08	8.315612271376159375e+13	3.024545360266512109e+13	2.368874191655367851e+09	9.393063279552342892e+08	1.289963147624477539e+12	8.268922509814475098e+11	1.988241578310384033e+12
2.300000000000000000e+04	4.000000000000000000e+00	0.000000000000000000e+00	4.749080005873323059e+10	1.400040254660611877e+11	1.652972916456266022e+10	7.290118890066861572e+11	1.512908856488791504e+12	8.738722029467553711e+12	2.751376115537080078e+12	6.181852453803860352e+12	6.662396395799607422e+12	3.082309034158249512e+12	4.791865706366173828e+12	9.680569937634970703e+12	7.248635256651545898e+12	2.721877221497419922e+12	1.931317523760454102e+12	8.053382850145615234e+11	3.687395143300541016e+12	4.219383196898499023e+12	8.563771444411143799e+11	1.747669374733575928e+12	1.803956394888623047e+12	3.576347370833814087e+11	5.142581816421958618e+11	4.678247891357063477e+12	8.754431947555928955e+11	1.766775634154211182e+12	9.065171122724765625e+12	4.641473436605703735e+11	9.317919227250933594e+12	8.104529331039475586e+12	3.622311320096325684e+12	1.824080460981825684e+12	7.663096038161116943e+11	4.301857387199783325e+11	3.002946142792417526e+09	8.624341507419457436e+08	8.183465567514160938e+13	3.117481019825044531e+13	2.397432345807661533e+09	9.499919391094985008e+08	1.317704804419976074e+12	8.437260339054201660e+11	2.033583794717729736e+12
2.300000000000000000e+04	4.000000000000000000e+00	3.010299956639811980e-01	4.845085925608583069e+10	1.431356292262629700e+11	1.683294600122039223e+10	7.490045991260541992e+11	1.557630417661851318e+12	9.116804811550376953e+12	2.838154396332583496e+12	6.397621170184892578e+12	6.894717427922523438e+12	3.181567074230906250e+12	4.954220597668125977e+12	1.013086850329895898e+13	7.496256167487311523e+12	2.808088126355639648e+12	1.992658487590901367e+12	8.277922170096318359e+11	3.814404330146612305e+12	4.358741042290962402e+12	8.803410061540290527e+11	1.800111949602137695e+12	1.859646857217483154e+12	3.663761440564623413e+11	5.276321518805992432e+11	4.834208970035782227e+12	8.999993976981684570e+11	1.819680879503904541e+12	9.470882044641261719e+12	4.760488793927998657e+11	9.746481965856289062e+12	8.421557203838545898e+12	3.740487686515394531e+12	1.879194111347528320e+12	7.874554861447609863e+11	4.410852267572233276e+11	3.050793296656621456e+09	8.746344261791752577e+08	8.017506003972512500e+13	3.252040324322729688e+13	2.434764117413393021e+09	9.635324569504891634e+08	1.356646431526526123e+12	8.674135047826593018e+11	2.097195965904762939e+12
2.300000000000000000e+04	4.250000000000000000e+00	-1.000000000000000000e+00	4.561633684547750092e+10	1.340240957117342224e+11	1.590746212882845688e+10	6.924135615084483643e+11	1.430936455683341064e+12	8.006039223227143555e+12	2.594236614644283203e+12	5.768735602552148438e+12	6.213851253521386719e+12	2.901844438024456543e+12	4.505125183460227539e+12	8.849706380765773438e+12	6.772228844743971680e+12	2.566058124942312988e+12	1.818028281602596680e+12	7.638458174664489746e+11	3.452551917942639160e+12	3.964304799887112305e+12	8.126712797490089111e+11	1.651662289970880859e+12	1.702096341177251709e+12	3.408726084883031006e+11	4.889064630688870850e+11	4.390739875972917480e+12	8.306636712388388672e+11	1.669721193109996826e+12	8.291117228415085938e+12	4.415100364708865356e+11	8.520606385076758789e+12	7.453984529730118164e+12	3.407089305879384277e+12	1.723395660004255371e+12	7.276530919914536133e+11	4.093204430541144409e+11	2.895534403265888214e+09	8.323068333538256884e+08	8.538262698729529688e+13	2.882246459433168359e+13	2.312277766512862206e+09	9.167688163064082861e+08	1.246506223784783203e+12	7.999468989773883057e+11	1.917541510102596191e+12
2.300000000000000000e+04	4.250000000000000000e+00	-6.989700043360187465e-01	4.588355840832638550e+10	1.348745244542556763e+11	1.599675610938585663e+10	6.977288103865253906e+11	1.442955144796683105e+12	8.105883318591121094e+12	2.617834386628444336e+12	5.828472111252336914e+12	6.278667439271667969e+12	2.928739141798602539e+12	4.548904109283834961e+12	8.967574690160091797e+12	6.842578601604439453e+12	2.589503560618123047e+12	1.834703581967380859e+12	7.698181010287623291e+11	3.487077777648626953e+12	4.002610116565532227e+12	8.190298982940716553e+11	1.665759942057307861e+12	1.717181082256314697e+12	3.432145631669091187e+11	4.924846447191228638e+11	4.433741413436712891e+12	8.371796867965604248e+11	1.683950116419710693e+12	8.397675057961274414e+12	4.446934238798775024e+11	8.632769912750472656e+12	7.539309471359971680e+12	3.439391208207856934e+12	1.738242171149480713e+12	7.332697753523192139e+11	4.122359378399026489e+11	2.911211213434356213e+09	8.367898539593434334e+08	8.480141139838582812e+13	2.912760254203727734e+13	2.324757092350303650e+09	9.217048824013229609e+08	1.256984849360484131e+12	8.062787992255322266e+11	1.934765397056574707e+12
2.300000000000000000e+04	4.250000000000000000e+00	-3.010299956639811980e-01	4.642792907848064423e+10	1.366240094663226166e+11	1.617514986721331215e+10	7.087794421056777344e+11	1.467996115324029541e+12	8.314722589181011719e+12	2.666969922843951660e+12	5.952504278454475586e+12	6.413064779644781250e+12	2.984766551732640625e+12	4.640326984109970703e+12	9.214575603236130859e+12	6.988083152619735352e+12	2.638330425269636230e+12	1.869397249005294189e+12	7.822468552227308350e+11	3.558972643616626465e+12	4.082239792434923828e+12	8.322687507780832520e+11	1.695146278220901367e+12	1.748579536276773438e+12	3.480689966467384033e+11	4.998990927933913574e+11	4.523091738757350586e+12	8.507479497109486084e+11	1.713611314296707275e+12	8.620775353859291992e+12	4.512913975754384766e+11	8.867798985127103516e+12	7.717178762250361328e+12	3.506604066505769043e+12	1.769180721623433594e+12	7.449537481549564209e+11	4.182784637285414429e+11	2.941611887263612747e+09	8.452275631757427454e+08	8.363592051084153125e+13	2.982467319994200781e+13	2.348812474237571239e+09	9.310120978461850882e+08	1.278800181252809814e+12	8.194526351076683350e+11	1.970629676503712646e+12
