# Teff	logg	[Fe/H]	GALEX_FUV	GALEX_NUV	STROMGREN_u	SkyMapper_u	SDSS_u	GROUND_JOHNSON_U	SkyMapper_v	STROMGREN_v	TYCHO_B_MvB	GROUND_JOHNSON_B	STROMGREN_b	SDSS_g	PS1_g	SkyMapper_g	GaiaDR2v2_BP	TYCHO_V_MvB	STROMGREN_y	GROUND_JOHNSON_V	SkyMapper_r	SDSS_r	PS1_r	PS1_w	KEPLER_Kp	GaiaDR2v2_G	GROUND_COUSINS_R	NGTS_I	SDSS_i	PS1_i	SkyMapper_i	GaiaDR2v2_RP	GROUND_COUSINS_I	TESS	PS1_z	SDSS_z	SkyMapper_z	PS1_y	2MASS_J	2MASS_H	2MASS_Ks	WISE_RSR_W1	SPITZER_IRAC_36	SPITZER_IRAC_45	WISE_RSR_W2	WISE_RSR_W3	WISE_RSR_W4	HERSCHEL_PACS_BLUE	HERSCHEL_PACS_GREEN	HERSCHEL_PACS_RED
1.100000000000000000e+04	3.000000000000000000e+00	-2.000000000000000000e+00	2.683008136631676270e+12	1.522306644842586182e+12	8.948338267694848633e+11	9.115544315798530273e+11	1.045504687953051270e+12	1.162747693124634277e+12	1.504225302418478027e+12	1.620978571428572021e+12	1.476907235121771973e+12	1.384507707867776123e+12	1.175771740924092773e+12	1.136499438615782471e+12	1.044195929306283325e+12	9.174615570631899414e+11	8.491879809304896240e+11	8.028638426785156250e+11	7.270660309892736816e+11	7.317585984393267822e+11	5.120919471554376831e+11	4.993329749641137085e+11	4.942936070066254883e+11	4.935879158321909790e+11	5.483385742913444214e+11	5.085636938666619873e+11	4.350126582207125244e+11	3.815371721126408081e+11	2.708674312564539185e+11	2.656103139724350586e+11	2.407601403405199585e+11	2.524077034609400024e+11	2.305047099007763977e+11	2.619882322131989136e+11	1.769161055722752991e+11	1.634894694339744873e+11	1.549406018600060425e+11	1.346215952139720459e+11	5.619321446093497467e+10	2.024122860762878036e+10	7.472715749446951866e+09	1.424588319875039816e+09	1.142330677522451401e+09	4.611565623090521693e+08	4.194537644228581190e+08	2.351581978995583951e+07	1.276010862702814396e+06	8.354357833737722103e+03	1.647402769688299486e+03	4.514819511658654960e+02
1.100000000000000000e+04	3.500000000000000000e+00	-2.000000000000000000e+00	2.750361473366094238e+12	1.515803838801094238e+12	8.824941269622692871e+11	8.916428964383054199e+11	1.009276182560384888e+12	1.120560858981550537e+12	1.440714532559424072e+12	1.615044387755102295e+12	1.466148473750535889e+12	1.375651914330470215e+12	1.185550701320132812e+12	1.139729343308051514e+12	1.048276151050750122e+12	9.213616815468273926e+11	8.495466337837509766e+11	8.056085588303551025e+11	7.305217222884393311e+11	7.351395299343350830e+11	5.131147499660091553e+11	4.999733160038858032e+11	4.950265109965970459e+11	4.946343336947288208e+11	5.497092392429199219e+11	5.087992326203679199e+11	4.355569699021947632e+11	3.819269333075917969e+11	2.709368193268027039e+11	2.656625870728548889e+11	2.407767964298717041e+11	2.518742666945452576e+11	2.304295229133147888e+11	2.615940359066496277e+11	1.753571411735778198e+11	1.621069803426613770e+11	1.535274528895774536e+11	1.342080758398009491e+11	5.622068824426757050e+10	2.017855664347435760e+10	7.465861574767553329e+09	1.421839890077044010e+09	1.140059380910873890e+09	4.599358187307639122e+08	4.183814138698956370e+08	2.345360888885492831e+07	1.272010820281740511e+06	8.336998277306132877e+03	1.646052254297121408e+03	4.516760090442501792e+02
1.100000000000000000e+04	4.000000000000000000e+00	-2.000000000000000000e+00	2.822425117241489746e+12	1.534309433257690674e+12	8.834190856513356934e+11	8.844629952406843262e+11	9.804183934053546143e+11	1.080422580843157593e+12	1.365175494981361572e+12	1.595267164723032227e+12	1.444785137448040283e+12	1.358137315218720215e+12	1.192868729372937744e+12	1.138793948093085938e+12	1.049594550646429932e+12	9.238074508293483887e+11	8.488673031862551270e+11	8.079122362994335938e+11	7.346415673420744629e+11	7.389622157433343506e+11	5.149382262203651123e+11	5.014024204337829590e+11	4.965683208167355347e+11	4.958559518325383911e+11	5.511332563369959717e+11	5.087206368690925903e+11	4.369557343607971191e+11	3.830748722227529907e+11	2.718595245820750427e+11	2.665611751210820312e+11	2.416095176057041321e+11	2.518638123233586426e+11	2.311619263122387695e+11	2.616805447158829956e+11	1.739839746613961182e+11	1.608045631653373718e+11	1.520599617057459717e+11	1.335968727993257294e+11	5.633358417602613831e+10	2.014827272619575119e+10	7.472797631620986938e+09	1.421780835088823318e+09	1.140074020724770308e+09	4.596320127585530877e+08	4.181265404613342881e+08	2.343095821475260332e+07	1.270010845987320878e+06	8.327310172367353516e+03	1.646116176517445638e+03	4.519760072264193695e+02
1.100000000000000000e+04	4.500000000000000000e+00	-2.000000000000000000e+00	2.907200566227352051e+12	1.574294438303862793e+12	8.953856169099421387e+11	8.887444793324628906e+11	9.597364527095319824e+11	1.043993500121556763e+12	1.282195972124661377e+12	1.562860714285714355e+12	1.414635218518356201e+12	1.333704617733595459e+12	1.199105239273928223e+12	1.134546157257967041e+12	1.048869168855495117e+12	9.253674426573223877e+11	8.475005636628818359e+11	8.100822494250666504e+11	7.396617699642437744e+11	7.434683234074439697e+11	5.175448374906793213e+11	5.035579345880862427e+11	4.988716582458323975e+11	4.973477561674948730e+11	5.527823791921529541e+11	5.085114991219545898e+11	4.391563059394910278e+11	3.850046640575138550e+11	2.735845303004162903e+11	2.682498250786049805e+11	2.431718047670932922e+11	2.523639482809426270e+11	2.326228163443080444e+11	2.622465785998147583e+11	1.729478447953574829e+11	1.597316565791539307e+11	1.507038629876930542e+11	1.328102797499594116e+11	5.653218754085424042e+10	2.015877234521212387e+10	7.492023110750558853e+09	1.424014854613801003e+09	1.142008017658620119e+09	4.600955113274261951e+08	4.185533177126618028e+08	2.345237023281529173e+07	1.270010859976069536e+06	8.318968903745473654e+03	1.645446463999268644e+03	4.521715221986477786e+02
1.100000000000000000e+04	5.000000000000000000e+00	-2.000000000000000000e+00	2.995142678735116699e+12	1.637962904217517334e+12	9.183592743045993652e+11	9.051335764829671631e+11	9.503126782609990234e+11	1.015359943946277222e+12	1.199186187822128174e+12	1.518025911078716797e+12	1.377535609004683594e+12	1.304084064826040771e+12	1.204883745874587891e+12	1.127527194306568604e+12	1.046604174805757202e+12	9.265402537564552002e+11	8.459080508906875000e+11	8.125347517875697021e+11	7.461244338498217773e+11	7.491363089499074707e+11	5.211339172414159546e+11	5.066108272092786255e+11	5.021035924206908569e+11	4.992737200397496948e+11	5.549079572714676514e+11	5.084417900173118896e+11	4.422817141582269897e+11	3.878924588418512573e+11	2.761299999489666748e+11	2.707498551815968323e+11	2.454627666068424988e+11	2.534687120072954102e+11	2.348221205288682251e+11	2.634074699831042480e+11	1.725606020168623047e+11	1.591497053951523132e+11	1.497346876313912048e+11	1.318803217828782501e+11	5.682487616355928802e+10	2.022764823520778275e+10	7.523564996073210716e+09	1.428440246891712904e+09	1.145740887623780966e+09	4.613859284790344238e+08	4.197320916847570539e+08	2.350283125828685984e+07	1.271010877348988317e+06	8.314455870079495071e+03	1.644748145117014474e+03	4.522050570994567238e+02
1.125000000000000000e+04	0.000000000000000000e+00	-2.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.125000000000000000e+04	5.000000000000000000e-01	-2.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.125000000000000000e+04	1.000000000000000000e+00	-2.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.125000000000000000e+04	1.500000000000000000e+00	-2.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.125000000000000000e+04	2.000000000000000000e+00	-2.000000000000000000e+00	2.889392020901516602e+12	1.862146136000886230e+12	1.083201810795923950e+12	1.105280388654381104e+12	1.239638792844746338e+12	1.340152117847110840e+12	1.647300092303922363e+12	1.634228862973761475e+12	1.508479866703496826e+12	1.416140485719278076e+12	1.181373803630363281e+12	1.150455334402356201e+12	1.058486094894538086e+12	9.331037284500513916e+11	8.765168144620997314e+11	8.215157151616124268e+11	7.453547675804536133e+11	7.495778841567684326e+11	5.303181443888800049e+11	5.181586983811912842e+11	5.127552621540534668e+11	5.086574671612703857e+11	5.637139314546695557e+11	5.239531376247621460e+11	4.520952671977360840e+11	3.963211602608419800e+11	2.835490543097219849e+11	2.781162653516286011e+11	2.523666595406534119e+11	2.638897461893555298e+11	2.417948894107153625e+11	2.731555659884104614e+11	1.853852974583047180e+11	1.706007995432928467e+11	1.611450795305927429e+11	1.380660701459060669e+11	5.779581467033403778e+10	2.094155027959838104e+10	7.709669761713688850e+09	1.473121970961283922e+09	1.181893690550494432e+09	4.776326782378847003e+08	4.343827093176057935e+08	2.435870189426195249e+07	1.321011325829136884e+06	8.602872026972789172e+03	1.691845694270340346e+03	4.629459906424374367e+02
1.125000000000000000e+04	2.500000000000000000e+00	-2.000000000000000000e+00	2.996277182259238770e+12	1.763755282717605469e+12	1.017107553015697998e+12	1.037699477956081299e+12	1.180047616375957031e+12	1.295103481078996094e+12	1.637820965690260742e+12	1.686415451895044189e+12	1.545231124988495605e+12	1.448315645514601562e+12	1.213693481848185303e+12	1.178397864815587891e+12	1.082163584557729980e+12	9.510693697163770752e+11	8.871929312068100586e+11	8.334686708082216797e+11	7.542751191895118408e+11	7.590988861124042969e+11	5.327757434116600342e+11	5.198897506581759644e+11	5.145379575431492920e+11	5.130435590435557861e+11	5.696749929241394043e+11	5.293164660970488892e+11	4.529240405792735596e+11	3.971158907102949219e+11	2.822177191715415649e+11	2.767513157200509033e+11	2.508579090128362427e+11	2.629854837298874512e+11	2.402200165635454712e+11	2.727270606550532227e+11	1.844441861860364685e+11	1.700919938837186279e+11	1.609758609526407776e+11	1.387592421001681213e+11	5.779655946100788879e+10	2.084464924853568268e+10	7.671655939336841583e+09	1.462231333895615816e+09	1.172616928803834438e+09	4.734404123041703105e+08	4.305832362044858932e+08	2.412384363860793039e+07	1.309011100065251347e+06	8.541942091304088535e+03	1.682152828961074420e+03	4.605804371096474483e+02
1.125000000000000000e+04	3.000000000000000000e+00	-2.000000000000000000e+00	3.075084459542284668e+12	1.717168224020630127e+12	9.819845841366014404e+11	9.969328120442030029e+11	1.132036767359218994e+12	1.249167382433159424e+12	1.592477289417890869e+12	1.700471537900875244e+12	1.550310748430389404e+12	1.452766824615939453e+12	1.229185561056106201e+12	1.188856872351688232e+12	1.091604626184859253e+12	9.584253559308018799e+11	8.898272198152861328e+11	8.380663441244592285e+11	7.582637663885584717e+11	7.632712098008243408e+11	5.333700630161250610e+11	5.200237965837506104e+11	5.147499920326239624e+11	5.144309993640372925e+11	5.717193150424774170e+11	5.305712774343940430e+11	4.527777790586649170e+11	3.969529867192898560e+11	2.812918676995840454e+11	2.758113833981853638e+11	2.498865974685833740e+11	2.619157161635663452e+11	2.391838240676398926e+11	2.718985682807579041e+11	1.828845037807017517e+11	1.688272331904999084e+11	1.598466625302681580e+11	1.386280260489585571e+11	5.773918263020097351e+10	2.074546982764472198e+10	7.645964680388969421e+09	1.455329126809915066e+09	1.166818202088244200e+09	4.707893410764549375e+08	4.281897829437223673e+08	2.398863185652323812e+07	1.301011159172786865e+06	8.509011137086225062e+03	1.678247462586691199e+03	4.600086101466462765e+02
1.125000000000000000e+04	3.500000000000000000e+00	-2.000000000000000000e+00	3.149254712861423340e+12	1.705060115950721191e+12	9.657639699807216797e+11	9.733435856757462158e+11	1.092735924347875366e+12	1.204566150050136963e+12	1.528256800993854004e+12	1.695238848396502197e+12	1.539779564525186768e+12	1.444011075862544678e+12	1.238885313531353760e+12	1.192096644721869629e+12	1.095619628032121460e+12	9.621770050770036621e+11	8.898579472077913818e+11	8.405920835457470703e+11	7.614569427890351562e+11	7.664149307614371338e+11	5.341408193068620605e+11	5.204086297191265869e+11	5.152294702838209839e+11	5.152682212596514282e+11	5.728916837769172363e+11	5.306331568735288696e+11	4.530721504255841064e+11	3.971311443566553955e+11	2.811295886085552979e+11	2.756338764476248169e+11	2.496964224134648132e+11	2.612266602192160339e+11	2.389147033058859863e+11	2.713546313187030334e+11	1.812850594331022034e+11	1.674133828066265259e+11	1.584146548080565796e+11	1.381870458254549255e+11	5.773282956454598999e+10	2.067065604432035828e+10	7.633472306585844994e+09	1.451535679651867867e+09	1.163723460552199125e+09	4.692374839618090391e+08	4.268128034995561838e+08	2.390513408006980270e+07	1.296011123552163364e+06	8.490297139703783614e+03	1.676836855709484325e+03	4.601391545285452480e+02
1.125000000000000000e+04	4.000000000000000000e+00	-2.000000000000000000e+00	3.228189010304995605e+12	1.720405687153579590e+12	9.637412902781604004e+11	9.632952820823836670e+11	1.061400337138634155e+12	1.162514261438159424e+12	1.452181781859837891e+12	1.676490743440233154e+12	1.518999227512136963e+12	1.426963343172142090e+12	1.246564603960396729e+12	1.191505270240878906e+12	1.097164290917983154e+12	9.647110930216036377e+11	8.890819213828444824e+11	8.428701822240489502e+11	7.654145709177598877e+11	7.701019337058090820e+11	5.357554432738873901e+11	5.216229096516894531e+11	5.165569757177636108e+11	5.163680962384879761e+11	5.742184935819868164e+11	5.304757482076114502e+11	4.542612736424623413e+11	3.981018701408731689e+11	2.818641804819849854e+11	2.763430524832043457e+11	2.503569400368020020e+11	2.610802675719408264e+11	2.394793182456964722e+11	2.713136162719191284e+11	1.798616545487029419e+11	1.660746133910722046e+11	1.569267351890640259e+11	1.375669798340933838e+11	5.781356928530261993e+10	2.062852938424686050e+10	7.635586327057232857e+09	1.450518573008380890e+09	1.162947348896939278e+09	4.686058179093106985e+08	4.262617420514262915e+08	2.386135116208941489e+07	1.293011080750902882e+06	8.476772818432596978e+03	1.676174060026306961e+03	4.603726929106903754e+02
1.125000000000000000e+04	4.500000000000000000e+00	-2.000000000000000000e+00	3.323201133959099121e+12	1.758345029342787598e+12	9.732462269347287598e+11	9.650347349029295654e+11	1.038225744842742798e+12	1.124020891218802002e+12	1.368073511283130127e+12	1.645139941690961914e+12	1.489427306185172607e+12	1.402980579419771729e+12	1.253234405940594727e+12	1.187716443047647217e+12	1.096787433135001099e+12	9.664802482017287598e+11	8.877237575311328125e+11	8.451277467754943848e+11	7.704143027413593750e+11	7.746129458839661865e+11	5.382361427944128418e+11	5.236482547863876343e+11	5.187251345946027832e+11	5.177901173099376221e+11	5.758403098013895264e+11	5.302355664718127441e+11	4.563057857623062134e+11	3.998973758773148193e+11	2.834024193517234497e+11	2.778478576425484009e+11	2.517609870927998047e+11	2.614556861073592529e+11	2.407901683047731628e+11	2.717681100755096130e+11	1.787698117470553894e+11	1.649573635508333740e+11	1.555385470986014709e+11	1.367688767375417480e+11	5.798245854427517700e+10	2.062890457959235764e+10	7.649805412132443428e+09	1.451934120777931929e+09	1.164238525503988504e+09	4.687720031440775990e+08	4.264181709385504723e+08	2.386941843381088972e+07	1.292011025705120293e+06	8.466392280917169046e+03	1.674794906184993806e+03	4.604047329103186144e+02
1.125000000000000000e+04	5.000000000000000000e+00	-2.000000000000000000e+00	3.425566198480761230e+12	1.820769433343784424e+12	9.942990773891490479e+11	9.793143510515777588e+11	1.026240601942803711e+12	1.092980299747232544e+12	1.282788386974099609e+12	1.602106122448979736e+12	1.453270071031660645e+12	1.374172471927393311e+12	1.260167533003301025e+12	1.181685098704519043e+12	1.095364316465227661e+12	9.682679679577803955e+11	8.864726350174053955e+11	8.479643485028846436e+11	7.771174016686538086e+11	7.805447110043933105e+11	5.418481520763217773e+11	5.266982368583273315e+11	5.219567938567601318e+11	5.198163534742385864e+11	5.781287925198261719e+11	5.302967369398668213e+11	4.593960634621966553e+11	4.027505989168670044e+11	2.858304881125885010e+11	2.802294955944257812e+11	2.539430436897804565e+11	2.624792624788613281e+11	2.428849449759877930e+11	2.728644315049870605e+11	1.783152126510838013e+11	1.643236515572208557e+11	1.545240669796507874e+11	1.358393852935075684e+11	5.824925150214234161e+10	2.068555969002898407e+10	7.677295786659452438e+09	1.455508561441525459e+09	1.167272563554127932e+09	4.697997387390887737e+08	4.273548568491740823e+08	2.390678244822765514e+07	1.293011112478490453e+06	8.457373415643973203e+03	1.673920075690392650e+03	4.602352870192706860e+02
1.150000000000000000e+04	0.000000000000000000e+00	-2.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.150000000000000000e+04	5.000000000000000000e-01	-2.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.150000000000000000e+04	1.000000000000000000e+00	-2.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.150000000000000000e+04	1.500000000000000000e+00	-2.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.150000000000000000e+04	2.000000000000000000e+00	-2.000000000000000000e+00	3.294329116389632812e+12	2.096696696163854492e+12	1.187530156981547852e+12	1.206794695683043213e+12	1.339373161242948242e+12	1.436721483170184570e+12	1.737836503575694824e+12	1.711338556851312500e+12	1.580575630297040039e+12	1.483415923251085205e+12	1.233795049504951172e+12	1.201988533879020020e+12	1.105340914164628174e+12	9.738122495504074707e+11	9.178717677707908936e+11	8.567729588022512207e+11	7.768038736591186523e+11	7.812798771298277588e+11	5.520179170777299805e+11	5.392957914610314941e+11	5.336557287887415771e+11	5.297339168709174805e+11	5.872725888207347412e+11	5.461554009332188110e+11	4.702953284308967896e+11	4.120931863756019897e+11	2.943573769508218994e+11	2.886971556975223389e+11	2.618486181166456909e+11	2.736970971363541565e+11	2.508167859900493774e+11	2.833457613012512817e+11	1.914888660497571411e+11	1.760376033456214600e+11	1.661183326403526001e+11	1.421273407966498718e+11	5.939189313430676270e+10	2.146447597969835281e+10	7.891478284017316818e+09	1.505743941699345112e+09	1.207916282403402328e+09	4.878835901002035141e+08	4.436871874850773215e+08	2.485776308904663846e+07	1.347011468409958528e+06	8.768590522024445818e+03	1.725262782620822463e+03	4.722765189583157621e+02
1.150000000000000000e+04	2.500000000000000000e+00	-2.000000000000000000e+00	3.415754885658991699e+12	1.982715481130188965e+12	1.113556293032222412e+12	1.131828623625960693e+12	1.274023163344233887e+12	1.387590531137650635e+12	1.728655613752271484e+12	1.766435823615160889e+12	1.619267674512884277e+12	1.517218148023945801e+12	1.267280280528053223e+12	1.231130091671545166e+12	1.129970275809174316e+12	9.924330946731567383e+11	9.287103258004388428e+11	8.691272324293531494e+11	7.859498808104893799e+11	7.910794285181845703e+11	5.544532822105306396e+11	5.409774151702482300e+11	5.353894033507501221e+11	5.342112551506001587e+11	5.933837473328439941e+11	5.516641790778413086e+11	4.710437311671490479e+11	4.128267028790026245e+11	2.928819847857800293e+11	2.871880587818693848e+11	2.601962208662682495e+11	2.726891438243534546e+11	2.490999364168727112e+11	2.828324703224381714e+11	1.904897048799803162e+11	1.754938327082255249e+11	1.659306758141488647e+11	1.428166329826783142e+11	5.937288457155446625e+10	2.135782518888197327e+10	7.849078006502775192e+09	1.493778737297485113e+09	1.197791718925254583e+09	4.833733451668914557e+08	4.395964255233286023e+08	2.460932748207764328e+07	1.334011327260521473e+06	8.701785851214919603e+03	1.714133113155323144e+03	4.694839707784065581e+02
