# teff	logg	feh	2MASS_H	2MASS_J	2MASS_Ks	GROUND_COUSINS_I	GROUND_COUSINS_R	GROUND_JOHNSON_U	GROUND_JOHNSON_V	GROUND_JOHNSON_B	TYCHO_B_MvB	TYCHO_V_MvB	STROMGREN_b	STROMGREN_u	STROMGREN_v	STROMGREN_y	GaiaDR2v2_G	GaiaDR2v2_RP	GaiaDR2v2_BP	PS1_g	PS1_i	PS1_r	PS1_w	PS1_y	PS1_z	SDSS_g	SDSS_i	SDSS_r	SDSS_u	SDSS_z	SkyMapper_u	SkyMapper_v	SkyMapper_g	SkyMapper_r	SkyMapper_i	SkyMapper_z	WISE_RSR_W1	WISE_RSR_W2	GALEX_FUV	GALEX_NUV	SPITZER_IRAC_36	SPITZER_IRAC_45	NGTS_I	TESS	KEPLER_Kp
2.800000000000000000e+03	4.250000000000000000e+00	0.000000000000000000e+00	1.559300253008033514e+09	2.480083423873712540e+09	8.058313919022468328e+08	1.773864584525162935e+09	6.303038549553509951e+08	6.772041930340528488e+07	3.259960904883431792e+08	2.362107006123411059e+08	2.079143529946451187e+08	3.383900327911988497e+08	3.028136625588371754e+08	4.145810775843757391e+07	2.228707369114387035e+08	3.133864482899195552e+08	1.042022502479698300e+09	1.654062855811645746e+09	3.133894410429193974e+08	3.355668931477998495e+08	1.521625345053812981e+09	3.759749041745274663e+08	8.647374755577492714e+08	2.705339126332823753e+09	2.216429744203569889e+09	3.248186311976073384e+08	1.479402559990646839e+09	3.659504011679980159e+08	5.385459532685985416e+07	2.351723269166559219e+09	4.740011270763631165e+07	1.004981397089999318e+08	3.155826721261072159e+08	3.881565068345646262e+08	1.696056496144202232e+09	2.440082237616343975e+09	2.071440401024132371e+08	7.742586739506642520e+07	9.783498534303783356e-05	3.845365737305804032e+03	1.856408171058560312e+08	8.499561984645497799e+07	1.077059877600305080e+09	1.647865619709223032e+09	8.065401974376723766e+08
2.800000000000000000e+03	4.250000000000000000e+00	2.500000000000000000e-01	1.592305989276951790e+09	2.556248257726073265e+09	8.105349158466765881e+08	1.580719204280670881e+09	5.187149741376739144e+08	6.721670474616268277e+07	2.511872850835771859e+08	2.113410129328660071e+08	1.896330825002371669e+08	2.697843395258086324e+08	2.548890519971611798e+08	3.960410893430377543e+07	2.160743636170697212e+08	2.274665952395978570e+08	9.332786192818663120e+08	1.517413838062274694e+09	2.507194607253977060e+08	2.783155483085151315e+08	1.331816859316009283e+09	2.856167389052960873e+08	7.348454766555312872e+08	2.702544954639417171e+09	2.095604765623603582e+09	2.771687756223909855e+08	1.291898510908931494e+09	2.764010593512525558e+08	5.283094078001026809e+07	2.262894548056397438e+09	4.596435034525436908e+07	1.011873057313388139e+08	2.540603520359036922e+08	2.973735414836493134e+08	1.503047272622349501e+09	2.375661551968403339e+09	2.031088216110938191e+08	7.683205654704038799e+07	5.440615259647697919e-05	2.716992746493535833e+03	1.844739325268758833e+08	8.452354118758657575e+07	9.382057263714442253e+08	1.533419185787431240e+09	6.932238274883658886e+08
2.800000000000000000e+03	4.250000000000000000e+00	5.000000000000000000e-01	1.571545975083377600e+09	2.565209935392218590e+09	7.924535776471246481e+08	1.350190244256894827e+09	4.138692460264160037e+08	6.310524649520190060e+07	1.868526970451364815e+08	1.802839934182904959e+08	1.641670508862778246e+08	2.076084257194649875e+08	2.055357882695485353e+08	3.567434006760794669e+07	1.969982869445500672e+08	1.601042402720872760e+08	8.094166076085826159e+08	1.345882511545941591e+09	1.944272532151651084e+08	2.208735177372105420e+08	1.113333928414393187e+09	2.124673443251815140e+08	5.997140454483141899e+08	2.609211871249463081e+09	1.917052044264175653e+09	2.253719937497748733e+08	1.077774785830335379e+09	2.044108888268750310e+08	4.893993206666141003e+07	2.107175421283837080e+09	4.206584196376290172e+07	9.652577435242003202e+07	1.969525522035889030e+08	2.228186935430179536e+08	1.276058663013308764e+09	2.238443741612474918e+09	1.951315243271072507e+08	7.461590129978671670e+07	2.571161725731680456e-05	1.763794773487948987e+03	1.795999586725498736e+08	8.219472008835913241e+07	7.882507703330953121e+08	1.382848533602456331e+09	5.749754879597460032e+08
2.800000000000000000e+03	4.250000000000000000e+00	7.500000000000000000e-01	1.541442560410995007e+09	2.575915413873627663e+09	7.708620017109738588e+08	1.170288473452791452e+09	3.414543294135744572e+08	6.073000037553413957e+07	1.458246817351813912e+08	1.585402504682993293e+08	1.465984356956829429e+08	1.663799242360275686e+08	1.711831920995779634e+08	3.289524758187604323e+07	1.833472754322701395e+08	1.198132156654037982e+08	7.165551683753455877e+08	1.212170483371780634e+09	1.577740579633339643e+08	1.814003515795289874e+08	9.445526429020308256e+08	1.670586653092175424e+08	5.008080346484419107e+08	2.523402873017381668e+09	1.771760718840213060e+09	1.886707686119475067e+08	9.129953697295333147e+08	1.598849009135248065e+08	4.647720116152724624e+07	1.977492561687925100e+09	3.941063512911816686e+07	9.437508500957515836e+07	1.589320992432676852e+08	1.761752566641071141e+08	1.099806518882702827e+09	2.122114710401461840e+09	1.870425421544397175e+08	7.171033637773776054e+07	1.232007187283643533e-05	1.183773333523340625e+03	1.742795471531378925e+08	7.902322257919232547e+07	6.765997554211293459e+08	1.265205404522219181e+09	4.887425470977714658e+08
2.800000000000000000e+03	4.250000000000000000e+00	-2.500000000000000000e-01	1.495658445178241253e+09	2.378623083981024742e+09	7.866818501651918888e+08	1.944144336189112425e+09	7.663148108373087645e+08	6.791510500899910927e+07	4.219779976419093609e+08	2.613559977064588070e+08	2.255267290429500043e+08	4.231395976356955171e+08	3.555980366924375892e+08	4.307860361849365383e+07	2.262853255366033912e+08	4.289221843343466520e+08	1.152698255450948477e+09	1.778347065829910755e+09	3.935251507319056988e+08	3.985272250327188969e+08	1.695076436038189888e+09	5.027048460656876564e+08	1.002745553761906505e+09	2.664744185186301708e+09	2.310172179569595337e+09	3.738574097609005570e+08	1.652396104450269461e+09	4.922802522496390939e+08	5.466278856143637002e+07	2.408517544165371418e+09	4.862422197147914022e+07	9.927727043293599784e+07	3.903336952041967511e+08	5.134728231859127879e+08	1.868686890626827717e+09	2.470040337897850037e+09	2.087239262250839174e+08	7.711213532858158648e+07	1.578733384875636865e-04	5.357026734701678834e+03	1.842750561394418478e+08	8.440566912181419134e+07	1.220839287153989077e+09	1.751387643838754177e+09	9.289125896488474607e+08
2.800000000000000000e+03	4.250000000000000000e+00	-5.000000000000000000e-01	1.418507071918774128e+09	2.281796273516553402e+09	7.597796905688381195e+08	2.104773416608744860e+09	9.513369735660297871e+08	7.057597696840146184e+07	5.549630846071212292e+08	2.939882073717016578e+08	2.486831865575165749e+08	5.392682852942546606e+08	4.221190873569925427e+08	4.631085387833497673e+07	2.339740647906154990e+08	5.840746612201440334e+08	1.283948206842184782e+09	1.911041223668767691e+09	5.071158272086067796e+08	4.755748342578676939e+08	1.866160301359998941e+09	6.930429395381369591e+08	1.166369543671865940e+09	2.618979246504763603e+09	2.396740020114872456e+09	4.330083157407651544e+08	1.824882703965023994e+09	6.835534775832282305e+08	5.757604464375530183e+07	2.458149470643793106e+09	5.168202779392848164e+07	1.013842189709785581e+08	4.914802864069973826e+08	6.984979406231617928e+08	2.034021814393222332e+09	2.493991286145420074e+09	2.088140807897789180e+08	7.632805454333238304e+07	2.615292660801163643e-04	7.904303936387245813e+03	1.812269627077401280e+08	8.324284574884115160e+07	1.387911896566227674e+09	1.867264223294806719e+09	1.077916792260735273e+09
2.800000000000000000e+03	4.500000000000000000e+00	2.500000000000000000e-01	1.621100771602808475e+09	2.582029860201959610e+09	8.227631000896805525e+08	1.626279097369496584e+09	5.392969667425835133e+08	5.998389196018090099e+07	2.628158592741548419e+08	2.064892486953080893e+08	1.815564886467776299e+08	2.797542315783900023e+08	2.620136310332801938e+08	3.661852197436054796e+07	2.005216101709659398e+08	2.437902977694671452e+08	9.565913383089581728e+08	1.552093145609696627e+09	2.590123956365739703e+08	2.836613782002816796e+08	1.369925008186830997e+09	3.021080137149460912e+08	7.592032984734451771e+08	2.728066541796700478e+09	2.137022569340410233e+09	2.791045758047463894e+08	1.329499855729124308e+09	2.935228248942704797e+08	4.713843065174297243e+07	2.300239891896997452e+09	4.174615027724572271e+07	9.025163652810892463e+07	2.618348861961826682e+08	3.130571880892220140e+08	1.547949443402349710e+09	2.407742554536238670e+09	2.054569129264450967e+08	7.717089997656862438e+07	6.744366677446330435e-05	2.735701585655356212e+03	1.866833289891609848e+08	8.498339492003537714e+07	9.679118377091624737e+08	1.564790889602384329e+09	7.152763194861775637e+08
2.800000000000000000e+03	4.500000000000000000e+00	5.000000000000000000e-01	1.629409058983350754e+09	2.642338156004934788e+09	8.182642012630753517e+08	1.462650636221017599e+09	4.602047351412891746e+08	6.109825963101050258e+07	2.133569193204167187e+08	1.896154213753204346e+08	1.699183865061828792e+08	2.333354783583906591e+08	2.268213970783153474e+08	3.588098336621143669e+07	1.977883681202761829e+08	1.887632104397045970e+08	8.718239877069314718e+08	1.439324708482372046e+09	2.174618752802113891e+08	2.433050386815014184e+08	1.212115469166494131e+09	2.444099862894590497e+08	6.594489311596953869e+08	2.713445844363749981e+09	2.031593378129519939e+09	2.447855975019929707e+08	1.174477143250983715e+09	2.363010595713442564e+08	4.751836821806107461e+07	2.219064771684575081e+09	4.157479444834180921e+07	9.305553672976461053e+07	2.200386043859743178e+08	2.547531701545616388e+08	1.385503205255859137e+09	2.345843135167783260e+09	2.008396644419308305e+08	7.607463366043600440e+07	4.065655818432787250e-05	2.078180808597514442e+03	1.843926173216079175e+08	8.386444550188603997e+07	8.594009135143883228e+08	1.470622748129004240e+09	6.293300626465606689e+08
2.800000000000000000e+03	4.500000000000000000e+00	7.500000000000000000e-01	1.573891468177232504e+09	2.612592466409678459e+09	7.880005866669917107e+08	1.250874395620386124e+09	3.737663796240819693e+08	5.664729370354272425e+07	1.632887861204527617e+08	1.618258080208777487e+08	1.469869785441263914e+08	1.831729459035117924e+08	1.839348907976367772e+08	3.193826058753584325e+07	1.785526547261398137e+08	1.385791374278332889e+08	7.594753402278623581e+08	1.277108138324536800e+09	1.724223957383030653e+08	1.952419760875872076e+08	1.015618066715154529e+09	1.887636090340994298e+08	5.428645777021857500e+08	2.586932316078611851e+09	1.851149615827866554e+09	2.001391210746683180e+08	9.824801601711798906e+08	1.815951596578091979e+08	4.343397856293500215e+07	2.052695838931671858e+09	3.754217015725225210e+07	8.775338232695807517e+07	1.736274563927112818e+08	1.977858032697252631e+08	1.178420673960263491e+09	2.192043928674439430e+09	1.916499474235650599e+08	7.288572433406463265e+07	1.892204531132699960e-05	1.363437232557317429e+03	1.779595581893285215e+08	8.036315130037233233e+07	7.269986707618311644e+08	1.324937471600537777e+09	5.266794842499435544e+08
2.800000000000000000e+03	4.500000000000000000e+00	-2.500000000000000000e-01	1.519208847706444979e+09	2.388616542495324612e+09	7.942059845810883045e+08	1.926124140702885866e+09	7.500356244587316513e+08	5.730902109731688350e+07	4.058640051389066577e+08	2.425468292020368874e+08	2.044367630042387843e+08	4.074070117643448710e+08	3.469353937528796792e+08	3.743297707295680791e+07	1.993927026020224094e+08	4.172960759084460139e+08	1.135574351520411253e+09	1.760635074124764919e+09	3.785993068273335695e+08	3.806682873027327061e+08	1.672133163321249485e+09	4.894419327649015188e+08	9.847171660767668486e+08	2.649355054159483433e+09	2.297418159468561649e+09	3.547565036868966222e+08	1.629892736443267822e+09	4.806195880914826393e+08	4.600326698817271739e+07	2.395047617104289055e+09	4.161369827983030677e+07	8.402532019266502559e+07	3.742567281124926805e+08	4.987387656679855585e+08	1.851235058368386269e+09	2.454290671236195087e+09	2.085990811673969030e+08	7.681696082280653715e+07	1.531854422455448906e-04	4.614692965974004437e+03	1.850063479611919820e+08	8.422689646979041398e+07	1.203898305201713324e+09	1.734524716067139626e+09	9.121864238098163605e+08
2.800000000000000000e+03	4.500000000000000000e+00	-5.000000000000000000e-01	1.447733862572469711e+09	2.299096828911065102e+09	7.695182688435251713e+08	2.077796848808886528e+09	9.167375729895291328e+08	5.926922154106102139e+07	5.220863826209309101e+08	2.714149125538501740e+08	2.244195755949133635e+08	5.094673147226577997e+08	4.085212702002670765e+08	4.008789361910349131e+07	2.060592703244336247e+08	5.542812549705612659e+08	1.255380364094642401e+09	1.884391250332803726e+09	4.793677078695181012e+08	4.485012908549262881e+08	1.832627509245251417e+09	6.596696470652687550e+08	1.134307910113011122e+09	2.607236594924842834e+09	2.380061853232280254e+09	4.067736760362831354e+08	1.791397768702827454e+09	6.521353043559498787e+08	4.822071520932200551e+07	2.442779577206675529e+09	4.402475593942348659e+07	8.543230789823134243e+07	4.630703332241579294e+08	6.638223341841430664e+08	2.007235575543548584e+09	2.478122336255499363e+09	2.084232578817938268e+08	7.607927172534306347e+07	2.284911373686922861e-04	6.444538137250545333e+03	1.820344691078807116e+08	8.313971570992733538e+07	1.356779835505107164e+09	1.841954796981845379e+09	1.047427986400519967e+09
2.800000000000000000e+03	4.750000000000000000e+00	0.000000000000000000e+00	1.599461122805076361e+09	2.491554438974124908e+09	8.187347705019705296e+08	1.761665338034597158e+09	6.181785631533004045e+08	4.826477312585706264e+07	3.117752575096644163e+08	2.054872260947710276e+08	1.723501774493038356e+08	3.223676113781042099e+08	2.933499142511951327e+08	3.143307819826349244e+07	1.731875422865373790e+08	3.101239662271991372e+08	1.025453441516818523e+09	1.637792708692924976e+09	2.976297876802604795e+08	3.125469061428416371e+08	1.498957650626253128e+09	3.690390858463030457e+08	8.486532596178133488e+08	2.678442185911148548e+09	2.208073761017824173e+09	2.971912547641948462e+08	1.457463677039699316e+09	3.615117670705763698e+08	3.816690051377879828e+07	2.338287836777530193e+09	3.478039852452416718e+07	7.208082805544160306e+07	2.977474445407810211e+08	3.786429169682894945e+08	1.684762605357412577e+09	2.418442896529376507e+09	2.073974056721776426e+08	7.661705979005932808e+07	1.028167278875900180e-04	2.968995250216289151e+03	1.871444815712417364e+08	8.438094166712014377e+07	1.064956313043983221e+09	1.631150494115582943e+09	7.921269069876296520e+08
2.800000000000000000e+03	4.750000000000000000e+00	2.500000000000000000e-01	1.636226948369873047e+09	2.580528948233406544e+09	8.279136321133604050e+08	1.627341981594219446e+09	5.381799027086598873e+08	5.058338174856210500e+07	2.605684055174952447e+08	1.933491989648866653e+08	1.658357412015532553e+08	2.762034363257395029e+08	2.596440378994192481e+08	3.188429407272145525e+07	1.767317331832613349e+08	2.465570408098449707e+08	9.530273024014998674e+08	1.549066439393711329e+09	2.547790401584765613e+08	2.764860878802881241e+08	1.366265102994545937e+09	3.025888441772752404e+08	7.568309197060227394e+08	2.714199033052419186e+09	2.135957302394437313e+09	2.692557589626995921e+08	1.326193612263003826e+09	2.950280558959694505e+08	3.964157784863685071e+07	2.295770231454972267e+09	3.571950473731384426e+07	7.635975965755446255e+07	2.571211840676435232e+08	3.125254036944913864e+08	1.549513138433701038e+09	2.397888876396775723e+09	2.056492124653050005e+08	7.667330496162688732e+07	7.348947305280218519e-05	2.458472289789056958e+03	1.873547358837706149e+08	8.456456495483922958e+07	9.677629911909968853e+08	1.560504278599292994e+09	7.133515360841959715e+08
2.800000000000000000e+03	4.750000000000000000e+00	5.000000000000000000e-01	1.659515211819708824e+09	2.668780779982125759e+09	8.314355700319955349e+08	1.515589188810350418e+09	4.824319662792822719e+08	5.457932399429052323e+07	2.257937469146622717e+08	1.865616558638708591e+08	1.637316210870286226e+08	2.443152939300248325e+08	2.354700524395316839e+08	3.321196081925439462e+07	1.841409295971930921e+08	2.050494738330447972e+08	8.989595956220884323e+08	1.480287683047240734e+09	2.267051708912011385e+08	2.504027660426234901e+08	1.256534214158809423e+09	2.611083287607428432e+08	6.868656835482963324e+08	2.748700804902420998e+09	2.081193158362229586e+09	2.487459153491391540e+08	1.218142191394260406e+09	2.534824277804711759e+08	4.242868764637404680e+07	2.264991472317289829e+09	3.777978316467314959e+07	8.314953644718547165e+07	2.290338039848866463e+08	2.708614221204407215e+08	1.437381645533253431e+09	2.386021127487857819e+09	2.034400339772360027e+08	7.639468872258400917e+07	5.303020708422948319e-05	2.122467286320835683e+03	1.867764788649181724e+08	8.431146049314074218e+07	8.931871699427776337e+08	1.507827730994750261e+09	6.543684548882281780e+08
2.800000000000000000e+03	4.750000000000000000e+00	7.500000000000000000e-01	1.644423248078596592e+09	2.707562299685633183e+09	8.189532822445551157e+08	1.380102306877961636e+09	4.244133406774591208e+08	5.625591624528881162e+07	1.915892310419468880e+08	1.746499061958175302e+08	1.561347232807980180e+08	2.114697489131782949e+08	2.084655308255482614e+08	3.288008393077246472e+07	1.837991187780903280e+08	1.682495568134062588e+08	8.312949374482465982e+08	1.386112668495617151e+09	1.978827424588493109e+08	2.208814275701943636e+08	1.127532250385499239e+09	2.225143937236010730e+08	6.095025849283705950e+08	2.720226726104922771e+09	1.987910089484324932e+09	2.231695407825590372e+08	1.091952760689755201e+09	2.152708253351736963e+08	4.324533903936415166e+07	2.188655697586765289e+09	3.800948568830861151e+07	8.683115717002645135e+07	1.993141017336058915e+08	2.314593090759530962e+08	1.303612039235598326e+09	2.324182937581378937e+09	1.983470454024188519e+08	7.470967558532623947e+07	3.242645344321710141e-05	1.674219736228252032e+03	1.835651296255626082e+08	8.244877131370794773e+07	8.073611620215348005e+08	1.428312438328034163e+09	5.878090217902212143e+08
2.800000000000000000e+03	4.750000000000000000e+00	1.000000000000000000e+00	1.570527366526782751e+09	2.656707998538975239e+09	7.829118316751677990e+08	1.212497945328356028e+09	3.638648902534504533e+08	5.227024856320577115e+07	1.569201633799650073e+08	1.521288605359144211e+08	1.375811170946276188e+08	1.750988951054214835e+08	1.739593444644190967e+08	2.933906137857563421e+07	1.672886183286115527e+08	1.345293366928333938e+08	7.431394766575374603e+08	1.254421577542440176e+09	1.661587380759777129e+08	1.839320750100927651e+08	9.750501142427452803e+08	1.876114818566124439e+08	5.226152388714272380e+08	2.590192429981218815e+09	1.833005010367995977e+09	1.879177128888555765e+08	9.434607450078845024e+08	1.810251370300113857e+08	3.957463998037736863e+07	2.039771252136258125e+09	3.436694280646289140e+07	8.214224319348889589e+07	1.651657325789273381e+08	1.951349485556437969e+08	1.140876596489525318e+09	2.182111323912828445e+09	1.885368762828786075e+08	7.056317584882318974e+07	1.577942224586276508e-05	1.124534682145788565e+03	1.764089315451527238e+08	7.780229706177701056e+07	7.063279412834838629e+08	1.307862649741255283e+09	5.104237233310561180e+08
2.800000000000000000e+03	4.750000000000000000e+00	-2.500000000000000000e-01	1.546628981795854330e+09	2.402596257633162022e+09	8.024050380955886841e+08	1.910146266969858170e+09	7.309767724735045433e+08	4.746870214205505699e+07	3.858071363915001154e+08	2.240424217370147705e+08	1.837224806214226484e+08	3.886805710461878181e+08	3.389194105311356783e+08	3.192923037447367236e+07	1.733196082544498742e+08	4.016111102637583017e+08	1.117978230919363737e+09	1.744437615475768089e+09	3.613330664474934936e+08	3.611393024613596797e+08	1.649812106061707258e+09	4.725157308400972486e+08	9.652414036405807734e+08	2.638523461068151951e+09	2.289348538820199490e+09	3.346539935881034136e+08	1.607810792205233812e+09	4.653431806969745159e+08	3.792139534559670836e+07	2.385873011425371647e+09	3.489540265761496127e+07	7.004245377842265368e+07	3.557150693092386723e+08	4.804048390288079381e+08	1.835618527934353590e+09	2.442085027040477276e+09	2.083498811381785572e+08	7.627978981236410141e+07	1.440607076790183586e-04	3.746476760043226477e+03	1.857686355095377862e+08	8.381259240135511756e+07	1.186111985642249107e+09	1.718890023595268726e+09	8.940029470476104021e+08
2.800000000000000000e+03	4.750000000000000000e+00	-5.000000000000000000e-01	1.480540885381200314e+09	2.318735569003149986e+09	7.797836038488342762e+08	2.056854556802712440e+09	8.833153777370646000e+08	4.867212156924553961e+07	4.871556617979564071e+08	2.494211436947090328e+08	2.007857974104698300e+08	4.782262963976691365e+08	3.959496387736582160e+08	3.378177043299953640e+07	1.784178367244572639e+08	5.226054045128387809e+08	1.228862898448454380e+09	1.861986800180870533e+09	4.512422237014185786e+08	4.204914265350008011e+08	1.802600644318730831e+09	6.272980415594516993e+08	1.104113313110261202e+09	2.597951467874125481e+09	2.369590340525339127e+09	3.799900422243916392e+08	1.761325891824826479e+09	6.217266590188279152e+08	3.936292278627822548e+07	2.432385160888499737e+09	3.651923148974034935e+07	7.074745902603164315e+07	4.334824398273190856e+08	6.295576685587885380e+08	1.986226692950103521e+09	2.465638461757052898e+09	2.082587007092645466e+08	7.566903011526106298e+07	2.042979847825928329e-04	5.035690232318927883e+03	1.830338575098638535e+08	8.287419399584533274e+07	1.328321863511331558e+09	1.820171232739010572e+09	1.018395577539593458e+09
2.800000000000000000e+03	5.000000000000000000e+00	0.000000000000000000e+00	1.626466426973599911e+09	2.502460696484128475e+09	8.265753096212122440e+08	1.750366450061205626e+09	6.038677386932389736e+08	3.963639063156054169e+07	2.970199048827120066e+08	1.893706993455403149e+08	1.543328167396430969e+08	3.077095981580500603e+08	2.873001723595735431e+08	2.655587560369716212e+07	1.489770998858983815e+08	3.004009076869201064e+08	1.011729846000585794e+09	1.625226172459379196e+09	2.843075621038436890e+08	2.965355238936659098e+08	1.480506285783959866e+09	3.570005247082604170e+08	8.333851211419613361e+08	2.669390445750385761e+09	2.203555411258570194e+09	2.798074287173277140e+08	1.439157591031289577e+09	3.511724075081333518e+08	3.115797797752194852e+07	2.332157944806629181e+09	2.888358223017431051e+07	5.965740160624907911e+07	2.832441414128445387e+08	3.653025958361218572e+08	1.673582065514327526e+09	2.407442571530864716e+09	2.070165513606501818e+08	7.576148336041329801e+07	1.044710309588943936e-04	2.356916181115571362e+03	1.878498668009414971e+08	8.363486789701843262e+07	1.052027826023528814e+09	1.618771786339198351e+09	7.782714667136336565e+08
2.800000000000000000e+03	5.000000000000000000e+00	2.500000000000000000e-01	1.656811239178610563e+09	2.582671795166863441e+09	8.344058846881372929e+08	1.625957147140993834e+09	5.334228073046188354e+08	4.203707481569277495e+07	2.550534122000467777e+08	1.798327217301051021e+08	1.499786173806369603e+08	2.697744016218552589e+08	2.564644688608216941e+08	2.731719113224795088e+07	1.535407473664512932e+08	2.461098920902907848e+08	9.469094807527325153e+08	1.543786919661082506e+09	2.482386011455485225e+08	2.671021674557120204e+08	1.358740925544386625e+09	2.996854072319000363e+08	7.510761409864251614e+08	2.702654900097743511e+09	2.134575099563883543e+09	2.575878292308980227e+08	1.318956975891512156e+09	2.933790481279253960e+08	3.280401708369627222e+07	2.291464545887296200e+09	3.008288345325598866e+07	6.379295615145944804e+07	2.498975299037012160e+08	3.084500014620397091e+08	1.548452651502145529e+09	2.387659779157717228e+09	2.056382155168664753e+08	7.595507177798439562e+07	7.756368397937258641e-05	2.085895213950265770e+03	1.880471260050346255e+08	8.393746961783203483e+07	9.644116729556623697e+08	1.554253775234483480e+09	7.083323055664266348e+08
2.800000000000000000e+03	5.000000000000000000e+00	5.000000000000000000e-01	1.673432989040730238e+09	2.662046995975639343e+09	8.365979521043777466e+08	1.521975451072806835e+09	4.841205640474574566e+08	4.574204459850272536e+07	2.256923024561930001e+08	1.748450144903409183e+08	1.495418286580711007e+08	2.427136751893714368e+08	2.339662326150994003e+08	2.878783932612295821e+07	1.617836582883723974e+08	2.094347762434670627e+08	8.982674666951173544e+08	1.480783417176310062e+09	2.242607205350287259e+08	2.452211940015251338e+08	1.258123409834976912e+09	2.637207580169186294e+08	6.879373249397816658e+08	2.735360565236317158e+09	2.082333621647287130e+09	2.408733726190476716e+08	1.219932859981183290e+09	2.569500119756201804e+08	3.544157366553644836e+07	2.262290701138488293e+09	3.211755157851399481e+07	6.999239439286974072e+07	2.262064749650872648e+08	2.725741087685569525e+08	1.444166131194894314e+09	2.376679999962783813e+09	2.038352441214630008e+08	7.585725964445278049e+07	5.812337974891141983e-05	1.905266103361979503e+03	1.875139939947666526e+08	8.384954356201274693e+07	8.967666823159337044e+08	1.506279671730475664e+09	6.555072367047843933e+08
2.800000000000000000e+03	5.000000000000000000e+00	7.500000000000000000e-01	1.679285137753518820e+09	2.737961881361363411e+09	8.342577602359292507e+08	1.440903239263018370e+09	4.487052163675667048e+08	5.057617220318319649e+07	2.051784201639913917e+08	1.735400855297755003e+08	1.518195800979176164e+08	2.240154533617235124e+08	2.189912741853369474e+08	3.064640375712676719e+07	1.721710552748216987e+08	1.847773524432359040e+08	8.628131531061443090e+08	1.434093280184519053e+09	2.083706903655007184e+08	2.301345282301248908e+08	1.178975519876268625e+09	2.396915611825620234e+08	6.404918667138637304e+08	2.767055995032945156e+09	2.046489233761498451e+09	2.295891596466541886e+08	1.142422723399801970e+09	2.327615767981774509e+08	3.888448142890108377e+07	2.244239403859198093e+09	3.477375647044371068e+07	7.806241097072084248e+07	2.099412631285891533e+08	2.483278624853630364e+08	1.362997173496359348e+09	2.373813771626191616e+09	2.014615659866634905e+08	7.520342439668519795e+07	4.313337806459368484e-05	1.734660080939180261e+03	1.863081714565868378e+08	8.309364979323849082e+07	8.456176042685668468e+08	1.472193093499694347e+09	6.162758187745109797e+08
2.800000000000000000e+03	5.000000000000000000e+00	1.000000000000000000e+00	1.679179622523514032e+09	2.811296003186179638e+09	8.292525641305363178e+08	1.401383138317917824e+09	4.406706340526343584e+08	5.600324055973616987e+07	1.997078732396032512e+08	1.762441477454956472e+08	1.572000616794094145e+08	2.184179950655559003e+08	2.111690409495583773e+08	3.252214020340211689e+07	1.850401013902184367e+08	1.770628960181745887e+08	8.519268838489381075e+08	1.418917216641815901e+09	2.059502085221207440e+08	2.240181234468407333e+08	1.139851244449991465e+09	2.394545842321159244e+08	6.218046075649328232e+08	2.804790358102735043e+09	2.040181907320073843e+09	2.253137415583632290e+08	1.104649919041492462e+09	2.322655897180518806e+08	4.259806475093074143e+07	2.249005672348768711e+09	3.752471460769201070e+07	8.753658209894500673e+07	2.047972704858225286e+08	2.472783549095931351e+08	1.323491953851589680e+09	2.388671464957448959e+09	1.983143759534401298e+08	7.356038871353752911e+07	3.358392949446232844e-05	1.591767316999341574e+03	1.845707156267097890e+08	8.119799864121581614e+07	8.256540191251010895e+08	1.465672193888754606e+09	6.019503533816058636e+08
2.800000000000000000e+03	5.000000000000000000e+00	-2.500000000000000000e-01	1.579792211969160080e+09	2.421350109583522797e+09	8.116313709631924629e+08	1.893133706291393280e+09	7.052243747267601490e+08	3.854757524765323848e+07	3.594157143170192242e+08	2.058315936321534514e+08	1.637341905207356811e+08	3.648789656102508307e+08	3.303066680268157721e+08	2.660143986354254931e+07	1.480902297081242204e+08	3.788789491960607767e+08	1.097051407317249298e+09	1.726463929584341526e+09	3.397066277535088658e+08	3.391166652164032459e+08	1.624404454717135906e+09	4.479876460962070227e+08	9.410598393378748894e+08	2.631311610210630417e+09	2.283042942083772659e+09	3.129330066120305061e+08	1.582376583750975370e+09	4.424792257736045718e+08	3.056044068150080740e+07	2.378749541401937962e+09	2.859032399837593362e+07	5.747598945686788112e+07	3.331484834381607175e+08	4.545961013008171916e+08	1.818518730428974628e+09	2.431036152970203876e+09	2.077392222253699601e+08	7.535943081563086808e+07	1.371416314626184619e-04	2.779988247931944898e+03	1.865763288164102435e+08	8.302224002339373529e+07	1.163938118600199461e+09	1.701333167199381590e+09	8.713766733220909834e+08
