# Teff	logg	[Fe/H]	2MASS_H	2MASS_J	2MASS_Ks	GROUND_COUSINS_I	GROUND_COUSINS_R	GROUND_JOHNSON_U	GROUND_JOHNSON_V	GROUND_JOHNSON_B	TYCHO_B_MvB	TYCHO_V_MvB	STROMGREN_b	STROMGREN_u	STROMGREN_v	STROMGREN_y	GaiaDR2v2_G	GaiaDR2v2_RP	GaiaDR2v2_BP	PS1_g	PS1_i	PS1_r	PS1_w	PS1_y	PS1_z	SDSS_g	SDSS_i	SDSS_r	SDSS_u	SDSS_z	WISE_RSR_W1	WISE_RSR_W2	GALEX_FUV	GALEX_NUV	SPITZER_IRAC_36	SPITZER_IRAC_45	NGTS_I	TESS	KEPLER_Kp
5.000000000000000000e+03	5.000000000000000000e-01	-1.000000000000000000e+00	2.691850534445387840e+09	4.746027237633572578e+09	1.069251299515014768e+09	1.004044535182246017e+10	1.216388390162631226e+10	3.951430885743529320e+09	1.281996635670886993e+10	9.088172711290304184e+09	8.306176081170489311e+09	1.270151391670933342e+10	1.196812117886565971e+10	2.680760728915730476e+09	8.012700871356891632e+09	1.300363172452215385e+10	1.092936713386305046e+10	1.005152633576619911e+10	1.143934692810748291e+10	1.177780832470052338e+10	1.063396742593210602e+10	1.259381835554827118e+10	1.157944706591051102e+10	7.475910395682377815e+09	8.722767288605604172e+09	1.127350196952198410e+10	1.070794438240742874e+10	1.265441143170979500e+10	3.503976007316849709e+09	8.316884339026778221e+09	2.140975358864858747e+08	6.184193746624032408e+07	1.826642569651091981e+04	7.429432623281428218e+07	1.726981550155866444e+08	6.809488315795134008e+07	1.128910068911802292e+10	9.977268002845554352e+09	1.165477326942254257e+10
5.000000000000000000e+03	5.000000000000000000e-01	-1.000000000000000000e+00	2.688585197800281048e+09	4.738876871030773163e+09	1.067447906603840828e+09	1.001030591287424088e+10	1.217721008026736641e+10	3.999563664472374916e+09	1.288145746194229507e+10	9.214622758789157867e+09	8.430436805441276550e+09	1.278402628793412018e+10	1.213944015343197823e+10	2.763808698867266178e+09	8.157870605570807457e+09	1.306827036614868164e+10	1.095101246490007782e+10	1.002743659739886856e+10	1.152208462349868393e+10	1.191347635634231949e+10	1.062046128380382919e+10	1.261824503467014313e+10	1.160770737494945145e+10	7.460450930178236008e+09	8.659078569897556305e+09	1.141402673707958221e+10	1.069446925561959457e+10	1.267921345382615852e+10	3.593293294687796593e+09	8.261714639084239960e+09	2.136919505006414354e+08	6.122121546399312466e+07	1.397452681219528131e+04	7.081324780551186204e+07	1.723619529144412577e+08	6.745763335211597383e+07	1.128417231615671921e+10	9.957061961950523376e+09	1.168838242328366089e+10
5.000000000000000000e+03	5.000000000000000000e-01	0.000000000000000000e+00	2.676386607021187782e+09	4.867623037657472610e+09	1.075311589413456917e+09	1.030919617060320282e+10	1.283023807130886459e+10	2.469572669835281372e+09	1.325581655307687569e+10	7.981426371176069260e+09	6.891335727604611397e+09	1.307262555951066208e+10	1.179392678393169212e+10	1.885514435060645580e+09	6.072210063939915657e+09	1.349528537823408318e+10	1.120026086114711380e+10	1.037806782797303391e+10	1.153883151610810852e+10	1.164902381310333443e+10	1.099904190898513603e+10	1.332799800362137794e+10	1.199390538347534561e+10	7.548041024659543991e+09	8.836278122313875198e+09	1.092228405417039299e+10	1.108224167549458885e+10	1.340615361534527779e+10	2.273028489993186951e+09	8.417632550286393166e+09	2.165699301709707379e+08	5.888533914360137284e+07	1.273682437595476131e+03	3.032860998283260688e+07	1.747626500996788442e+08	6.522869729548328370e+07	1.174598143062778473e+10	1.032154788954538536e+10	1.204205323386228561e+10
5.000000000000000000e+03	1.000000000000000000e+00	-1.000000000000000056e-01	2.688743138144040585e+09	4.829139435897566795e+09	1.074783354059901476e+09	1.022308641952730942e+10	1.261215893172130775e+10	3.011722237999484539e+09	1.313687028070813942e+10	8.518927663734982491e+09	7.527505024723320961e+09	1.301469710771290398e+10	1.213667974677879715e+10	2.349712133654644966e+09	6.936843166773820877e+09	1.337191147131153297e+10	1.113957185122077179e+10	1.025926803370503807e+10	1.159622545340418243e+10	1.184351081201938629e+10	1.089064327404397011e+10	1.309163380734529114e+10	1.189220168712747765e+10	7.533470786185009003e+09	8.738997016352556229e+09	1.120952037698334885e+10	1.096740050420354462e+10	1.316282070953974724e+10	2.803940711598860741e+09	8.334514718035178185e+09	2.148939306621292531e+08	5.885988576895122975e+07	1.012835996222429571e+03	3.428250773539669067e+07	1.733678511556315124e+08	6.514759662392985821e+07	1.158785700996552467e+10	1.019573210890329552e+10	1.195107913235239029e+10
5.000000000000000000e+03	1.000000000000000000e+00	-2.999999999999999889e-01	2.693369470889235497e+09	4.783289093607363701e+09	1.072939817038418412e+09	1.010786068031430435e+10	1.245558095411119652e+10	3.390583105593247890e+09	1.309769298853456306e+10	8.826504627021986008e+09	7.886850056986297607e+09	1.300364385991629791e+10	1.230415230226602936e+10	2.609379677209663391e+09	7.434797098526798248e+09	1.332421069881444740e+10	1.107681145882466698e+10	1.014298435740275574e+10	1.162716699339571190e+10	1.195991545572338867e+10	1.075758790900703812e+10	1.293398396596663284e+10	1.179511759009808540e+10	7.468967448552093506e+09	8.667617818391950607e+09	1.137395720913435936e+10	1.083364458377897644e+10	1.300303429912453461e+10	3.144563595604732990e+09	8.266969306723447800e+09	2.142601496318716407e+08	5.925329388025250286e+07	2.610914436821674371e+03	4.721304912529867142e+07	1.728070137506444454e+08	6.551491000480898470e+07	1.146787430679824638e+10	1.008101929061132050e+10	1.187511594718889809e+10
5.000000000000000000e+03	1.000000000000000000e+00	-5.000000000000000000e-01	2.700258461609766483e+09	4.746858085068768501e+09	1.073732490920220375e+09	1.003413383079195786e+10	1.234051077751332092e+10	3.619246162383790016e+09	1.304247552896650314e+10	8.884339440941579819e+09	7.967169947186621666e+09	1.294301593447632408e+10	1.224917856488537788e+10	2.718773717868030548e+09	7.591022268973134041e+09	1.325259414426082230e+10	1.100718051291169739e+10	1.006976991084942436e+10	1.157432865515179634e+10	1.191201871663927460e+10	1.065752140789477539e+10	1.281362075785334969e+10	1.169659303107751465e+10	7.398036757630879402e+09	8.667737108328851700e+09	1.134545570901960564e+10	1.073491063318928719e+10	1.288203328167192078e+10	3.304067742855910301e+09	8.256694999487193108e+09	2.144234590259012282e+08	6.015237197892945260e+07	8.315093017583794790e+03	7.033870924304415286e+07	1.729016447926388681e+08	6.641037920036046952e+07	1.138972586090851593e+10	1.000720813500130463e+10	1.179175076125879288e+10
5.000000000000000000e+03	1.000000000000000000e+00	-5.000000000000000000e-01	2.696080892180533886e+09	4.746175611334195137e+09	1.071317380937015533e+09	1.001610425627218056e+10	1.231396109060168648e+10	3.756407174035621643e+09	1.303797544749225426e+10	9.086212145622905731e+09	8.201886577830425262e+09	1.296339532927183151e+10	1.239345895111388779e+10	2.845874549086521149e+09	7.866918651320433617e+09	1.325209221480357742e+10	1.101638923023689842e+10	1.004755990811187553e+10	1.163465405701681328e+10	1.202715473034933662e+10	1.064908439033084869e+10	1.278695580782970238e+10	1.170410136291943741e+10	7.418435743126160622e+09	8.613827215366006851e+09	1.148572791661768723e+10	1.072428142735009956e+10	1.285364690438824272e+10	3.466612188536565304e+09	8.215913869894490242e+09	2.137527038278133571e+08	5.970594826512528956e+07	5.484145446622714189e+03	6.184906210912805051e+07	1.723691120290178955e+08	6.594693588446461409e+07	1.136141667599366570e+10	9.985408155267726898e+09	1.179756273851632881e+10
5.000000000000000000e+03	1.000000000000000000e+00	-8.000000000000000444e-01	2.695144575971124172e+09	4.703709379579627037e+09	1.068687440784386992e+09	9.913380957765834808e+09	1.213807304888349915e+10	4.258899442596350193e+09	1.293341545372048378e+10	9.400921498631124496e+09	8.600974695464290619e+09	1.287556521604367828e+10	1.242288413692057228e+10	3.153336653162924767e+09	8.390730331442211151e+09	1.312694613012407684e+10	1.093687683779938698e+10	9.938854368424667358e+09	1.162236005387964630e+10	1.206574137334118462e+10	1.052422284330332756e+10	1.259982661313591385e+10	1.158571485311032295e+10	7.361637567319211006e+09	8.560119992916712761e+09	1.158320971774025345e+10	1.059847913481312943e+10	1.266316783788806725e+10	3.898005636395154476e+09	8.164044238939818382e+09	2.130854776523776948e+08	6.042142771232566237e+07	1.214088395582940757e+04	8.560646845652982593e+07	1.718189632994828224e+08	6.663907900728150457e+07	1.123058472181108475e+10	9.874918354101041794e+09	1.169003191475319481e+10
5.000000000000000000e+03	1.000000000000000000e+00	-1.000000000000000000e+00	2.694590693849349499e+09	4.690172252373203278e+09	1.068614979384890676e+09	9.898193722980045319e+09	1.204720355377012825e+10	4.443989820943844795e+09	1.282821671419859314e+10	9.402838065214576721e+09	8.644321196067682266e+09	1.275136583791226006e+10	1.223449694097725105e+10	3.199133216523069859e+09	8.457147998185798645e+09	1.300677179139799309e+10	1.087784896983698463e+10	9.914468423988870621e+09	1.152855382727996254e+10	1.193552030055760384e+10	1.048403484981461716e+10	1.249244167564367104e+10	1.150362725873850060e+10	7.350474467817353249e+09	8.596816525971225739e+09	1.147308362279500198e+10	1.055796083703580475e+10	1.255407706967240906e+10	4.000786977853673935e+09	8.193120530473665237e+09	2.131760708217702210e+08	6.144594172306502610e+07	2.266393050917271830e+04	1.087050263950033039e+08	1.719133007720416188e+08	6.767073660071395338e+07	1.117771195281748581e+10	9.845910504322433472e+09	1.160591708517264366e+10
5.000000000000000000e+03	1.000000000000000000e+00	-1.000000000000000000e+00	2.692838698479790688e+09	4.682436564375624657e+09	1.067182111456736565e+09	9.862180192082195282e+09	1.203905257384409714e+10	4.556042454658905983e+09	1.285838965136102295e+10	9.569521548942609787e+09	8.826385032023799896e+09	1.280451697022111320e+10	1.238881588164389801e+10	3.325250862902062893e+09	8.668505432891897202e+09	1.303975928154448891e+10	1.088919143976885223e+10	9.882831813183378220e+09	1.160233517924995995e+10	1.206114350987400436e+10	1.045944926987408638e+10	1.249215526338457489e+10	1.151589043580952835e+10	7.333422317750564575e+09	8.536894714775875092e+09	1.161278295889063263e+10	1.053303679587976646e+10	1.255366278300483894e+10	4.146181238091974735e+09	8.141173898365336418e+09	2.127584921744563878e+08	6.092310202711694688e+07	1.789234020678308298e+04	1.021910868310783803e+08	1.715629754916850924e+08	6.713258184118747711e+07	1.115777132310676003e+10	9.817284882005346298e+09	1.162303026787869072e+10
5.000000000000000000e+03	1.000000000000000000e+00	-1.300000000000000044e+00	2.687720498757725239e+09	4.657584870474003792e+09	1.064945623578236461e+09	9.800358204264816284e+09	1.190991964372331810e+10	4.948083045972431183e+09	1.274639772469394684e+10	9.783087874397663116e+09	9.124121275678550720e+09	1.269326804443042374e+10	1.229578374671546555e+10	3.552204516921296597e+09	9.008746825272304535e+09	1.291337511151283073e+10	1.082445936634476280e+10	9.813670043925113678e+09	1.156588855265480995e+10	1.203389156094315529e+10	1.037902251758324051e+10	1.235009246372219849e+10	1.142221035033322334e+10	7.298544274404515266e+09	8.511248500060948372e+09	1.163123732176691818e+10	1.045160069969446945e+10	1.240940241221496773e+10	4.468514066390769958e+09	8.115525807010233879e+09	2.123481227547372580e+08	6.166736371784237027e+07	2.861803801449783714e+04	1.290791962496903539e+08	1.712529462903587222e+08	6.787504647839047015e+07	1.106317394291900635e+10	9.745582662709135056e+09	1.153020195173649597e+10
5.000000000000000000e+03	1.000000000000000000e+00	0.000000000000000000e+00	2.691047596089297295e+09	4.832833734811540604e+09	1.079161774483331919e+09	1.020734030798657990e+10	1.272492698669851112e+10	2.761546163024526596e+09	1.323514303662763977e+10	8.231139470073608398e+09	7.172350216721278191e+09	1.308281951353528786e+10	1.197937575527626610e+10	2.173353089308821678e+09	6.427478689966832161e+09	1.347135753670338440e+10	1.115452015608606529e+10	1.027552349547864914e+10	1.158726928902906418e+10	1.175798181875396729e+10	1.087829623050153732e+10	1.323012271831294441e+10	1.192349014702773094e+10	7.450414186903850555e+09	8.768331687959545135e+09	1.106816408761316109e+10	1.096113092222603798e+10	1.330936101621125412e+10	2.552886887556697845e+09	8.346105319517979622e+09	2.162923987746023834e+08	5.900237881578809023e+07	1.597323240111601535e+03	3.918503785845582932e+07	1.744766722738384008e+08	6.533235426018738002e+07	1.165634422144756317e+10	1.022184095791511917e+10	1.199462215903315735e+10
5.000000000000000000e+03	1.000000000000000000e+00	0.000000000000000000e+00	2.684504374156939983e+09	4.856169176927127838e+09	1.075345476740750790e+09	1.029281481598064613e+10	1.269870782982868004e+10	2.819188446665627480e+09	1.314733137080564690e+10	8.345109032612280846e+09	7.329534840333950996e+09	1.300719770818974304e+10	1.202034348363534737e+10	2.214210550463112831e+09	6.663332592448107719e+09	1.338550620095738029e+10	1.117335577414297867e+10	1.032852005933003235e+10	1.157128210693167114e+10	1.176347985376154709e+10	1.096964496735222244e+10	1.317681434920492554e+10	1.194476142467451859e+10	7.573669050421195030e+09	8.784537167194673538e+09	1.110395010292555618e+10	1.104670646593421364e+10	1.324887436804717827e+10	2.628723848919950962e+09	8.377620032371661186e+09	2.151823359966827631e+08	5.866755927717307210e+07	5.688200574682781507e+02	2.855962772756845877e+07	1.736351026302104890e+08	6.496828728365091980e+07	1.165538456767414284e+10	1.026333488694669533e+10	1.198944698124107361e+10
5.000000000000000000e+03	1.000000000000000000e+00	2.000000000000000111e-01	2.681637702190858841e+09	4.878853961980254173e+09	1.081202867659215450e+09	1.029342810720036507e+10	1.290034980693019867e+10	2.431714585093457699e+09	1.328735595529342270e+10	7.922453585751607895e+09	6.816789871176510811e+09	1.310334386323018074e+10	1.175494457718595695e+10	1.945471293386330366e+09	5.903487744371524811e+09	1.352431369818873978e+10	1.121466504833774376e+10	1.037745645874058151e+10	1.156884170219890976e+10	1.163505588341262436e+10	1.098514616491623306e+10	1.341644666323571205e+10	1.201909301983321953e+10	7.485299067083269119e+09	8.824240496771894455e+09	1.089303530073859024e+10	1.107036563079600525e+10	1.350049430062468338e+10	2.256339916971761227e+09	8.397562898718953133e+09	2.172495031437076032e+08	5.863455539213641733e+07	6.065335308904923295e+02	2.920272450564633310e+07	1.753105131720286608e+08	6.500307938689059019e+07	1.177650759099433136e+10	1.032728921047136116e+10	1.207159942085335922e+10
5.000000000000000000e+03	1.000000000000000000e+00	2.000000000000000111e-01	2.674328045565250874e+09	4.919267846940429688e+09	1.076536166929250717e+09	1.045315504986280823e+10	1.287730375914585114e+10	2.443310267735721111e+09	1.313920023711453819e+10	7.963526467314997673e+09	6.906344007342183113e+09	1.295632312053794098e+10	1.171598247330396843e+10	1.938195174434086800e+09	6.089469233328789711e+09	1.338003733815231895e+10	1.123985286278516388e+10	1.048497372548231125e+10	1.149570070179173279e+10	1.155512801637681007e+10	1.114861313182265854e+10	1.334722942293473053e+10	1.205058808358931541e+10	7.670903434872341156e+09	8.892820087245462418e+09	1.084396266291907120e+10	1.122603723065889931e+10	1.342002491890969086e+10	2.282115573907382011e+09	8.480769280246215820e+09	2.158721595469913781e+08	5.834425023966608196e+07	1.523331076802090251e+02	1.921181263489041477e+07	1.742750111782180965e+08	6.467484394800407439e+07	1.179781068538333321e+10	1.041434660213509560e+10	1.205885802712104797e+10
5.000000000000000000e+03	1.500000000000000000e+00	-1.000000000000000056e-01	2.700174899281376362e+09	4.802352079243302345e+09	1.077320214566852331e+09	1.014947261246209526e+10	1.249662943320314980e+10	3.332648501593566895e+09	1.304964151132170486e+10	8.717943394618135452e+09	7.774802540763916969e+09	1.294629764966638374e+10	1.220475955683921051e+10	2.660109174546855450e+09	7.277631196343564987e+09	1.328662005727775002e+10	1.108212595760199356e+10	1.017977571905537415e+10	1.159233049174295235e+10	1.186342260423614120e+10	1.079493791888301086e+10	1.297203623370322418e+10	1.180840017122926521e+10	7.470393328574283600e+09	8.703872339831342697e+09	1.126738882280410004e+10	1.087064693044340706e+10	1.304265010321085739e+10	3.110099158052900314e+09	8.295858607624927521e+09	2.146416803761118352e+08	5.914592382211925089e+07	1.494911542270207065e+03	4.349787371333049983e+07	1.731108958879931569e+08	6.542076903302846849e+07	1.149826904348110580e+10	1.011530063486320686e+10	1.187807053466404915e+10
5.000000000000000000e+03	1.500000000000000000e+00	-2.999999999999999889e-01	2.702058303810577869e+09	4.752766997542129517e+09	1.074621282810882330e+09	1.002371033819548607e+10	1.234018112330980301e+10	3.752840960524178505e+09	1.302011759762300682e+10	9.040946163791296005e+09	8.148071085342964172e+09	1.294744715881546021e+10	1.238912410726823235e+10	2.973262595686935902e+09	7.786039073236091614e+09	1.324726177951323318e+10	1.101905817943777657e+10	1.005507657898040390e+10	1.163520084793119621e+10	1.199355133004286957e+10	1.065430003884342003e+10	1.281713166997846603e+10	1.171152825201182747e+10	7.396982407514495850e+09	8.617650923659440994e+09	1.144648332233195114e+10	1.072949998607503319e+10	1.288581546599553490e+10	3.496401152140051842e+09	8.214719197223796844e+09	2.138658164291889966e+08	5.944229333782020211e+07	3.557733741033002843e+03	6.125920825616439432e+07	1.724482989755149484e+08	6.568946329556494206e+07	1.137438178474015617e+10	9.993167427624622345e+09	1.180367370711682510e+10
5.000000000000000000e+03	1.500000000000000000e+00	-5.000000000000000000e-01	2.704110600049372673e+09	4.708510468449196815e+09	1.073886580341625929e+09	9.930137538471569061e+09	1.223684114871664238e+10	3.982450807861604214e+09	1.301454140920030022e+10	9.111729142177227020e+09	8.223583637626905441e+09	1.294292767397452736e+10	1.240878424858060837e+10	3.117072670113717556e+09	7.921580641227419853e+09	1.322324541080898285e+10	1.095740507187836647e+10	9.967502420635808945e+09	1.161740236511963654e+10	1.199797160075008392e+10	1.054223754142303467e+10	1.271689522346094131e+10	1.162485006912412453e+10	7.309470497935362816e+09	8.586631313109402657e+09	1.146636705312771797e+10	1.061930403795396614e+10	1.278568318842619133e+10	3.669194004927229881e+09	8.176189932791300774e+09	2.138212929759177864e+08	6.011125609184405208e+07	1.043603084429571754e+04	9.747427220043273270e+07	1.723862130177145600e+08	6.635184295032447577e+07	1.129735365692382240e+10	9.908034841306514740e+09	1.173803069357959366e+10
5.000000000000000000e+03	1.500000000000000000e+00	-5.000000000000000000e-01	2.702183300808996201e+09	4.711030233363359451e+09	1.072129697771651030e+09	9.919380724208368301e+09	1.219651403293020058e+10	4.161612828769886971e+09	1.296959812329611397e+10	9.316456999763347626e+09	8.476747738647525787e+09	1.291948952963924026e+10	1.249876193217553329e+10	3.265984914165074825e+09	8.229169824594995499e+09	1.318345175229060173e+10	1.095727346088822174e+10	9.949895482539590836e+09	1.165435873797648621e+10	1.207527696799269867e+10	1.053569298104053497e+10	1.267088449084941292e+10	1.161897451551446724e+10	7.338397426726637840e+09	8.549521002297750473e+09	1.157378973800703430e+10	1.061022848458315086e+10	1.273738376130563736e+10	3.866570007734470367e+09	8.150685660465826035e+09	2.132232074905369282e+08	5.978980835558539629e+07	7.150079090903806900e+03	8.244918210358664393e+07	1.719076152018063068e+08	6.601437268453203887e+07	1.126229263607316208e+10	9.888995749941808701e+09	1.172654494500274467e+10
5.000000000000000000e+03	1.500000000000000000e+00	-8.000000000000000444e-01	2.697717320296977043e+09	4.661931356340369225e+09	1.068279590131555200e+09	9.801615978599706650e+09	1.201465480926007080e+10	4.723566433028532982e+09	1.287517235725709724e+10	9.649849751405660629e+09	8.890506325653715134e+09	1.284620262489825821e+10	1.255765932844516563e+10	3.652562284215793610e+09	8.765458524195217133e+09	1.306813530304557228e+10	1.087456566326785851e+10	9.827675136297212601e+09	1.165516641859390640e+10	1.213221708832421303e+10	1.039895192043004036e+10	1.248055386589627075e+10	1.149750165666086960e+10	7.270160252542870522e+09	8.475315790613819122e+09	1.169069432507804680e+10	1.047256648338336182e+10	1.254355687171221161e+10	4.365785874968979836e+09	8.080225184406611443e+09	2.123776088135411143e+08	6.034843772142920643e+07	1.544894307279681743e+04	1.193799631862726957e+08	1.712208322598685920e+08	6.654653046888060868e+07	1.112267669398298073e+10	9.766005605964546204e+09	1.161807533923168755e+10
5.000000000000000000e+03	1.500000000000000000e+00	-1.000000000000000000e+00	2.693339734809171677e+09	4.644046887260872841e+09	1.067125405321678281e+09	9.779797306467039108e+09	1.193892842338860703e+10	4.880191354136425018e+09	1.280575631387930489e+10	9.626375240563966751e+09	8.888063569252515793e+09	1.275999745080385208e+10	1.241118650477934837e+10	3.703697505550532341e+09	8.786149611403671265e+09	1.298066707798907852e+10	1.082220557872294617e+10	9.799653638428548813e+09	1.157861830114891434e+10	1.202593630818363190e+10	1.035808242460024643e+10	1.239339051471641731e+10	1.142706470284292221e+10	7.251205044566702843e+09	8.495351815471553802e+09	1.159705463086201286e+10	1.043180714696330452e+10	1.245537304970383263e+10	4.455478571871283531e+09	8.094041699988623619e+09	2.123670109506689310e+08	6.117759646946784109e+07	2.803173827673595952e+04	1.605502332475669384e+08	1.712369150055200458e+08	6.737970650339524448e+07	1.107667849822543716e+10	9.735129129857194901e+09	1.154832321532310104e+10
5.000000000000000000e+03	1.500000000000000000e+00	-1.000000000000000000e+00	2.693293632747712612e+09	4.636848706665749550e+09	1.066071633696453452e+09	9.741852696635002136e+09	1.191373760700589943e+10	5.054112059954070091e+09	1.280490065896143723e+10	9.822874145831226349e+09	9.116704999242185593e+09	1.278236491423744392e+10	1.253715058375272560e+10	3.871473546937390327e+09	9.043273888775726318e+09	1.298357483821911621e+10	1.082465196287540627e+10	9.764308358928800583e+09	1.164137394246634865e+10	1.213444779087077141e+10	1.032736465224950981e+10	1.237250505743457985e+10	1.142574992629233170e+10	7.235866284513893127e+09	8.440876987825156212e+09	1.172726797026411629e+10	1.040035583940600204e+10	1.243402506359459496e+10	4.653719464137745857e+09	8.047157263565541267e+09	2.119505958040874004e+08	6.075193598511923105e+07	2.265344373970156084e+04	1.469118240450343490e+08	1.708842348845311999e+08	6.693943809686865658e+07	1.104523076637951469e+10	9.701846499478008270e+09	1.155026157723702240e+10
5.000000000000000000e+03	1.500000000000000000e+00	-1.300000000000000044e+00	2.685166225187124252e+09	4.607628912914759636e+09	1.062939171423421979e+09	9.671292449179086685e+09	1.178244838641036224e+10	5.482708940718765259e+09	1.269772297705241394e+10	1.003048012782170105e+10	9.402006212371276855e+09	1.267769921067559624e+10	1.245473665317093468e+10	4.154152226746750355e+09	9.369267177491798401e+09	1.286159152872464943e+10	1.075644949916303253e+10	9.687629278466327667e+09	1.160862527258693123e+10	1.211008617035979652e+10	1.024044167210917664e+10	1.222993022025795364e+10	1.132951144573097420e+10	7.194941451216888428e+09	8.402846409576267242e+09	1.174670553275992393e+10	1.031250193092842293e+10	1.228930151879914856e+10	5.022362295170567513e+09	8.010306119003323555e+09	2.114306285431132019e+08	6.136775034233026206e+07	3.573933968389807706e+04	1.926007759299340546e+08	1.704888382988366485e+08	6.754901091342613101e+07	1.094588389303295708e+10	9.623289720586435318e+09	1.145575386709144974e+10
5.000000000000000000e+03	1.500000000000000000e+00	0.000000000000000000e+00	2.700883078060277462e+09	4.804499810394907951e+09	1.081357313343378305e+09	1.012904054195007324e+10	1.262645922054574966e+10	3.033825966275568962e+09	1.318882792636398888e+10	8.425246014821566582e+09	7.399399049933949471e+09	1.305864370592374611e+10	1.209801678765796852e+10	2.451770089932748318e+09	6.719576259484338760e+09	1.342519906561164665e+10	1.110820135844782257e+10	1.019421488677540207e+10	1.160659033272790527e+10	1.181416741728372955e+10	1.078367374403503227e+10	1.313313154042072868e+10	1.185530089132745743e+10	7.381946632676731110e+09	8.718055475053918839e+09	1.115741089008114243e+10	1.086580827020150566e+10	1.321237487791074944e+10	2.815288821689676762e+09	8.293965204851611137e+09	2.159831924116604626e+08	5.919082411365150660e+07	2.061546070209197751e+03	5.053142145525991172e+07	1.741794439387094378e+08	6.550680698596041650e+07	1.157587734513510513e+10	1.014139472977301979e+10	1.194090594703000832e+10
5.000000000000000000e+03	1.500000000000000000e+00	0.000000000000000000e+00	2.697316687638145447e+09	4.831596696452387810e+09	1.078342225326359510e+09	1.022436072607698059e+10	1.258193545758230591e+10	3.120641146906738758e+09	1.305401331240437126e+10	8.535538077934843063e+09	7.568909462980208397e+09	1.293155261020050812e+10	1.207929396439640617e+10	2.500152537507820129e+09	6.997778557619508743e+09	1.329476079969398499e+10	1.111533868008058167e+10	1.025284440574548721e+10	1.156041859331487846e+10	1.177547563246171951e+10	1.087737889251823425e+10	1.305445523952574921e+10	1.185997531579447174e+10	7.515128205505563736e+09	8.756889564852384567e+09	1.115352860742430115e+10	1.095326925355277443e+10	1.312579595402626610e+10	2.913745547294595242e+09	8.345820166310107231e+09	2.150073484565846920e+08	5.900210503753386438e+07	8.880232154597212002e+02	3.586172661068548262e+07	1.734329181277389228e+08	6.529101033157767355e+07	1.156701442306496620e+10	1.018619100750898933e+10	1.191479036577313995e+10
5.000000000000000000e+03	1.500000000000000000e+00	2.000000000000000111e-01	2.694384188429622650e+09	4.854703597038884163e+09	1.084281945082676411e+09	1.022560716222998238e+10	1.280160001460043335e+10	2.668000817695933819e+09	1.323131054113865280e+10	8.098188418079088211e+09	7.025783306880162239e+09	1.306700462363857079e+10	1.185728596697008324e+10	2.179173541032859802e+09	6.174887467472265244e+09	1.346916326335091591e+10	1.116809670058660889e+10	1.030408943057762909e+10	1.157586840759366608e+10	1.167629799869696808e+10	1.089840425432684135e+10	1.331646802700914955e+10	1.195048390768938446e+10	7.425360713988696098e+09	8.787071050028690338e+09	1.096620878011808968e+10	1.098265412216146851e+10	1.340037396991454887e+10	2.479758036136782646e+09	8.357450666839991570e+09	2.170655878433467448e+08	5.889792838677987456e+07	8.062469304161671744e+02	3.669193858332255483e+07	1.751004205384236574e+08	6.525359751112678647e+07	1.169951311666003799e+10	1.025375386178172493e+10	1.201603629019293022e+10
5.000000000000000000e+03	1.500000000000000000e+00	2.000000000000000111e-01	2.689993383988082409e+09	4.898354160200717926e+09	1.080223095599804878e+09	1.039109976766427803e+10	1.275363849529704094e+10	2.715005410823628902e+09	1.303435021331751251e+10	8.146482490908802032e+09	7.139692495436957359e+09	1.286857838682679176e+10	1.176861081238310051e+10	2.185747826856121540e+09	6.422899325918076515e+09	1.327778733382681084e+10	1.117919158999746895e+10	1.041270719376632881e+10	1.147369383708812523e+10	1.155812744340229607e+10	1.105849435647590446e+10	1.321509557971211815e+10	1.196138195467055702e+10	7.617972005349577904e+09	8.877384299250890732e+09	1.088525554713383293e+10	1.113443587604524994e+10	1.328699618258510017e+10	2.534866701190387249e+09	8.459770688564975739e+09	2.158067245368971229e+08	5.875955684636294097e+07	2.742662295414289702e+02	2.371639140426076576e+07	1.741459698775125742e+08	6.507890736906588078e+07	1.170822756001839638e+10	1.033968415222827911e+10	1.197967915363058281e+10
5.000000000000000000e+03	2.000000000000000000e+00	-1.000000000000000056e-01	2.708311125312757969e+09	4.777013648558729172e+09	1.078584070508183718e+09	1.008088457835928154e+10	1.238700398130950737e+10	3.647734654909544468e+09	1.295573384311070251e+10	8.896370550793039322e+09	7.998500241061187744e+09	1.287022939869795799e+10	1.226401228361605263e+10	2.977504285364586353e+09	7.574620637672168732e+09	1.320172539796718025e+10	1.102530045144291878e+10	1.010607178674018097e+10	1.158211816855171013e+10	1.186752801168624115e+10	1.070795509642533493e+10	1.285771668941423607e+10	1.172751636437127876e+10	7.419073527242700577e+09	8.668055202483739853e+09	1.130645968922179031e+10	1.078261642116203499e+10	1.292745113820188332e+10	3.414684995389554977e+09	8.258733008710149765e+09	2.143147961095039845e+08	5.944092560658454895e+07	2.212401968932734690e+03	5.419124314721836150e+07	1.728002996803500950e+08	6.570095633111336082e+07	1.141200029111932564e+10	1.004081169570191002e+10	1.180510880004234314e+10
