# Teff	logg	[Fe/H]	2MASS_H	2MASS_J	2MASS_Ks	GROUND_JOHNSON_U	GROUND_JOHNSON_V	GROUND_JOHNSON_B	GaiaDR2v2_G	GaiaDR2v2_RP	GaiaDR2v2_BP	PS1_g	PS1_i	PS1_r	PS1_w	PS1_y	PS1_z	SDSS_g	SDSS_i	SDSS_r	SDSS_u	SDSS_z	WISE_RSR_W1	WISE_RSR_W2	GALEX_FUV	GALEX_NUV
6.600000000000000000e+03	3.000000000000000000e+00	2.999999999999999889e-01	1.178672050202225685e+10	2.739638917709230042e+10	4.579202629840992928e+09	1.047861185807116394e+11	1.587242781018606262e+11	1.772380009624847107e+11	1.173011755026328430e+11	8.418203167376071167e+10	1.553503617498938293e+11	1.781256092873279114e+11	8.995689762489291382e+10	1.323727238932820129e+11	1.219461426213520050e+11	5.224185730687773132e+10	6.480760470646695709e+10	1.810505827323047485e+11	9.113312154016525269e+10	1.335252008723766022e+11	9.477307265996307373e+10	6.076127302530850983e+10	8.926824403181618452e+08	2.644960084655483067e+08	1.485682095295826793e+08	1.500421287106151581e+10
6.600000000000000000e+03	3.000000000000000000e+00	5.000000000000000000e-01	1.178172324678792763e+10	2.750088808102516937e+10	4.585185986891632080e+09	9.751693695414111328e+10	1.581162765251072083e+11	1.708869520961751709e+11	1.168873314343298187e+11	8.468462937039677429e+10	1.534544602135236206e+11	1.752604437845531006e+11	9.051967065188786316e+10	1.329992340104351044e+11	1.219036399070214539e+11	5.247868108156656647e+10	6.511844433957904816e+10	1.774005993258204651e+11	9.170128968312126160e+10	1.341821785340966034e+11	8.835262304829556274e+10	6.104393431154825592e+10	8.952888322799286842e+08	2.650581050686152279e+08	9.492578556425760686e+07	1.167895643597854233e+10
6.600000000000000000e+03	3.000000000000000000e+00	0.000000000000000000e+00	1.171532866006078339e+10	2.698760675722932053e+10	4.548232377147781372e+09	1.116713069059181213e+11	1.555179188939014893e+11	1.796532662328691406e+11	1.152748431031924744e+11	8.225913090103904724e+10	1.536936412790013123e+11	1.764931238191079712e+11	8.787222434456234741e+10	1.288737528256606903e+11	1.194183544137731934e+11	5.125437881849486542e+10	6.358779695499462128e+10	1.801768527942102356e+11	8.901127129709324646e+10	1.299652295988883209e+11	1.009960025376957703e+11	5.962480495417582703e+10	8.865177530147669315e+08	2.628593727353288531e+08	2.918652262042562366e+08	2.014628234952186966e+10
6.600000000000000000e+03	3.500000000000000000e+00	2.999999999999999889e-01	1.200755498723276138e+10	2.767712949487952423e+10	4.654791258261213303e+09	1.080543954855240936e+11	1.579793867766617737e+11	1.749734913255883179e+11	1.172950540209580383e+11	8.478984969453323364e+10	1.548325586959391479e+11	1.763294975334969482e+11	9.077387736724508667e+10	1.325832022835372772e+11	1.220577026763473969e+11	5.234045680965760040e+10	6.532824645781185913e+10	1.790414779369098816e+11	9.194549976324317932e+10	1.337266473881065674e+11	9.949294603275630188e+10	6.112276957898905945e+10	9.036131212776207924e+08	2.668721806343177855e+08	1.478280808302333951e+08	1.612063342013886261e+10
6.600000000000000000e+03	3.500000000000000000e+00	5.000000000000000000e-01	1.199521064042317581e+10	2.777346754082860565e+10	4.659458368392443657e+09	1.004799601564802246e+11	1.571809356503770447e+11	1.686618742101094666e+11	1.168227424836569977e+11	8.528551195090409851e+10	1.527823205001601868e+11	1.732865176005455933e+11	9.133508695626400757e+10	1.331287157684374390e+11	1.219518147775068970e+11	5.255903223000245667e+10	6.564636840360998535e+10	1.752542950298346558e+11	9.251090502218255615e+10	1.343025174665535889e+11	9.254215858368609619e+10	6.140325700675367737e+10	9.062418802276746035e+08	2.673991545519159436e+08	9.471496666615532339e+07	1.256555615419704819e+10
6.600000000000000000e+03	3.500000000000000000e+00	0.000000000000000000e+00	1.196895729489225388e+10	2.735522725086026764e+10	4.630249502371675491e+09	1.165465953005158691e+11	1.562541032007469482e+11	1.793590459167948303e+11	1.161341793508288574e+11	8.323711871084449768e+10	1.546973735339028625e+11	1.766279865376075439e+11	8.906699330021025085e+10	1.299947041375259094e+11	1.203911257041570740e+11	5.155468609712466431e+10	6.433367437417475891e+10	1.801622828220812378e+11	9.021380637623965454e+10	1.310861045681365204e+11	1.074411886889097900e+11	6.020117174249768066e+10	8.974095675085573196e+08	2.651944229108971953e+08	3.117434472687054873e+08	2.244831383159068298e+10
6.600000000000000000e+03	4.000000000000000000e+00	2.999999999999999889e-01	1.217150789955011559e+10	2.784596184020757294e+10	4.705109187577164650e+09	1.106612001772985687e+11	1.571527858270533142e+11	1.727272917039025269e+11	1.171610152373679962e+11	8.520570979601893616e+10	1.542514918498043518e+11	1.746519979946836243e+11	9.131522963859672546e+10	1.326373608762565002e+11	1.220103826184633484e+11	5.237664661034629059e+10	6.576138623923246002e+10	1.771700298313211060e+11	9.248350954423072815e+10	1.337735747191250610e+11	1.035553023301629639e+11	6.141839352298160553e+10	9.106323981772793531e+08	2.682434311925615668e+08	1.489547161048734486e+08	1.675264407068301392e+10
6.600000000000000000e+03	4.000000000000000000e+00	5.000000000000000000e-01	1.216521192704760361e+10	2.798279320437199020e+10	4.713085522722096443e+09	1.032996190377328491e+11	1.569064716303872986e+11	1.675519862885348816e+11	1.171048133084560089e+11	8.591935152539517212e+10	1.528290124332549133e+11	1.724201080395247803e+11	9.211965679541766357e+10	1.336186746487872620e+11	1.223232677860714111e+11	5.269600912646169281e+10	6.620553442370162201e+10	1.742864652421396790e+11	9.329636095704751587e+10	1.347923652812439575e+11	9.652627161060314941e+10	6.181750110195055389e+10	9.138115377868235111e+08	2.689167519345679283e+08	9.806706222907839715e+07	1.325115372698960686e+10
6.600000000000000000e+03	4.000000000000000000e+00	0.000000000000000000e+00	1.212631036647026253e+10	2.750595158532768250e+10	4.679583509525868416e+09	1.194180937297875671e+11	1.550892334364222717e+11	1.761408110356960754e+11	1.157418172079592438e+11	8.356514739268005371e+10	1.536970781778771057e+11	1.743153074323951111e+11	8.950694932330758667e+10	1.298109032820947876e+11	1.200941851054761810e+11	5.157714977686489105e+10	6.473149141148855591e+10	1.775469311507485657e+11	9.064719296342108154e+10	1.308915416831978149e+11	1.121084356137636261e+11	6.047300654276688385e+10	9.048104163665027618e+08	2.667441025762400031e+08	3.041946591509810090e+08	2.317911363504210281e+10
6.600000000000000000e+03	4.000000000000000000e+00	-5.000000000000000000e-01	1.179279857547968674e+10	2.662831457660225677e+10	4.579193187385859489e+09	1.251714650542754822e+11	1.457022689204270325e+11	1.694651203528017273e+11	1.098655359239924469e+11	7.999452119258557129e+10	1.456604423172485352e+11	1.640428362675859070e+11	8.561248464142961121e+10	1.221800318251322479e+11	1.136445180312640533e+11	4.991556067366835785e+10	6.269626215630777740e+10	1.675729017270500183e+11	8.666707121081358337e+10	1.231633813467781830e+11	1.179496797922769012e+11	5.858159459682640839e+10	8.997600869904583693e+08	2.666464762086893320e+08	7.756213007510346174e+08	3.422161977319766617e+10
6.600000000000000000e+03	4.500000000000000000e+00	2.999999999999999889e-01	1.232007424339922142e+10	2.800153330193976593e+10	4.745492663328796387e+09	1.121473833087390594e+11	1.567960531103468018e+11	1.709008296223297119e+11	1.172833800957272034e+11	8.569184071153785706e+10	1.540873559771012878e+11	1.736645810652357178e+11	9.190247957526602173e+10	1.330510620590918427e+11	1.222433871390184326e+11	5.248977343759196472e+10	6.620843274975907135e+10	1.759967317201790161e+11	9.307265898136033630e+10	1.341871872873158417e+11	1.064425059489706116e+11	6.175966822747620392e+10	9.157991458842043877e+08	2.691275950442379117e+08	1.464785940953437686e+08	1.664029141423540115e+10
6.600000000000000000e+03	4.500000000000000000e+00	5.000000000000000000e-01	1.230403582581752396e+10	2.812442926393616867e+10	4.751410939968354225e+09	1.043574585919740601e+11	1.563781787383003845e+11	1.657887003222194214e+11	1.171733131761761322e+11	8.638089126960980225e+10	1.525410444084936829e+11	1.713096483985411987e+11	9.267703829777612305e+10	1.339720547333533325e+11	1.224979044078885498e+11	5.278462982912245941e+10	6.664063249125637817e+10	1.730307957856826782e+11	9.385500793858990479e+10	1.351466711985206299e+11	9.877671784953964233e+10	6.214117021299430084e+10	9.188532261581857204e+08	2.697602383322964311e+08	9.814703854302889109e+07	1.323683432170666885e+10
6.600000000000000000e+03	4.500000000000000000e+00	0.000000000000000000e+00	1.227033589397742844e+10	2.765189684808704758e+10	4.718344233172597885e+09	1.216257743495185547e+11	1.546571117911404724e+11	1.739997418447317810e+11	1.157712340196342010e+11	8.401608257075164795e+10	1.534266440838497009e+11	1.731301371512626343e+11	9.004503363313533020e+10	1.300937007501147156e+11	1.202209185255584259e+11	5.170260337952889252e+10	6.519424078418511963e+10	1.761247817277678528e+11	9.118570387789161682e+10	1.311714216083310547e+11	1.159481012628633575e+11	6.083079817910399628e+10	9.103042665934007168e+08	2.678649436719532907e+08	2.930023523758770823e+08	2.303576495109425354e+10
6.600000000000000000e+03	4.500000000000000000e+00	-5.000000000000000000e-01	1.205732581111921692e+10	2.713156365654094696e+10	4.653917127865218163e+09	1.342127235363012085e+11	1.502892514364213867e+11	1.754921984298814392e+11	1.131224342977207794e+11	8.197474823107856750e+10	1.508658508928373413e+11	1.696385329355176392e+11	8.779200688185514832e+10	1.257111361103857117e+11	1.169531485619507599e+11	5.082064251453551483e+10	6.411974144634790039e+10	1.733661189905077209e+11	8.888260158064172363e+10	1.267232454239559021e+11	1.283160594686713104e+11	5.983842300305822754e+10	9.084569307600920200e+08	2.686328494161464572e+08	8.552273085118515491e+08	3.805206970648855591e+10
6.600000000000000000e+03	5.000000000000000000e+00	2.999999999999999889e-01	1.239934861355779457e+10	2.810446843018981552e+10	4.774195460521744728e+09	1.123813412926868896e+11	1.556359409845083923e+11	1.676525520165512695e+11	1.170500052016428528e+11	8.621851930366429138e+10	1.530044852272963562e+11	1.714349101373429565e+11	9.249912675609774780e+10	1.331824532844848022e+11	1.221494288154037933e+11	5.273953649611746216e+10	6.679241644604096985e+10	1.734821518829708252e+11	9.366760333741252136e+10	1.343165664848008118e+11	1.079284975863721619e+11	6.224567059354785919e+10	9.227766013128992319e+08	2.708584224671379328e+08	1.501087889500953257e+08	1.620216051762131119e+10
6.600000000000000000e+03	5.000000000000000000e+00	5.000000000000000000e-01	1.241468332454714775e+10	2.830074510628665161e+10	4.789348731150975227e+09	1.051250422959641113e+11	1.561093036430585327e+11	1.640660637130028687e+11	1.175731759753522034e+11	8.722581386816011047e+10	1.524610102066296997e+11	1.703410563598336792e+11	9.361981040941560364e+10	1.347998029100059509e+11	1.230477906285984039e+11	5.316942986387482452e+10	6.740584852483062744e+10	1.718800061018070679e+11	9.480386566032878113e+10	1.359808674516900024e+11	1.006225103196002502e+11	6.279203294189425659e+10	9.262164682368770838e+08	2.714100800409447551e+08	1.050267641825607717e+08	1.319813382511621666e+10
6.600000000000000000e+03	5.000000000000000000e+00	0.000000000000000000e+00	1.235106890658362961e+10	2.772594039882715988e+10	4.742515703860239983e+09	1.216398903852191772e+11	1.534591368995805359e+11	1.704190900385411377e+11	1.153691869065657349e+11	8.435816283943235779e+10	1.522072895391920471e+11	1.708242488280791321e+11	9.044368015978833008e+10	1.300250582191764526e+11	1.199500335571004791e+11	5.185579290089624023e+10	6.562773961142410278e+10	1.734891649036882019e+11	9.158081860208787537e+10	1.310983998620612946e+11	1.173766559975714264e+11	6.118395938208758545e+10	9.158290732210412025e+08	2.692270890694898963e+08	2.736616642949816585e+08	2.176946443278019333e+10
6.700000000000000000e+03	-5.000000000000000000e-01	2.999999999999999889e-01	2.990478704875623703e+09	7.292519718014126778e+09	1.172543910483322859e+09	3.997521540123052216e+10	5.412515298822637177e+10	6.977571005970381165e+10	3.857722054341979980e+10	2.522829993264384842e+10	5.427673042374713898e+10	6.526773446920202637e+10	2.598751331887891769e+10	4.203015238012432098e+10	3.916977162530763245e+10	1.595042361844546509e+10	2.024763827869052505e+10	6.752693470590449524e+10	2.640057297411749268e+10	4.244654854592374420e+10	3.314370329402987289e+10	1.902426410950925827e+10	2.462996384595040679e+08	7.663637191279353201e+07	1.401044601929404140e+08	4.276284225146739006e+09
6.700000000000000000e+03	-5.000000000000000000e-01	5.000000000000000000e-01	3.122478075058423996e+09	7.607308772390084267e+09	1.225418968313798904e+09	3.748301581199845886e+10	5.535053851848928070e+10	6.832818558757189941e+10	3.944320244891028595e+10	2.617484627060455322e+10	5.490814970322174072e+10	6.583938836154388428e+10	2.696988700201266098e+10	4.340515087701483154e+10	4.022460927646514893e+10	1.659642762883063316e+10	2.103802473966763306e+10	6.773035916345143127e+10	2.739542303353419113e+10	4.383347421602378845e+10	3.136827465791440964e+10	1.977306662485537338e+10	2.573737151454550922e+08	8.004981999909755588e+07	9.206249947568237782e+07	3.574702778991130352e+09
6.700000000000000000e+03	-5.000000000000000000e-01	0.000000000000000000e+00	5.323351966206066132e+09	1.293401483114856529e+10	2.086961207542029142e+09	6.334496392464136505e+10	9.362874113679721069e+10	1.200589982703706970e+11	6.688632839241934204e+10	4.393400105459152985e+10	9.356333484803446960e+10	1.131861496785937347e+11	4.520006943212743378e+10	7.282098589239436340e+10	6.796238442801942444e+10	2.817175379365802765e+10	3.544238364540012360e+10	1.170215869067773285e+11	4.591042025621442413e+10	7.352592253896958923e+10	5.131514939197962189e+10	3.338280268735326004e+10	4.362671718547896743e+08	1.339194853702302128e+08	1.176726769930743575e+08	4.772336929683558464e+09
6.700000000000000000e+03	0.000000000000000000e+00	2.999999999999999889e-01	5.785095669046942711e+09	1.407055115807281113e+10	2.260290048517348766e+09	6.387963782405133820e+10	9.873063493465336609e+10	1.233053296219560699e+11	7.065246594745402527e+10	4.693169060133390045e+10	9.819591018277807617e+10	1.182352715094308014e+11	4.835615576996942139e+10	7.737630973042410278e+10	7.198740250448893738e+10	3.033338115457740784e+10	3.778929115241005707e+10	1.218648127211398621e+11	4.910342430187068176e+10	7.811419772538441467e+10	5.256241779296066284e+10	3.567833235004039764e+10	4.668534385371332169e+08	1.434164671213760078e+08	1.414530984734321833e+08	5.890233184952326775e+09
6.700000000000000000e+03	0.000000000000000000e+00	5.000000000000000000e-01	5.877490809401214600e+09	1.430233558814563751e+10	2.298563286963122368e+09	5.959761142015593719e+10	9.899558477068368530e+10	1.187094695685148773e+11	7.080523108716632080e+10	4.764470081007540131e+10	9.749626974180807495e+10	1.169115280889025116e+11	4.911916670471996307e+10	7.831808171353871155e+10	7.243613546563702393e+10	3.078657321408586884e+10	3.834838667500663757e+10	1.198544234744059143e+11	4.987511589360562897e+10	7.906603033976977539e+10	4.965712226363806915e+10	3.620221822993658447e+10	4.747417904410495162e+08	1.458107451446387172e+08	1.116184905232051611e+08	5.172125555648665428e+09
6.700000000000000000e+03	0.000000000000000000e+00	0.000000000000000000e+00	7.839849153790103912e+09	1.899515383393548965e+10	3.062624247199390888e+09	8.216318986275344849e+10	1.315693882421853943e+11	1.666482239773525391e+11	9.448275666156954956e+10	6.266764051537706757e+10	1.311988283681734314e+11	1.586793554178726501e+11	6.463751956726486969e+10	1.031041229948209229e+11	9.622017821272828674e+10	4.070786800860151672e+10	5.043437997531567383e+10	1.638792415531735535e+11	6.562886882493596649e+10	1.040722673269941101e+11	6.597602171277716827e+10	4.767472746873871613e+10	6.304615005716733932e+08	1.874593639009761512e+08	9.549149886644802988e+07	5.566607665475159645e+09
6.700000000000000000e+03	5.000000000000000000e-01	2.999999999999999889e-01	7.781979657796053886e+09	1.884991170109005737e+10	3.034373708705930233e+09	7.937087713428663635e+10	1.269092689618556061e+11	1.561848417523247070e+11	9.120789226327084351e+10	6.127804409341378021e+10	1.257984034600612793e+11	1.508893004604125671e+11	6.357070199635662079e+10	1.002397802218574524e+11	9.325312192657975769e+10	3.964205560904080963e+10	4.882441743222777557e+10	1.552289732027794800e+11	6.452225118400804901e+10	1.011744027861522827e+11	6.565633470617906952e+10	4.616762800945057678e+10	6.172830982960779667e+08	1.877549589521739483e+08	1.559695504864409566e+08	7.614252366292084694e+09
6.700000000000000000e+03	5.000000000000000000e-01	5.000000000000000000e-01	7.842936123449540138e+09	1.902318214740440750e+10	3.062420255206956387e+09	7.433133714801824951e+10	1.267008473574169006e+11	1.503579165553534851e+11	9.100340196194419861e+10	6.183718681003293610e+10	1.244804158539358978e+11	1.487391180280628662e+11	6.417223714239996338e+10	1.009005990283050690e+11	9.337373662237165833e+10	3.998826082572430420e+10	4.925946707388700867e+10	1.522810631892844543e+11	6.512946074529837036e+10	1.018467739590644836e+11	6.220325054858139038e+10	4.657088674558750153e+10	6.233037802638162374e+08	1.896006416776126027e+08	1.245714388580565453e+08	6.640463250269905090e+09
6.700000000000000000e+03	5.000000000000000000e-01	0.000000000000000000e+00	9.349389843431728363e+09	2.255639600707030487e+10	3.641984409433788776e+09	9.291974239099761963e+10	1.512165822529352417e+11	1.900059588293100891e+11	1.090182414686735077e+11	7.288941196973873901e+10	1.506248542757867126e+11	1.815030773107910156e+11	7.572279428008021545e+10	1.192406017157579651e+11	1.113420449411804352e+11	4.723043792958340454e+10	5.797656085957030487e+10	1.872715211919118042e+11	7.685325030992636108e+10	1.203302972509731293e+11	7.514692450792285156e+10	5.485798905289878845e+10	7.396324229297873974e+08	2.137855731304265857e+08	9.575999235737475753e+07	7.105343846973415375e+09
6.700000000000000000e+03	1.000000000000000000e+00	2.999999999999999889e-01	9.279067019084630966e+09	2.237508144236985779e+10	3.614662044137418747e+09	9.043415171369233704e+10	1.461074694982475891e+11	1.767214041887135010e+11	1.054225825071433563e+11	7.162246633963366699e+10	1.443655973392097778e+11	1.719869609938005981e+11	7.490442300111904907e+10	1.164962956750518188e+11	1.082137424529486389e+11	4.595133745613261414e+10	5.631542804665968323e+10	1.765675242065587769e+11	7.599433701185244751e+10	1.175673078876308136e+11	7.572746995476634216e+10	5.322958411752596283e+10	7.261424164306612015e+08	2.191848259555298090e+08	1.685494258082788885e+08	9.432732931273214340e+09
6.700000000000000000e+03	1.000000000000000000e+00	5.000000000000000000e-01	9.312851437238853455e+09	2.250172045638614655e+10	3.633610197121423244e+09	8.449294575846426392e+10	1.452793207587378235e+11	1.693921762624859009e+11	1.048070873638164673e+11	7.205458644314338684e+10	1.422596327568738403e+11	1.687146650118410339e+11	7.537904806155705261e+10	1.168662328450743408e+11	1.079635405533628540e+11	4.620632545734533691e+10	5.664759224818782806e+10	1.723727899379759521e+11	7.647184232340502930e+10	1.179515230805783234e+11	7.152022150908085632e+10	5.353224878552107239e+10	7.306196147435592413e+08	2.205905705430936813e+08	1.292552450120300353e+08	8.027264744683196068e+09
6.700000000000000000e+03	1.000000000000000000e+00	0.000000000000000000e+00	1.033407673410269928e+10	2.481665888093679810e+10	4.017367705525840759e+09	9.780144348891474915e+10	1.618995999555158081e+11	1.990816009458171082e+11	1.170655881471656036e+11	7.916405554471269226e+10	1.605661243540977173e+11	1.920849472381898193e+11	8.290040658427085876e+10	1.288944040714739380e+11	1.200671465111369629e+11	5.079603790327745819e+10	6.213941732011968994e+10	1.976743126216614075e+11	8.411014730587248230e+10	1.300462874400053558e+11	8.027408095882087708e+10	5.875629184574361420e+10	8.069530233422166109e+08	2.280895859655356705e+08	8.541435569828076661e+07	8.546725173302015305e+09
6.700000000000000000e+03	1.500000000000000000e+00	2.999999999999999889e-01	1.052256364728212929e+10	2.526381215161112595e+10	4.097787794597114563e+09	9.963433760847805786e+10	1.604622710190337830e+11	1.889984422537129211e+11	1.162829720566467590e+11	8.016385481023635864e+10	1.577643678113175049e+11	1.860014378508142395e+11	8.446581578921682739e+10	1.295555479008385620e+11	1.198970442730518951e+11	5.085686844626197815e+10	6.232331846577686310e+10	1.903269001712076721e+11	8.566417529339219666e+10	1.307354341202921143e+11	8.501332666034419250e+10	5.881607518980735779e+10	8.152104532461143732e+08	2.446765683667781651e+08	1.899904990505710244e+08	1.164364168835667229e+10
6.700000000000000000e+03	1.500000000000000000e+00	5.000000000000000000e-01	1.054308461339613914e+10	2.537973948387643814e+10	4.112374331096148014e+09	9.305041232614933777e+10	1.595820696068705139e+11	1.811379969247346497e+11	1.156144979896364899e+11	8.061975549353926086e+10	1.554656338924575500e+11	1.824293929440152588e+11	8.496358777830598450e+10	1.299869305212837677e+11	1.196243528197372437e+11	5.111233499368770599e+10	6.265956954191543579e+10	1.857663798926683655e+11	8.616570274585769653e+10	1.311869802013549042e+11	8.012902688288391113e+10	5.912170363413110352e+10	8.190111062378125191e+08	2.458686797379700840e+08	1.382283909631476700e+08	9.683482508951328278e+09
6.700000000000000000e+03	1.500000000000000000e+00	0.000000000000000000e+00	1.113098768319166756e+10	2.661669443533614731e+10	4.321298695134964943e+09	1.010260931070921783e+11	1.698408298041635437e+11	2.031863546185669556e+11	1.231405920412136383e+11	8.431613134818339539e+10	1.675194176777873230e+11	1.986327808663263550e+11	8.892417246408592224e+10	1.367297068646879120e+11	1.268619267345699921e+11	5.346278551369187927e+10	6.542215158122584534e+10	2.037372898346881714e+11	9.019930044712954712e+10	1.379292222277037048e+11	8.442609724838948059e+10	6.176545982456479645e+10	8.599382245886812210e+08	2.392171748528631926e+08	6.695344295051696151e+07	9.811298670997627258e+09
6.700000000000000000e+03	2.000000000000000000e+00	2.999999999999999889e-01	1.112407900588415527e+10	2.656820081443059540e+10	4.331176432065217972e+09	1.049226729133610229e+11	1.651919257951168823e+11	1.919168025736791687e+11	1.202891552501997070e+11	8.377524340246528625e+10	1.622422774576518860e+11	1.896950008165463257e+11	8.880441411766539001e+10	1.346054797639058685e+11	1.243840982224055176e+11	5.258925789944162750e+10	6.460799898563539886e+10	1.937853717242255859e+11	9.003629253761404419e+10	1.358168238425718384e+11	9.111240227829435730e+10	6.084878959224078369e+10	8.552789656911935806e+08	2.556431287628248632e+08	2.064157442089260817e+08	1.370054877059121132e+10
6.700000000000000000e+03	2.000000000000000000e+00	5.000000000000000000e-01	1.114374061061062622e+10	2.670274757035131073e+10	4.345520967121017456e+09	9.825417048670658875e+10	1.646687219853894348e+11	1.847153776426679382e+11	1.198645025279954681e+11	8.434817191850396729e+10	1.603064290456004333e+11	1.866228303637162476e+11	8.942573802867724609e+10	1.353068926076812439e+11	1.243581713731572876e+11	5.289809123767784119e+10	6.500846038986585236e+10	1.897731301638775024e+11	9.066435809728921509e+10	1.365445216534866943e+11	8.591518960170474243e+10	6.121519644660037231e+10	8.590512016009511948e+08	2.567740961590932906e+08	1.424571137549720109e+08	1.115822375476799965e+10
6.700000000000000000e+03	2.000000000000000000e+00	0.000000000000000000e+00	1.157400865315833664e+10	2.758167023105977249e+10	4.489285316778620720e+09	1.048441893068188934e+11	1.737654527268680420e+11	2.051032836461591187e+11	1.263409728004967804e+11	8.714876700248583984e+10	1.711654210595356750e+11	2.015430177106100159e+11	9.244231687962911987e+10	1.409098085173042603e+11	1.305152969804322205e+11	5.461978378765787506e+10	6.700804123817851257e+10	2.064075888543948364e+11	9.374925817753504944e+10	1.421254553521468811e+11	8.926848171775804138e+10	6.313997777449326324e+10	8.862241401394966841e+08	2.450296648540910184e+08	5.438913209863395989e+07	1.125494464835347176e+10
6.700000000000000000e+03	2.500000000000000000e+00	2.999999999999999889e-01	1.158020359279685211e+10	2.747484032406520462e+10	4.503633720578185081e+09	1.097746189438740082e+11	1.679240925675368652e+11	1.933139755941866760e+11	1.228196335888065796e+11	8.620895937351495361e+10	1.649871650477084961e+11	1.915395483064775696e+11	9.180882087006919861e+10	1.378219598499345093e+11	1.272559679037936859e+11	5.360588201930870819e+10	6.612743611978089905e+10	1.954580028265377502e+11	9.305895478471037292e+10	1.390476108958706055e+11	9.699819373941172791e+10	6.214494578285604095e+10	8.830814506694808006e+08	2.628832111690979600e+08	2.159350583376184702e+08	1.582569446836199760e+10
6.700000000000000000e+03	2.500000000000000000e+00	5.000000000000000000e-01	1.158723157923646164e+10	2.758717160771053696e+10	4.514321459713328362e+09	1.026018920449644165e+11	1.670599470964237366e+11	1.858332228335278625e+11	1.222204287465894470e+11	8.670829980705125427e+10	1.627214343543618774e+11	1.880609630501312256e+11	9.236219618009756470e+10	1.383377677808760376e+11	1.270561226378104401e+11	5.385820616572522736e+10	6.647331185816753387e+10	1.910553713412708130e+11	9.361670420123550415e+10	1.395899408535263977e+11	9.112634954289994812e+10	6.245581395238804626e+10	8.864573217917816639e+08	2.638592029689383507e+08	1.416915212013817132e+08	1.260675752230070114e+10
6.700000000000000000e+03	2.500000000000000000e+00	0.000000000000000000e+00	1.155176629703288841e+10	2.722628454875008392e+10	4.485033371036252022e+09	1.178997878938649292e+11	1.667481066513038330e+11	1.992972735287951050e+11	1.221795233676681519e+11	8.498339291829049683e+10	1.654985814258924561e+11	1.927040723303534851e+11	9.049717923171182251e+10	1.357549689429809265e+11	1.261169975920320129e+11	5.294704199696210480e+10	6.531899692139239502e+10	1.976265178752155151e+11	9.172555173052906799e+10	1.369363606199852295e+11	1.037518712294318542e+11	6.138867260194232178e+10	8.781227289554145336e+08	2.613436587820934653e+08	4.113441512766537070e+08	2.128495268520070648e+10
6.700000000000000000e+03	3.000000000000000000e+00	2.999999999999999889e-01	1.196372948277570724e+10	2.816927353837306976e+10	4.645288448442208290e+09	1.147025063133714905e+11	1.693759289438394775e+11	1.933871271138544312e+11	1.244589086107719421e+11	8.803779936581082153e+10	1.665857232412934265e+11	1.920220290164090271e+11	9.407193366176963806e+10	1.399520429208189087e+11	1.291443253333242645e+11	5.432023563243804169e+10	6.738052182724634552e+10	1.957545536775469666e+11	9.533156801740476990e+10	1.411817110509552002e+11	1.032570308327802277e+11	6.318352844177539825e+10	9.056333994973337650e+08	2.686507652895942330e+08	2.280013725219568908e+08	1.800490119659123993e+10
6.700000000000000000e+03	3.000000000000000000e+00	5.000000000000000000e-01	1.196687843533447266e+10	2.829546575093736267e+10	4.654683254537204742e+09	1.075126773782019806e+11	1.689178576275760803e+11	1.869031390262329102e+11	1.241523476371027527e+11	8.865791337481738281e+10	1.647851453948461609e+11	1.892048597561815186e+11	9.475895946051580811e+10	1.407477108833035583e+11	1.292289543697126160e+11	5.462046347783908844e+10	6.778871151802884674e+10	1.921060446558833008e+11	9.602587243250772095e+10	1.420092708139133606e+11	9.702839865824652100e+10	6.355195836426992035e+10	9.089065504139508009e+08	2.695436427328057289e+08	1.458217478747124672e+08	1.429535510185280609e+10
6.700000000000000000e+03	3.000000000000000000e+00	0.000000000000000000e+00	1.193380080319802666e+10	2.791236810025012207e+10	4.627074163318931580e+09	1.234993127671396790e+11	1.680795608522158203e+11	1.988032654590419312e+11	1.237261148618979340e+11	8.681353355387750244e+10	1.669551764716458740e+11	1.928885380211037292e+11	9.273892320731311035e+10	1.378050747153775024e+11	1.279120750402958984e+11	5.368757995186099243e+10	6.662968063819767761e+10	1.975438440641390991e+11	9.397707815205609131e+10	1.389878595677668762e+11	1.110693481745514069e+11	6.247402217175314331e+10	9.010875861086843014e+08	2.673133169394067526e+08	4.598928234625095725e+08	2.475472056758394623e+10
6.700000000000000000e+03	3.500000000000000000e+00	2.999999999999999889e-01	1.220789021943696022e+10	2.850684463956756210e+10	4.728264942548704147e+09	1.185444908060343018e+11	1.690405878879816284e+11	1.915181828676252747e+11	1.247327765544167633e+11	8.882946757193235779e+10	1.664840260373361206e+11	1.906702752408537598e+11	9.511630893794630432e+10	1.404767969822915039e+11	1.295556862576946564e+11	5.446276360064288330e+10	6.801017913089784241e+10	1.941865159048212585e+11	9.637533031968612671e+10	1.416980733624566650e+11	1.087068895155611572e+11	6.362142354582435608e+10	9.173616061725883484e+08	2.712555838009550571e+08	2.279864852847579420e+08	1.961618371812913895e+10
