# Teff	logg	[Fe/H]	2MASS_H	2MASS_J	2MASS_Ks	GROUND_COUSINS_I	GROUND_COUSINS_R	GROUND_JOHNSON_U	GROUND_JOHNSON_V	GROUND_JOHNSON_B	TYCHO_B_MvB	TYCHO_V_MvB	STROMGREN_b	STROMGREN_u	STROMGREN_v	STROMGREN_y	GaiaDR2v2_G	GaiaDR2v2_RP	GaiaDR2v2_BP	PS1_g	PS1_i	PS1_r	PS1_w	PS1_y	PS1_z	SDSS_g	SDSS_i	SDSS_r	SDSS_u	SDSS_z	WISE_RSR_W1	WISE_RSR_W2	GALEX_FUV	GALEX_NUV	SPITZER_IRAC_36	SPITZER_IRAC_45	NGTS_I	TESS	KEPLER_Kp
6.900000000000000000e+03	4.000000000000000000e+00	5.000000000000000000e-01	1.272007524541668510e+10	3.038552414750138474e+10	4.921698772441151619e+09	9.429747013894277954e+10	1.452060492086498718e+11	1.465277567036239929e+11	1.943660280996469116e+11	2.293153148240610657e+11	2.306525533468791809e+11	2.021172305416280212e+11	2.451430743468973083e+11	1.238014922244446259e+11	2.418863330436935730e+11	1.958515003478856506e+11	1.416117130667054443e+11	9.791096727774661255e+10	1.934508657339941406e+11	2.234977094488834534e+11	1.050500166889889069e+11	1.580340338246794739e+11	1.465277421945932312e+11	5.896565887867133331e+10	7.400778795998454285e+10	2.289119482817076416e+11	1.064948302954234924e+11	1.594170872254331360e+11	1.354426524330106964e+11	6.913020137025851440e+10	9.562822885246587992e+08	2.831641355948557258e+08	2.910837712682675123e+08	2.787917223380106354e+10	7.681376480758174658e+08	3.111233638702431321e+08	1.285706472265446472e+11	9.907087893217182922e+10	1.553405717502721558e+11
6.900000000000000000e+03	4.500000000000000000e+00	5.000000000000000000e-01	1.287501788836248398e+10	3.056523713761255646e+10	4.960995455289525986e+09	9.489478199912673950e+10	1.447597479600311890e+11	1.503234591240341797e+11	1.915214541847125244e+11	2.221613419657010498e+11	2.228107314768132629e+11	1.988054032736711121e+11	2.384283284344925537e+11	1.343374408945943756e+11	2.332064730017984619e+11	1.930188887645395508e+11	1.403160796373754272e+11	9.817839633262742615e+10	1.905921423602264099e+11	2.181648898279141846e+11	1.055244559986508789e+11	1.572242895251970825e+11	1.454622564522233887e+11	5.885112467615028381e+10	7.433107322916146851e+10	2.228947878863035889e+11	1.069557916248502197e+11	1.585901306008694153e+11	1.420694781391864929e+11	6.930479968879347229e+10	9.612539807605930567e+08	2.839200379465600252e+08	2.768383498214699030e+08	2.981309957643895340e+10	7.719358830732096434e+08	3.120004357980699539e+08	1.282530514556503601e+11	9.918495442337867737e+10	1.538259392099934692e+11
6.900000000000000000e+03	5.000000000000000000e+00	5.000000000000000000e-01	1.300930124950920296e+10	3.061818237924388123e+10	4.989869474154313087e+09	9.507268041441917419e+10	1.441156117410956421e+11	1.533032640501672363e+11	1.893103363256697083e+11	2.172605063994975891e+11	2.172713510479097595e+11	1.963958523956192932e+11	2.349309134039179077e+11	1.435241601921917114e+11	2.272189224894993286e+11	1.907961676301280823e+11	1.392419692958971252e+11	9.812443396717187500e+10	1.886226604052973022e+11	2.146261931018153381e+11	1.055539300612356873e+11	1.563244925118292847e+11	1.444929441322511902e+11	5.864335825168487549e+10	7.448342043197225952e+10	2.189352928475890808e+11	1.069724252026376495e+11	1.576707485830084229e+11	1.476074721690406189e+11	6.934385399299124146e+10	9.639267253016724586e+08	2.841622930252513289e+08	2.701717871734821200e+08	3.107011364764437103e+10	7.738145325340250731e+08	3.122849271084244847e+08	1.277543434429759674e+11	9.903424227782177734e+10	1.526146871975024109e+11
6.900000000000000000e+03	5.500000000000000000e+00	5.000000000000000000e-01	1.312956010693489456e+10	3.064474731916734695e+10	5.022063585753454208e+09	9.519835035956784058e+10	1.432428956273735046e+11	1.552402453452789307e+11	1.862414549154873047e+11	2.112040572265738831e+11	2.105032912503146362e+11	1.931420352865756836e+11	2.301679179158667603e+11	1.505079214678933716e+11	2.195309199499841614e+11	1.877346762504651184e+11	1.378118810653625183e+11	9.807709585452317810e+10	1.857982728644136963e+11	2.099151827969794617e+11	1.055017901177831573e+11	1.551431735354637451e+11	1.431677688632492065e+11	5.859933500817337036e+10	7.477186604338705444e+10	2.137498073358238220e+11	1.069027692090253296e+11	1.564751836020503845e+11	1.517856571158236084e+11	6.953227973949732971e+10	9.675286763502895832e+08	2.844735938432437181e+08	2.682568493514803648e+08	3.113946847469822311e+10	7.761993149981629848e+08	3.126328674640560150e+08	1.270446595273427734e+11	9.887329103288156128e+10	1.509709822558764954e+11
6.900000000000000000e+03	6.000000000000000000e+00	5.000000000000000000e-01	1.320277270584892273e+10	3.066925444202034760e+10	5.040771634995075226e+09	9.532548600440043640e+10	1.428877704334017944e+11	1.537470713649951782e+11	1.841377624854172363e+11	2.063851565199350891e+11	2.048635876159670715e+11	1.910012962074834290e+11	2.280217723347658997e+11	1.528673079103760071e+11	2.130172642084616699e+11	1.856982373577081604e+11	1.368884394119807587e+11	9.812598957575819397e+10	1.837425921915641785e+11	2.066656934335474548e+11	1.055608447903489990e+11	1.546024935846738281e+11	1.423980156384270325e+11	5.864183642776191711e+10	7.497121267621043396e+10	2.101028561610624390e+11	1.069562349765631409e+11	1.559225434050095520e+11	1.519257282577782593e+11	6.968101077275883484e+10	9.702023921956837177e+08	2.846585517205715775e+08	2.686262736031466722e+08	3.031348682113046646e+10	7.780638626755859852e+08	3.128420700468291640e+08	1.266739973379789581e+11	9.886198648343844604e+10	1.500021959694390564e+11
7.000000000000000000e+03	1.000000000000000000e+00	5.000000000000000000e-01	1.052530455837979698e+10	2.602391197027539062e+10	4.074157256072108269e+09	8.142355463181742859e+10	1.319747405478528595e+11	1.496059998227328186e+11	1.899290642985323792e+11	2.666545004766188965e+11	2.749470925487848511e+11	2.017524512111474609e+11	2.616926757830654907e+11	7.589638370492308044e+10	2.946334866007694702e+11	1.906110405563303833e+11	1.365656793315146790e+11	8.732085692468081665e+10	1.950396026068294067e+11	2.358791624061125488e+11	9.099530656411772156e+10	1.455567328793360291e+11	1.378831860669916687e+11	5.518687752237786865e+10	6.851508270149649811e+10	2.473099961101094971e+11	9.238086761326219177e+10	1.468997429334601440e+11	1.191712396360829620e+11	6.460141147237451172e+10	8.177858484108865261e+08	2.466940008637559414e+08	3.287694037402864099e+08	1.649462319485930061e+10	6.592465205132282972e+08	2.709009418123609424e+08	1.172020844980311737e+11	8.920727474959471130e+10	1.488950746770904236e+11
7.000000000000000000e+03	1.500000000000000000e+00	5.000000000000000000e-01	1.136880151776094246e+10	2.807289416077699280e+10	4.401486883392065048e+09	8.784775626959494019e+10	1.406700647104864807e+11	1.530661359481113586e+11	1.981454972212315674e+11	2.673283887446790771e+11	2.745665645160625916e+11	2.091769267429678650e+11	2.658309450066576233e+11	8.796451109288494873e+10	2.931927131575101318e+11	1.990480433939890137e+11	1.431333002060128784e+11	9.357425481825814819e+10	2.018538978912368164e+11	2.412369212492357178e+11	9.830888926132624817e+10	1.545785845993479614e+11	1.454817465036705017e+11	5.849217494786227417e+10	7.249489930481312561e+10	2.516227378964967041e+11	9.977267272193618774e+10	1.559957544394738159e+11	1.256087698459145355e+11	6.827476656884963226e+10	8.773760854629267454e+08	2.636405713383933902e+08	4.333243851711835861e+08	2.081317910841952896e+10	7.065556704453136921e+08	2.895496476259750128e+08	1.247356994589114990e+11	9.534264329277958679e+10	1.561969902161475830e+11
7.000000000000000000e+03	2.000000000000000000e+00	5.000000000000000000e-01	1.178042915255458641e+10	2.905664270068929672e+10	4.570445070723728180e+09	9.087724127283186340e+10	1.459948060530255432e+11	1.471949078663536377e+11	2.047684973213843079e+11	2.666794249577771606e+11	2.719313692203727417e+11	2.158911398681690063e+11	2.743731668671727905e+11	9.127824043359213257e+10	2.884797557954053955e+11	2.059810991747373657e+11	1.471720973786368408e+11	9.657038685439881897e+10	2.068367187652685852e+11	2.469053467616347046e+11	1.019322915386219025e+11	1.604045589444764099e+11	1.502998352085435791e+11	5.990801191925997925e+10	7.389780669526632690e+10	2.563741688764427490e+11	1.034430185958636475e+11	1.618741030169049988e+11	1.227570178476849976e+11	6.958435395773008728e+10	9.065540862697693110e+08	2.714816973764165640e+08	3.984817567140188813e+08	2.063880302207057953e+10	7.295172442068966627e+08	2.981826727248861194e+08	1.290737294574046021e+11	9.840671333614112854e+10	1.612718398853611755e+11
7.000000000000000000e+03	2.500000000000000000e+00	5.000000000000000000e-01	1.215233438662454987e+10	2.990307938019569397e+10	4.717426500659011841e+09	9.374024486455383301e+10	1.496391194411526184e+11	1.509394634875031433e+11	2.082386750619978943e+11	2.656326433499377136e+11	2.702395512325917358e+11	2.187802786362682800e+11	2.753020499984190674e+11	1.019675566966575165e+11	2.860045815476234741e+11	2.095516502483171082e+11	1.497447218724368286e+11	9.907469542970323181e+10	2.095876001740143433e+11	2.486415564103185730e+11	1.051522116222863922e+11	1.641317493140240784e+11	1.534412115267626648e+11	6.081797331513336945e+10	7.512689229626800537e+10	2.574391585177395630e+11	1.066906611994578094e+11	1.656237517765670166e+11	1.291089066568018494e+11	7.062216874839349365e+10	9.304321551142451763e+08	2.777898907678783536e+08	4.364080485414757133e+08	2.434444276952507401e+10	7.483134038800468445e+08	3.051302398223555088e+08	1.322338803520201721e+11	1.008205300865951233e+11	1.642139173212893066e+11
7.000000000000000000e+03	3.000000000000000000e+00	5.000000000000000000e-01	1.248579599880289268e+10	3.055748316880284500e+10	4.845272912725352287e+09	9.586291314706039429e+10	1.516747271544046631e+11	1.540294168978541870e+11	2.091308091193691711e+11	2.611780686176232910e+11	2.650129337511093140e+11	2.189786829512446899e+11	2.726818970550398560e+11	1.128137043496873779e+11	2.796983636353912354e+11	2.105161265669464417e+11	1.506839781581067200e+11	1.007267120644062500e+11	2.098218021862253418e+11	2.471494699458275757e+11	1.074052431719464264e+11	1.660302381905091858e+11	1.548806067389465027e+11	6.124807588614886475e+10	7.596491287106971741e+10	2.551368348586769409e+11	1.089523628936406403e+11	1.675232552112279663e+11	1.352364190139855652e+11	7.125934878643470764e+10	9.501070172841551304e+08	2.829267320015723109e+08	4.429935845629981756e+08	2.786262397927553940e+10	7.638105739395337105e+08	3.107914549554799199e+08	1.340558580522748413e+11	1.023372655316932983e+11	1.653113244752714233e+11
7.000000000000000000e+03	3.500000000000000000e+00	5.000000000000000000e-01	1.272665191322150040e+10	3.097020049486810303e+10	4.933144428521121979e+09	9.732164922288912964e+10	1.527133097625775146e+11	1.560241416410269775e+11	2.084958147803181152e+11	2.550767009330649719e+11	2.580127927606622925e+11	2.177208020823239746e+11	2.688487902550878601e+11	1.227885022258120270e+11	2.715813883388898315e+11	2.099838255931947937e+11	1.506408786743005371e+11	1.017382021000559235e+11	2.086777122087539368e+11	2.440192311849764099e+11	1.088754999365616913e+11	1.668493937267481079e+11	1.552687569284173279e+11	6.133303191691100311e+10	7.649604470211125183e+10	2.511772700156560059e+11	1.104239862449721069e+11	1.683336307005596008e+11	1.404112949655069885e+11	7.160164202826344299e+10	9.624348848704376221e+08	2.858897035742082000e+08	4.476540860633235574e+08	3.064665808403260803e+10	7.734064303646440506e+08	3.140702466102823019e+08	1.349816597841406555e+11	1.032127665359562988e+11	1.653289992341371155e+11
7.000000000000000000e+03	4.000000000000000000e+00	5.000000000000000000e-01	1.291720576362425804e+10	3.120341007118031311e+10	4.995364802859843254e+09	9.812976339324995422e+10	1.527195103964307556e+11	1.591012382364262085e+11	2.067637951556098633e+11	2.489554958099187012e+11	2.511759039368786621e+11	2.154395815780531616e+11	2.641819090341963806e+11	1.334581812050248260e+11	2.638955337667406921e+11	2.082925772825305176e+11	1.498528030984835205e+11	1.021238961111959991e+11	2.067585501778755493e+11	2.400795318033510132e+11	1.095811099932534027e+11	1.665646309115055542e+11	1.547571575011619873e+11	6.113835116984200287e+10	7.674873209147407532e+10	2.465611293783359680e+11	1.111206662733329163e+11	1.680288922659733276e+11	1.465100665748663330e+11	7.168670920068492126e+10	9.705084484995590448e+08	2.875929674742668271e+08	4.362633227903083563e+08	3.349233583376729965e+10	7.796127743268320560e+08	3.159758329654576778e+08	1.350603969928934326e+11	1.034651236300771179e+11	1.644581911010870972e+11
7.000000000000000000e+03	4.500000000000000000e+00	5.000000000000000000e-01	1.307907146155645370e+10	3.141738430355907440e+10	5.039185002619591713e+09	9.891452823033570862e+10	1.524746243401116333e+11	1.638577703615148621e+11	2.040528804900743408e+11	2.415039213209249573e+11	2.429983873260682068e+11	2.121867077202395630e+11	2.570950042016991577e+11	1.457107464455545654e+11	2.546926312819271851e+11	2.055996584422674255e+11	1.486617757381564331e+11	1.025409873477365723e+11	2.039910075153343506e+11	2.346287884090910339e+11	1.102555656915708618e+11	1.659478449339792480e+11	1.538314137243442078e+11	6.104739755009569550e+10	7.715711800810531616e+10	2.403531609897624817e+11	1.117841685653916931e+11	1.673943464006890564e+11	1.544055768930295715e+11	7.192449790133261108e+10	9.763211635545526743e+08	2.885700252067207694e+08	4.180839962050043941e+08	3.623454217938217163e+10	7.840487207522621155e+08	3.170962904730420709e+08	1.349233930011258240e+11	1.037191969996468506e+11	1.630571721130310974e+11
7.000000000000000000e+03	5.000000000000000000e+00	5.000000000000000000e-01	1.321644664227220726e+10	3.145779099962485504e+10	5.067641035048624039e+09	9.903470789389712524e+10	1.515441535899256592e+11	1.671239329398081360e+11	2.012419011335799866e+11	2.353998840031905212e+11	2.361856978458632812e+11	2.090869432167516479e+11	2.523727521651105042e+11	1.560588387364950562e+11	2.472683222733009644e+11	2.027729377754230042e+11	1.472221855322960205e+11	1.023736566017610779e+11	2.013932278378910217e+11	2.301367072008366699e+11	1.101872636957546387e+11	1.646935120480083923e+11	1.525122651431477051e+11	6.074054744437894440e+10	7.725699758912910461e+10	2.353428362443877869e+11	1.116984500639907532e+11	1.661142576387661133e+11	1.606068393848249512e+11	7.189675866376737976e+10	9.788200619708343744e+08	2.887658152843262553e+08	3.984766528779412508e+08	3.771614034167469788e+10	7.857881888834028244e+08	3.173314299958069324e+08	1.341970165077202454e+11	1.034344363807608643e+11	1.614315249199341431e+11
7.000000000000000000e+03	5.500000000000000000e+00	5.000000000000000000e-01	1.335431324913386917e+10	3.148781094177685165e+10	5.102723110004668236e+09	9.916309981976763916e+10	1.504569677400736389e+11	1.694783229840025330e+11	1.975859440979387207e+11	2.281252502087584229e+11	2.281149078349037476e+11	2.051696769374932861e+11	2.463264781607975159e+11	1.641708350318137817e+11	2.380956816035272217e+11	1.991266616505938721e+11	1.454756725531090698e+11	1.022861525596473083e+11	1.979609214815931396e+11	2.244470047443864746e+11	1.100988649967340851e+11	1.632318445129721375e+11	1.508872500173966370e+11	6.065612035428836060e+10	7.757612117432258606e+10	2.290736005400599976e+11	1.115880729807881165e+11	1.646348903582531738e+11	1.655416978147436523e+11	7.209521508353260803e+10	9.824274325472105742e+08	2.890897203187489510e+08	3.868196476124128699e+08	3.749750585808827209e+10	7.881492606281827688e+08	3.176920340267856717e+08	1.333222148978340607e+11	1.032101472136719208e+11	1.594187444673344116e+11
7.000000000000000000e+03	6.000000000000000000e+00	5.000000000000000000e-01	1.343475386351382637e+10	3.150153065376007080e+10	5.121954581478369713e+09	9.925280032775137329e+10	1.499122412782948608e+11	1.685320385350512085e+11	1.951093965248607788e+11	2.226027301183803406e+11	2.217204116098825378e+11	2.026108081410294495e+11	2.434211357231975403e+11	1.675735162256065063e+11	2.307457332897738342e+11	1.967071725401212769e+11	1.443300874340169373e+11	1.022702003410746155e+11	1.955405899441839600e+11	2.206169598913910522e+11	1.100904526078766937e+11	1.624590048374371948e+11	1.498946947234109192e+11	6.065591045707824707e+10	7.777261116180062866e+10	2.247876619154369202e+11	1.115707631982909851e+11	1.638465721824523621e+11	1.664912369460969849e+11	7.222977812589888000e+10	9.851314793249983788e+08	2.892631938287888169e+08	3.815618339662655592e+08	3.640668573060181427e+10	7.900172715144851208e+08	3.178857307263344526e+08	1.328060566528885498e+11	1.031211979886796875e+11	1.581914476686354675e+11
7.200000000000000000e+03	1.000000000000000000e+00	5.000000000000000000e-01	1.081534041313093948e+10	2.711794848018317413e+10	4.170559551369929790e+09	8.692608594166151428e+10	1.439861326528956604e+11	1.813530043830783691e+11	2.123131324804076843e+11	3.136093315147601318e+11	3.252501743947409668e+11	2.269136489152433167e+11	3.012685989506795654e+11	8.967434924534754944e+10	3.499849614965690918e+11	2.128105077310947876e+11	1.517258836050122681e+11	9.381443430158340454e+10	2.212761467823399963e+11	2.699527884297193604e+11	9.747546955236831665e+10	1.595406105041444702e+11	1.522113617038290100e+11	5.879498616760962677e+10	7.329056055779608154e+10	2.848723519174613037e+11	9.902058966235665894e+10	1.610411264970097351e+11	1.439079351615480957e+11	6.908033061601760864e+10	8.362184319301244020e+08	2.523171482924980521e+08	8.108603475829660892e+08	2.468994514624111176e+10	6.741517966880755424e+08	2.770803650955389738e+08	1.277114260987022858e+11	9.611213935452532959e+10	1.652677398677871399e+11
7.200000000000000000e+03	1.500000000000000000e+00	5.000000000000000000e-01	1.170807525967959023e+10	2.934508113686631775e+10	4.516432459009385109e+09	9.380664418535694885e+10	1.549302284564075928e+11	1.869424821597226562e+11	2.267452307942666321e+11	3.277867097449622192e+11	3.393265584097368774e+11	2.415497554459608459e+11	3.187799425485157471e+11	1.010177293611045227e+11	3.657419349614130859e+11	2.273737580986840515e+11	1.619424303896124268e+11	1.008655990436534576e+11	2.352366753651537781e+11	2.859887513558712769e+11	1.054818620675861206e+11	1.714176570851250000e+11	1.631329935204666443e+11	6.277340494440893555e+10	7.773013216881173706e+10	3.010308078567966309e+11	1.071333444202312164e+11	1.730172679739685364e+11	1.505393501842304077e+11	7.327911404420393372e+10	8.990993366114399433e+08	2.701648869538428187e+08	8.673398669118328094e+08	2.874451358242785263e+10	7.240158340419443846e+08	2.967241609439519048e+08	1.371974844063733521e+11	1.032382194805953522e+11	1.766484941215470886e+11
7.200000000000000000e+03	2.000000000000000000e+00	5.000000000000000000e-01	1.213801339333861160e+10	3.037657595046294403e+10	4.689132598139466286e+09	9.701867051158064270e+10	1.592538154112898560e+11	1.854060817381838379e+11	2.308083280101680603e+11	3.245534944015554810e+11	3.349609590810305786e+11	2.449115233177053833e+11	3.202009916346674805e+11	1.104895623003353424e+11	3.606156997963822021e+11	2.315802055498870544e+11	1.648043989746609192e+11	1.037578255660371246e+11	2.380277109772416077e+11	2.878313350184220581e+11	1.092381087232361298e+11	1.758620535375498352e+11	1.667993189289454651e+11	6.396733361196881866e+10	7.897271437517308044e+10	3.019012873401029663e+11	1.109223876976197510e+11	1.774876798973895264e+11	1.527051556819967957e+11	7.438723907272082520e+10	9.279121112976741791e+08	2.779095683990644217e+08	9.226931342086815834e+08	3.279026647562658310e+10	7.465997932827017307e+08	3.052510153866665959e+08	1.408594938528023376e+11	1.060478669270765533e+11	1.800639752777926025e+11
7.200000000000000000e+03	2.500000000000000000e+00	5.000000000000000000e-01	1.242522653090306854e+10	3.096352424934290314e+10	4.814272577400752068e+09	9.871728497279710388e+10	1.601528149775887756e+11	1.737093444857239990e+11	2.274686776999091187e+11	3.032268411775511475e+11	3.104675342804658813e+11	2.400539595503853760e+11	3.083580528759667358e+11	1.150181425214663544e+11	3.313079154499560547e+11	2.286211132430567017e+11	1.626533210867709656e+11	1.048114797071035919e+11	2.316556827726705933e+11	2.772815425667816772e+11	1.110940827001519165e+11	1.762798002054904785e+11	1.658523828564747620e+11	6.399500503277414703e+10	7.903978665978610229e+10	2.887824503627360840e+11	1.127684878863185425e+11	1.778940922575025024e+11	1.473821513261472168e+11	7.432389322309031677e+10	9.489831874696141481e+08	2.833192427040724754e+08	7.487029491196702719e+08	3.222995068739543915e+10	7.631455560102851391e+08	3.112072418166202307e+08	1.414219914307754822e+11	1.068871666137819824e+11	1.782371269792458496e+11
7.200000000000000000e+03	3.000000000000000000e+00	5.000000000000000000e-01	1.283164920892887306e+10	3.198330794395457458e+10	4.970130057634125710e+09	1.026201252063450928e+11	1.659683653039800110e+11	1.835704109313593445e+11	2.350225710432409973e+11	3.089850592766491699e+11	3.158516931917821655e+11	2.473800110757120361e+11	3.159053871450625000e+11	1.317619178604058380e+11	3.362387588216754150e+11	2.362628457647803345e+11	1.678099447533155212e+11	1.084634208213749695e+11	2.389306658710472107e+11	2.846700548274459229e+11	1.155126509046324310e+11	1.825226752069953003e+11	1.714998646742727051e+11	6.544388213928064728e+10	8.107052267513064575e+10	2.958855316472927856e+11	1.172451633604739838e+11	1.841792970880689697e+11	1.597213634392652588e+11	7.609000923954525757e+10	9.745888215836691856e+08	2.902409448719813824e+08	9.722064950739986897e+08	4.076535494357831573e+10	7.834268430579630136e+08	3.188277915713799596e+08	1.464952096643084412e+11	1.105168174810418854e+11	1.840490635019257507e+11
7.200000000000000000e+03	3.500000000000000000e+00	5.000000000000000000e-01	1.307911672285806274e+10	3.245651935861565781e+10	5.063120732049247742e+09	1.043807515423335114e+11	1.673182953195856323e+11	1.835545163343076172e+11	2.340613565614320984e+11	2.991427613785775146e+11	3.044840624188805542e+11	2.455207528279555054e+11	3.101615635210989990e+11	1.421475516807740479e+11	3.224818163786342163e+11	2.355091645413950500e+11	1.674829519091929626e+11	1.096980076728022919e+11	2.367934890688701782e+11	2.798030872984758911e+11	1.173260806078955383e+11	1.836079201710981750e+11	1.718220510576040649e+11	6.554317035957624054e+10	8.164930554304606628e+10	2.896952437018302612e+11	1.190627705456987000e+11	1.852557313614703064e+11	1.638693600979324646e+11	7.645651183997358704e+10	9.880532091436423063e+08	2.936803361407050490e+08	9.655601388360658884e+08	4.393567875643337250e+10	7.940287775972913504e+08	3.226179151262137294e+08	1.476282919949991455e+11	1.115926561509265900e+11	1.838796141219775085e+11
7.200000000000000000e+03	4.000000000000000000e+00	5.000000000000000000e-01	1.329855629690785217e+10	3.281004747444976044e+10	5.138223000746003151e+09	1.057715352364829865e+11	1.681197969500692139e+11	1.868190737260186462e+11	2.330134427473070374e+11	2.920848626962727051e+11	2.964126140423718262e+11	2.437819283167051086e+11	3.055335683048282471e+11	1.548198264324070435e+11	3.129333414194736938e+11	2.345662921357837524e+11	1.671607837902396851e+11	1.106030146398885651e+11	2.352642428907042542e+11	2.759634735239977417e+11	1.186782301727891541e+11	1.841444573531178589e+11	1.719232141906351318e+11	6.550965515855909729e+10	8.219165294438082886e+10	2.849324534887150269e+11	1.204152604225310364e+11	1.857751252524239197e+11	1.709129362366583862e+11	7.678114940343867493e+10	9.983544437569452524e+08	2.961155920062046051e+08	9.660741608168146610e+08	4.817776562514242554e+10	8.020633047890672684e+08	3.253208101276132464e+08	1.483767880658134155e+11	1.123497407880793610e+11	1.835897118786513977e+11
7.200000000000000000e+03	4.500000000000000000e+00	5.000000000000000000e-01	1.346024702398345757e+10	3.301200888146451569e+10	5.185231122393629074e+09	1.065583935032194214e+11	1.675508071464098511e+11	1.913197944057392578e+11	2.292155989034168091e+11	2.814087752650399170e+11	2.847476968716373291e+11	2.391512322272545776e+11	2.954958990846820068e+11	1.686381125148435364e+11	2.994633295642055054e+11	2.308244710837057190e+11	1.652656560381558228e+11	1.109040651357579803e+11	2.310871836753325500e+11	2.682446706929033508e+11	1.193128615531851349e+11	1.830793153853518066e+11	1.703978248292562256e+11	6.524287656187245178e+10	8.249129903641342163e+10	2.761328305658126831e+11	1.210344562838975525e+11	1.846839756043085632e+11	1.792959761349979553e+11	7.688424689871957397e+10	1.004353001296189427e+09	2.970866739586280584e+08	8.944038957358366251e+08	5.176458758041554260e+10	8.065637711271102428e+08	3.264325531331152320e+08	1.479511223657544250e+11	1.124512232527207031e+11	1.814288716380948792e+11
7.200000000000000000e+03	5.000000000000000000e+00	5.000000000000000000e-01	1.361658709931599426e+10	3.310588201650407410e+10	5.219666103392714500e+09	1.069495086361235657e+11	1.667580130844090576e+11	1.962435760472052612e+11	2.262625837324970398e+11	2.743073163869611511e+11	2.768487496233880005e+11	2.357659215101691284e+11	2.897040266906840210e+11	1.823447681868142395e+11	2.905881544572370605e+11	2.278622801453940735e+11	1.638032952191134338e+11	1.109166299349183044e+11	2.283154602981201172e+11	2.631106319746443481e+11	1.195022739571463928e+11	1.819078574666670227e+11	1.691073803759218140e+11	6.492717954646939850e+10	8.273951190895863342e+10	2.703364247116298523e+11	1.212065702831244202e+11	1.834811524924797363e+11	1.878561184796766968e+11	7.695489124682620239e+10	1.007945852169410825e+09	2.976228602183334827e+08	8.515241257965430021e+08	5.467083141645093536e+10	8.091914231458404064e+08	3.270453264992235899e+08	1.473775640703666077e+11	1.123174003856130524e+11	1.797621552205485229e+11
7.200000000000000000e+03	5.500000000000000000e+00	5.000000000000000000e-01	1.378860723039729500e+10	3.315679147351433563e+10	5.260142196338691711e+09	1.071476429177194519e+11	1.652910507477845154e+11	1.998334632834551697e+11	2.214172057559164734e+11	2.645288004563483276e+11	2.661147958762019348e+11	2.304890313976726990e+11	2.809186814299454956e+11	1.933828336783245239e+11	2.782975420117631226e+11	2.230310966139594421e+11	1.614465056636852417e+11	1.107999565511099548e+11	2.236736295418363953e+11	2.553794055015388794e+11	1.194067696433249817e+11	1.799265788401593323e+11	1.669118288486826782e+11	6.477378906709402466e+10	8.315973243553010559e+10	2.618055798698177185e+11	1.210803213678932037e+11	1.814747211829665833e+11	1.947938856639115906e+11	7.720492017725888062e+10	1.011658686273208857e+09	2.980605640980984569e+08	7.950416600766034126e+08	5.397772665364748383e+10	8.116588043469510078e+08	3.275293299685959816e+08	1.462193986137821350e+11	1.120122877391984558e+11	1.770265633412010193e+11
7.200000000000000000e+03	6.000000000000000000e+00	5.000000000000000000e-01	1.389078853866391563e+10	3.316490873834703827e+10	5.282519682530456543e+09	1.072309634007556305e+11	1.644354089660128479e+11	2.007199527418645325e+11	2.182564166613104553e+11	2.577241570336898804e+11	2.583521241218706665e+11	2.271519927586481934e+11	2.765011977499849243e+11	1.999133931966220093e+11	2.693644655274799805e+11	2.199079895405839844e+11	1.599256716640649719e+11	1.107145340484388123e+11	2.206433838305060425e+11	2.504452234947253113e+11	1.193312089242584381e+11	1.787571576200246582e+11	1.655395481114539490e+11	6.470806104142191315e+10	8.340721533250889587e+10	2.563011274465131531e+11	1.209895963933569489e+11	1.802829275528403625e+11	1.982225227506468506e+11	7.735732599207722473e+10	1.014676856479713440e+09	2.982856172854797244e+08	7.632181533424727917e+08	5.254533752389125061e+10	8.137052181911638975e+08	3.277757012030208111e+08	1.454801787426581726e+11	1.118248860810534210e+11	1.753459729551199951e+11
