# Teff	logg	[Fe/H]	2MASS_H	2MASS_J	2MASS_Ks	GROUND_JOHNSON_U	GROUND_JOHNSON_V	GROUND_JOHNSON_B	GaiaDR2v2_G	GaiaDR2v2_RP	GaiaDR2v2_BP	PS1_g	PS1_i	PS1_r	PS1_w	PS1_y	PS1_z	SDSS_g	SDSS_i	SDSS_r	SDSS_u	SDSS_z	WISE_RSR_W1	WISE_RSR_W2	GALEX_FUV	GALEX_NUV
1.060000000000000000e+04	3.500000000000000000e+00	0.000000000000000000e+00	1.940109319148328400e+10	5.434362824389394379e+10	7.227723948464996338e+09	1.049357669054080322e+12	7.091750511164207764e+11	1.319939207199017334e+12	4.900833553121644287e+11	2.423031736104608765e+11	8.171904610137851562e+11	1.009960188714998535e+12	2.566646897370296936e+11	4.785266113071752319e+11	4.772740824497919922e+11	1.293445085658418884e+11	1.661461625272069092e+11	1.097488257181595093e+12	2.616931311120479431e+11	4.833902611960600586e+11	9.407376121448498535e+11	1.545520741359254456e+11	1.375432418730088472e+09	4.044542263849800229e+08	1.881592288256383301e+12	1.242389847220897461e+12
1.060000000000000000e+04	4.000000000000000000e+00	0.000000000000000000e+00	1.949839672375214386e+10	5.482596247866526794e+10	7.300088418372652054e+09	1.006912075937630005e+12	7.147663392680194092e+11	1.300936322215008789e+12	4.910227980503228149e+11	2.432192847206401367e+11	8.176581447586749268e+11	1.012369905514977051e+12	2.588302260631859436e+11	4.816214712934400024e+11	4.798483977557646484e+11	1.294316627477329102e+11	1.648918546241316223e+11	1.097270572795768188e+12	2.638964195718932190e+11	4.863748039023490601e+11	9.112924871613085938e+11	1.534902710462045898e+11	1.389638304638255835e+09	4.087197748424330950e+08	1.949661983768721680e+12	1.264814650227989990e+12
1.060000000000000000e+04	4.500000000000000000e+00	0.000000000000000000e+00	1.955253678938195038e+10	5.513607796717289734e+10	7.351006201964157104e+09	9.653614892252921143e+11	7.166181675253958740e+11	1.266473687543449951e+12	4.889384792537709961e+11	2.435052124515160217e+11	8.122800115245004883e+11	1.005838398308403198e+12	2.604791886582793274e+11	4.828577105820230103e+11	4.798772386912286987e+11	1.287368045374616852e+11	1.634098856617595215e+11	1.086131133990820923e+12	2.655748287456060791e+11	4.874531814808972778e+11	8.877058912701072998e+11	1.520698396971482544e+11	1.399755224490745544e+09	4.117893319889863133e+08	1.986672572722745361e+12	1.291182218018933838e+12
1.060000000000000000e+04	5.000000000000000000e+00	0.000000000000000000e+00	1.964515107021655655e+10	5.549375952268316650e+10	7.405963396871341705e+09	9.342052180531584473e+11	7.184356784435051270e+11	1.226369158057669434e+12	4.864717520727191162e+11	2.442804136299844971e+11	8.056102956889468994e+11	9.960796707397462158e+11	2.626819755552749023e+11	4.845329935500540161e+11	4.797380408112420654e+11	1.278938794623351440e+11	1.626896819405961609e+11	1.070537685113556152e+12	2.678250602831757202e+11	4.889495387053675537e+11	8.767971261834290771e+11	1.512009149143876343e+11	1.410404597558716536e+09	4.150053565498337150e+08	2.001043054566770996e+12	1.329833357165473145e+12
1.060000000000000000e+04	5.500000000000000000e+00	0.000000000000000000e+00	1.974254961880652618e+10	5.578252318662275696e+10	7.450045492236186028e+09	9.122094928010794678e+11	7.185293858007547607e+11	1.180561649976513184e+12	4.826543530244461060e+11	2.449523352674626465e+11	7.960232872696859131e+11	9.811830168710937500e+11	2.647426733443926697e+11	4.854109713350767822e+11	4.783054902827306519e+11	1.267174911413578491e+11	1.624876988417104492e+11	1.048811593789862061e+12	2.699346523446430359e+11	4.896174618921551514e+11	8.750163813037249756e+11	1.506593081671914673e+11	1.418781246896998882e+09	4.175308399218606353e+08	1.979912384247712646e+12	1.374703785188000000e+12
1.060000000000000000e+04	6.000000000000000000e+00	0.000000000000000000e+00	1.985734240532534790e+10	5.600526144728580475e+10	7.485477030873179436e+09	9.008039713957736816e+11	7.166145423219367676e+11	1.132555571800202637e+12	4.777166857475009766e+11	2.455067793563709106e+11	7.841290285309637451e+11	9.618175820487597656e+11	2.666090397718622742e+11	4.852834492583300171e+11	4.755896273561674805e+11	1.253488743731978149e+11	1.628861006088822021e+11	1.022269638831864990e+12	2.718411959830268250e+11	4.892547182802442017e+11	8.821355232917906494e+11	1.505272285648144531e+11	1.425380553934012651e+09	4.194610197698009610e+08	1.945147598345984619e+12	1.427718771006829590e+12
1.080000000000000000e+04	2.000000000000000000e+00	0.000000000000000000e+00	1.841660495033314514e+10	5.078065865203642273e+10	6.798909629698588371e+09	1.156273643129154297e+12	6.508125108555815430e+11	1.225547762812507080e+12	4.558542549605633545e+11	2.309454904609925537e+11	7.598397393765479736e+11	9.165114627796898193e+11	2.437836947739860535e+11	4.478410257624790039e+11	4.430161648632715454e+11	1.207419995762365112e+11	1.619708905200655518e+11	9.955296791236265869e+11	2.484852313634026184e+11	4.526571177775273438e+11	1.066336136755471069e+12	1.493359477931121826e+11	1.299572547571145535e+09	3.827958596971974373e+08	1.622148914557797119e+12	1.292193622042863525e+12
1.080000000000000000e+04	2.500000000000000000e+00	0.000000000000000000e+00	1.922656680847254944e+10	5.341514365078489685e+10	7.093943051792788506e+09	1.177006285602093750e+12	6.983030054419613037e+11	1.329649303415185547e+12	4.872933874774851074e+11	2.425457766384522705e+11	8.149477263614941406e+11	9.941828299100812988e+11	2.557619673923296204e+11	4.752310879000839233e+11	4.727527689445068970e+11	1.279111144788489990e+11	1.691192316597051392e+11	1.082222240422332275e+12	2.607615245327637634e+11	4.802832235498511963e+11	1.067888539503941406e+12	1.564843746046756897e+11	1.349719022111841917e+09	3.966809394419053197e+08	1.850183772765611328e+12	1.333663900734166260e+12
1.080000000000000000e+04	3.000000000000000000e+00	0.000000000000000000e+00	1.971593331282897568e+10	5.510186863485822296e+10	7.294808700923768044e+09	1.166326611875677002e+12	7.273235728131999512e+11	1.380761237364824951e+12	5.053820694501335449e+11	2.493300883224079590e+11	8.462867589106607666e+11	1.039409271073373535e+12	2.633314757396695557e+11	4.918275897076539917e+11	4.905769523131679688e+11	1.320308602433260498e+11	1.722947696635914917e+11	1.131678729815950684e+12	2.685084616693323669e+11	4.969715151005675659e+11	1.051614110491433350e+12	1.598198432817770081e+11	1.385391903895044804e+09	4.068503155037502050e+08	2.033842303074568604e+12	1.373219787007382324e+12
1.080000000000000000e+04	3.500000000000000000e+00	0.000000000000000000e+00	1.984571711090748596e+10	5.573393836911238861e+10	7.375971106164667130e+09	1.124938283119301758e+12	7.380922894286389160e+11	1.383131724828592529e+12	5.102793507674046021e+11	2.509643267293073730e+11	8.542898977869235840e+11	1.053712155385118042e+12	2.659076820234089355e+11	4.972907005214669800e+11	4.963814755509304199e+11	1.330250240200205231e+11	1.716042500316632996e+11	1.145873751689250000e+12	2.711433353922071228e+11	5.023792718015751343e+11	1.015192898253787964e+12	1.594489982362054749e+11	1.400436134412225485e+09	4.112810924427888393e+08	2.148025951391166260e+12	1.391667230236719482e+12
1.080000000000000000e+04	4.000000000000000000e+00	0.000000000000000000e+00	1.992192266846246719e+10	5.617216464268032074e+10	7.440503412125604630e+09	1.078769289720566406e+12	7.438216930722382812e+11	1.365070755058801758e+12	5.112104570100479736e+11	2.516664902307984619e+11	8.548195642295277100e+11	1.056837651629377930e+12	2.678076169702664490e+11	5.002081528515053101e+11	4.989016737479053345e+11	1.330765928116267395e+11	1.701831770951674500e+11	1.146553762947680176e+12	2.730797594715514526e+11	5.051837230888562012e+11	9.811240605865472412e+11	1.582631615780850220e+11	1.413074187083480120e+09	4.150853801284023523e+08	2.230729744595874512e+12	1.412753227204515625e+12
1.080000000000000000e+04	4.500000000000000000e+00	0.000000000000000000e+00	1.995595276034923172e+10	5.643709245018986511e+10	7.485330367539282799e+09	1.032925850015119629e+12	7.455870367183305664e+11	1.330587941609899414e+12	5.089463453539885254e+11	2.516884646187545166e+11	8.492280566696420898e+11	1.050603090418661743e+12	2.691700959276039734e+11	5.011320908737643433e+11	4.987403840909171753e+11	1.323092384737613373e+11	1.684653148762216187e+11	1.135808267347315186e+12	2.744684579501343079e+11	5.059421813066088257e+11	9.529057506572580566e+11	1.566520166041115723e+11	1.422144020613116980e+09	4.178642897576893568e+08	2.280885114386599121e+12	1.437147716247308838e+12
1.080000000000000000e+04	5.000000000000000000e+00	0.000000000000000000e+00	2.003132389160124969e+10	5.675484278426897430e+10	7.535625378043680191e+09	9.975694644237652588e+11	7.472996255995849609e+11	1.289581918696497559e+12	5.062427550093986206e+11	2.522242225986051941e+11	8.422488308222805176e+11	1.040902597618960449e+12	2.711397378808345337e+11	5.025130138250090942e+11	4.983986780005126953e+11	1.313717654296190491e+11	1.675060512817652893e+11	1.120246788313168701e+12	2.764831437778566895e+11	5.071332947442540283e+11	9.381881912062651367e+11	1.555813070421074524e+11	1.432095876341434002e+09	4.208964052654083967e+08	2.308172565594294922e+12	1.474548959988770752e+12
1.080000000000000000e+04	5.500000000000000000e+00	0.000000000000000000e+00	2.011931009736847687e+10	5.702468877884152222e+10	7.577972563828314781e+09	9.719318474313067627e+11	7.476165686453762207e+11	1.242392645615620361e+12	5.023120538294793091e+11	2.527701277831648865e+11	8.325132762538486328e+11	1.026194833680539185e+12	2.731029147967374878e+11	5.033238846665043335e+11	4.969343883056986694e+11	1.301243269369447327e+11	1.671434836057042542e+11	1.098536153533403931e+12	2.784966060255985107e+11	5.077217873439893188e+11	9.337035729294298096e+11	1.549023444153237305e+11	1.440418281596937895e+09	4.234387365590085983e+08	2.299242721340638184e+12	1.518863221995442139e+12
1.080000000000000000e+04	6.000000000000000000e+00	0.000000000000000000e+00	2.022570342811163330e+10	5.723325000879474640e+10	7.612175835504599571e+09	9.573716791107536621e+11	7.461726369915660400e+11	1.192438777316958984e+12	4.972870589375233154e+11	2.532434951616440430e+11	8.204450286372675781e+11	1.006953738830099487e+12	2.749295929452806396e+11	5.032636088788835449e+11	4.942535374959738159e+11	1.286768405775915527e+11	1.674227723614468994e+11	1.071777830974453613e+12	2.803677065802039185e+11	5.074111302979169922e+11	9.387838409725485840e+11	1.546625540563879700e+11	1.447171358154081106e+09	4.254684063307489753e+08	2.281549534914142090e+12	1.571893311878714844e+12
1.100000000000000000e+04	2.000000000000000000e+00	0.000000000000000000e+00	1.882505153493730927e+10	5.201149825955707550e+10	6.942949465646322250e+09	1.232795699391306641e+12	6.744711099855989990e+11	1.275511418368031738e+12	4.725668138329692383e+11	2.384975563666003418e+11	7.910146748746297607e+11	9.511706735740432129e+11	2.519949880148058777e+11	4.636616722557744751e+11	4.589060144976765747e+11	1.238041412524646149e+11	1.666592434475662842e+11	1.033595460176107178e+12	2.568668496632980652e+11	4.686641980858623657e+11	1.146297464717114502e+12	1.534845131697020264e+11	1.325702006702952862e+09	3.902750020047279596e+08	1.840403197801776611e+12	1.444680739575407715e+12
1.100000000000000000e+04	2.500000000000000000e+00	0.000000000000000000e+00	1.968227712610798264e+10	5.479773226910275269e+10	7.251943542400815964e+09	1.258540262996991455e+12	7.252547027192869873e+11	1.387462782685607910e+12	5.063122908260269775e+11	2.510173562616406860e+11	8.501836037995258789e+11	1.034159535808471924e+12	2.649219045594570923e+11	4.931136723998192749e+11	4.908053531706450806e+11	1.313981121887501373e+11	1.744219586160739136e+11	1.126255135830733398e+12	2.701154362027146606e+11	4.983771034828997803e+11	1.151488491402753662e+12	1.611937599465072937e+11	1.377776844149740458e+09	4.045848877962894440e+08	2.098688389844376709e+12	1.492155648693501465e+12
1.100000000000000000e+04	3.000000000000000000e+00	0.000000000000000000e+00	2.018004473164890671e+10	5.652437996924822998e+10	7.452863672921596527e+09	1.247890899593391602e+12	7.557672721851726074e+11	1.442363263988918945e+12	5.253914080898228760e+11	2.581086054994063416e+11	8.832439223229223633e+11	1.081983235410210083e+12	2.727734309063413391e+11	5.105420598932206421e+11	5.095396009976320190e+11	1.356827856806379089e+11	1.778120355832868347e+11	1.178663017135722412e+12	2.781549542787910156e+11	5.159086473003521729e+11	1.134058641055827881e+12	1.647364914683174438e+11	1.412832923927736282e+09	4.144677926571199298e+08	2.303705976293992188e+12	1.533736507317001709e+12
1.100000000000000000e+04	3.500000000000000000e+00	0.000000000000000000e+00	2.029679292464236450e+10	5.713592540066316223e+10	7.527116453918099403e+09	1.203821818370857422e+12	7.670803235787143555e+11	1.446481240879255371e+12	5.305805655459363403e+11	2.597049287062278748e+11	8.917498844005678711e+11	1.097505659524606323e+12	2.752570935593498535e+11	5.161596643499368286e+11	5.155830812935235596e+11	1.367053111726076508e+11	1.771034852453334656e+11	1.194292751012836914e+12	2.807004907824021606e+11	5.214741829096506958e+11	1.093827598371385742e+12	1.643704816934225769e+11	1.426126042564026356e+09	4.183257151188750267e+08	2.434287034442754395e+12	1.551917179849495605e+12
1.100000000000000000e+04	4.000000000000000000e+00	0.000000000000000000e+00	2.035277662441112137e+10	5.753292337243597412e+10	7.583581078243548393e+09	1.153901443963156982e+12	7.729812893133048096e+11	1.429372139693228271e+12	5.315277589918014526e+11	2.602200076604428711e+11	8.923440027287379150e+11	1.101351827616311768e+12	2.769150297991456909e+11	5.189445644561638794e+11	5.180773314519345093e+11	1.367306975511661377e+11	1.755427329307674866e+11	1.195866174021584473e+12	2.823943978214509888e+11	5.241447879340480957e+11	1.055028221345836304e+12	1.630841665735596619e+11	1.437048546368630409e+09	4.216115083202837706e+08	2.531760593225270508e+12	1.571751715571893066e+12
1.100000000000000000e+04	4.500000000000000000e+00	0.000000000000000000e+00	2.036500708397717667e+10	5.774972611465101624e+10	7.621248168312478065e+09	1.103634234250458984e+12	7.746680754839833984e+11	1.395015872232483643e+12	5.290921958615576782e+11	2.599755714860746155e+11	8.865291858241352539e+11	1.095444041387964844e+12	2.779780115321588745e+11	5.195630675854010010e+11	5.177280425101783447e+11	1.358945725607810516e+11	1.735964289980470276e+11	1.185559112933532715e+12	2.834805953917305298e+11	5.245916750142963867e+11	1.021834616563955200e+12	1.612908201337813416e+11	1.444785170598110437e+09	4.240074485792293549e+08	2.595215451166987305e+12	1.594087162756601562e+12
1.100000000000000000e+04	5.000000000000000000e+00	0.000000000000000000e+00	2.042482892767648697e+10	5.803347234805168915e+10	7.667372344007004738e+09	1.064063320260289795e+12	7.763660296457648926e+11	1.353519898744176758e+12	5.262284879439529419e+11	2.602959271312033997e+11	8.793595975999044189e+11	1.085993846753623291e+12	2.797321571760166016e+11	5.207057829752308350e+11	5.172474695858507080e+11	1.348852744917866211e+11	1.724186123513028564e+11	1.170269287264512939e+12	2.852778443862852783e+11	5.255353789699670410e+11	1.003045048670036255e+12	1.600400201609082947e+11	1.454081709325044155e+09	4.268629192060723305e+08	2.636410143213028320e+12	1.630230446266748779e+12
1.100000000000000000e+04	5.500000000000000000e+00	0.000000000000000000e+00	2.049870217953041458e+10	5.827115972921386719e+10	7.706156017689885139e+09	1.034285359606216553e+12	7.766788889935187988e+11	1.304836237359684326e+12	5.220607474060902100e+11	2.606433656557622681e+11	8.692681548065279541e+11	1.071254324209243164e+12	2.815160009232884521e+11	5.212989131761109619e+11	5.156179864873012085e+11	1.335391231978882904e+11	1.718479732044830933e+11	1.148380061360630859e+12	2.871114978151743164e+11	5.258931633828628540e+11	9.952017226840863037e+11	1.591820968376880188e+11	1.461947668847472191e+09	4.292962959703438282e+08	2.639676581129815918e+12	1.673281314683361816e+12
1.100000000000000000e+04	6.000000000000000000e+00	0.000000000000000000e+00	2.059616584625608444e+10	5.846201498109230804e+10	7.738762703000048637e+09	1.016284019710715088e+12	7.755685806432113037e+11	1.252949220787915283e+12	5.168960719494553223e+11	2.610058897428390808e+11	8.569456605364599609e+11	1.052060115356249390e+12	2.832677305618661499e+11	5.212243766972166138e+11	5.129112715362512207e+11	1.320043266285894623e+11	1.719911953684282532e+11	1.121361275442110107e+12	2.889107504690997314e+11	5.255529068151538696e+11	9.979189568853836670e+11	1.588201435663121338e+11	1.468730212933610916e+09	4.313785299390515089e+08	2.640145735462336426e+12	1.725919582534836182e+12
1.120000000000000000e+04	2.000000000000000000e+00	0.000000000000000000e+00	1.923307653441004181e+10	5.324059269557594299e+10	7.086684751593767166e+09	1.310426208735107178e+12	6.981982126376923828e+11	1.325790476797739990e+12	4.893184395434008179e+11	2.460278672908819580e+11	8.223806029823278809e+11	9.859980389360563965e+11	2.601696665810674133e+11	4.794790851105956421e+11	4.748090327870102539e+11	1.268735981917011566e+11	1.713398392573888855e+11	1.071861483789644897e+12	2.652121583167375183e+11	4.846680273743405762e+11	1.227599622143531982e+12	1.576314614594724731e+11	1.351778166446506739e+09	3.977475304706593752e+08	2.071406669525162109e+12	1.603698393573198486e+12
1.120000000000000000e+04	2.500000000000000000e+00	0.000000000000000000e+00	2.013394409580152130e+10	5.616460625670500946e+10	7.409156423735064507e+09	1.341739136614200928e+12	7.520388394700136719e+11	1.445220234338434814e+12	5.252293517804716187e+11	2.594029467887920837e+11	8.854328598284578857e+11	1.073981218112546631e+12	2.739880019749340515e+11	5.108407489889650879e+11	5.087298853970318604e+11	1.348461009519348450e+11	1.796672296064232483e+11	1.170140856830184082e+12	2.793734814860906372e+11	5.163133803990164185e+11	1.237261307008078613e+12	1.658507285103988342e+11	1.405934220908629179e+09	4.125677429399524331e+08	2.365911270904062500e+12	1.660056241931504395e+12
1.120000000000000000e+04	3.000000000000000000e+00	0.000000000000000000e+00	2.064334851564261246e+10	5.793951258941820526e+10	7.611409222273654938e+09	1.332078443775587891e+12	7.841150126873679199e+11	1.503997861308579346e+12	5.453725112571508179e+11	2.668599523079411926e+11	9.203649805914404297e+11	1.124460457917535400e+12	2.821976201478918457e+11	5.291887993294445190e+11	5.284515268471990356e+11	1.393027006285007629e+11	1.833016742804648438e+11	1.225554461482792725e+12	2.877824472447066040e+11	5.347767613241190186e+11	1.219862582482515381e+12	1.696214194410368958e+11	1.440592891709432125e+09	4.222206995663953424e+08	2.594259385909424316e+12	1.704829123491956299e+12
1.120000000000000000e+04	3.500000000000000000e+00	0.000000000000000000e+00	2.075208807362032700e+10	5.854307030400783539e+10	7.680445156847691536e+09	1.285846122509370850e+12	7.960683017761846924e+11	1.509917752411613281e+12	5.509347119420098877e+11	2.684881133199696960e+11	9.294941298447790527e+11	1.141269768676792236e+12	2.846702544411734009e+11	5.350683171283685913e+11	5.348226279717821655e+11	1.403733368754209900e+11	1.826218661043877563e+11	1.242675601685554199e+12	2.903212256242303467e+11	5.406089371168309937e+11	1.176454463960780273e+12	1.692979934330420532e+11	1.452416065705614805e+09	4.255748636685250998e+08	2.741193045005448242e+12	1.723075162588724854e+12
1.120000000000000000e+04	4.000000000000000000e+00	0.000000000000000000e+00	2.078984411619660568e+10	5.890436666830052185e+10	7.729107206057532310e+09	1.232289434506537354e+12	8.021938143290761719e+11	1.493773971723623291e+12	5.519382354916933594e+11	2.688553043782409363e+11	9.301871642850842285e+11	1.145858227708454102e+12	2.861263133300927734e+11	5.377843236450786743e+11	5.373365253822161865e+11	1.403853614492588501e+11	1.809539637248695374e+11	1.245152823174564453e+12	2.918136105384656982e+11	5.432107043230262451e+11	1.133019227208032227e+12	1.679388331591838989e+11	1.461583246146361113e+09	4.283161667287638187e+08	2.853261722807082031e+12	1.741800950824752930e+12
1.120000000000000000e+04	4.500000000000000000e+00	0.000000000000000000e+00	2.078149882173721313e+10	5.907728077527989960e+10	7.759605477581685066e+09	1.177648231123811035e+12	8.038681457113615723e+11	1.459727267339771973e+12	5.493824359982486572e+11	2.683751133504313354e+11	9.242040937856076660e+11	1.140361924795221436e+12	2.869138682743876953e+11	5.381557261045091553e+11	5.368471510266641235e+11	1.394976881303777771e+11	1.788111081771230774e+11	1.235379344534212402e+12	2.926221467472293701e+11	5.434062947432741699e+11	1.094742571767768433e+12	1.659928105503621521e+11	1.467906345495551109e+09	4.302973526147754192e+08	2.930312762806976562e+12	1.762153861622658203e+12
1.120000000000000000e+04	5.000000000000000000e+00	0.000000000000000000e+00	2.082409439311360931e+10	5.932404820796623230e+10	7.800686395571290016e+09	1.133759765022685791e+12	8.055495218207424316e+11	1.417972514864919922e+12	5.463694957922714233e+11	2.684719180280736694e+11	9.168523051410025635e+11	1.131214431010000244e+12	2.884346248376685791e+11	5.390559867732971802e+11	5.362275189483121338e+11	1.384207541041923828e+11	1.774142871201076965e+11	1.220445815466201660e+12	2.941839364701486816e+11	5.440997275745546875e+11	1.071540877692775269e+12	1.645638915839724426e+11	1.476318129069352865e+09	4.329019583285077214e+08	2.986104909668784668e+12	1.796999975925889893e+12
1.120000000000000000e+04	5.500000000000000000e+00	0.000000000000000000e+00	2.088329078506797791e+10	5.952898253611285400e+10	7.835640550101752281e+09	1.099558371295877197e+12	8.058301192036102295e+11	1.368021251498772705e+12	5.419691855750193481e+11	2.686084587286000061e+11	9.064087554720628662e+11	1.116494486298743408e+12	2.900207776575668945e+11	5.394098315045215454e+11	5.344255699231000366e+11	1.369803845193515625e+11	1.766267565863514404e+11	1.198474925762354248e+12	2.958189683085993042e+11	5.442059713668842773e+11	1.059847116662769043e+12	1.635219668244958496e+11	1.483618372955694437e+09	4.351863383070871234e+08	3.001977165433385742e+12	1.838384293314173828e+12
1.120000000000000000e+04	6.000000000000000000e+00	0.000000000000000000e+00	2.097816977521174240e+10	5.977159806119406128e+10	7.867073173164475441e+09	1.079967465858641724e+12	8.079756680649577637e+11	1.319401892481869141e+12	5.383855245374838867e+11	2.693946137702628174e+11	8.970337631826870117e+11	1.101708658110217529e+12	2.923181421320531006e+11	5.409385202368999634e+11	5.333690771043668823e+11	1.355373132411107025e+11	1.768146831984308777e+11	1.175933066837107910e+12	2.981893130974234009e+11	5.454605819281423950e+11	1.061814692670573242e+12	1.632132918790880127e+11	1.489500039689646721e+09	4.368901216262962818e+08	3.025030735279562500e+12	1.905489106616450439e+12
1.140000000000000000e+04	2.000000000000000000e+00	0.000000000000000000e+00	1.964064406362838364e+10	5.446937892659107208e+10	7.230195513114815712e+09	1.390797804822112793e+12	7.222786783632716064e+11	1.377177030333407227e+12	5.063062674858648071e+11	2.535953039000760193e+11	8.543855450727974854e+11	1.021476813494599365e+12	2.683719600618374939e+11	4.954413082825266724e+11	4.908976465465424194e+11	1.299603498329940948e+11	1.760431212372059631e+11	1.110874466844084717e+12	2.735866829058218079e+11	5.008187533058860474e+11	1.312040389510152344e+12	1.617998965046034546e+11	1.377905663014946938e+09	4.052638567626096010e+08	2.337266939182038086e+12	1.782799376015788574e+12
1.140000000000000000e+04	2.500000000000000000e+00	0.000000000000000000e+00	2.057995712501591873e+10	5.751896859545729065e+10	7.563909328621985435e+09	1.427253294217013184e+12	7.789731865475152588e+11	1.503659189766979004e+12	5.442488688201278687e+11	2.677678263139621277e+11	9.210825198361673584e+11	1.114147030745737793e+12	2.830274529098876343e+11	5.285982538623220215e+11	5.267168880401778564e+11	1.382770449582598267e+11	1.848851917231742859e+11	1.214435633503196289e+12	2.886053938693331909e+11	5.342806629942441406e+11	1.325772457162013672e+12	1.704833752810560913e+11	1.433501151837840796e+09	4.203706121666032076e+08	2.659106392542397949e+12	1.841129829722129883e+12
1.140000000000000000e+04	3.000000000000000000e+00	0.000000000000000000e+00	2.111002331300704193e+10	5.935751562868545532e+10	7.771966686869458199e+09	1.419358568186711182e+12	8.124671640380208740e+11	1.565783688029588623e+12	5.653992373608170166e+11	2.756360509523284302e+11	9.577727436335894775e+11	1.166938921802509521e+12	2.916585447851422119e+11	5.478527072993318481e+11	5.473865624694133911e+11	1.429146196604243774e+11	1.888046831068922424e+11	1.272449503890359375e+12	2.974462603207565308e+11	5.536620880971745605e+11	1.309563858902587158e+12	1.745106004868642883e+11	1.469006436170418739e+09	4.302188033083392382e+08	2.906181425970320801e+12	1.887730610153649658e+12
1.140000000000000000e+04	3.500000000000000000e+00	0.000000000000000000e+00	2.121195535529408646e+10	5.988163086603755951e+10	7.841506888926588058e+09	1.364052518083438477e+12	8.209782513299667969e+11	1.563703553841330811e+12	5.686977484616217041e+11	2.765211795372684937e+11	9.624565261160971680e+11	1.178316100900971924e+12	2.933151573549341431e+11	5.517095767344805908e+11	5.516474326648707275e+11	1.437184605143224792e+11	1.878069287192052002e+11	1.283523447332834473e+12	2.991443909528777466e+11	5.574486813298188477e+11	1.257303026641197754e+12	1.738915604831831055e+11	1.482485820409608841e+09	4.343658434456685781e+08	3.003531296452553711e+12	1.878953029716639160e+12
1.140000000000000000e+04	4.000000000000000000e+00	0.000000000000000000e+00	2.124490376373687363e+10	6.031834604971370697e+10	7.881639710886651039e+09	1.314747726680146240e+12	8.318770393839393311e+11	1.559100788219794678e+12	5.727341812563060303e+11	2.777121247839609985e+11	9.688580825750667725e+11	1.190970489556436523e+12	2.955895944208060913e+11	5.570018396248715820e+11	5.569596712124735107e+11	1.441154171362257080e+11	1.865142082998431396e+11	1.295085761125201416e+12	3.014882970307371216e+11	5.626584650829735107e+11	1.215890991220270020e+12	1.729172229403660889e+11	1.487615006389222383e+09	4.354881595575305820e+08	3.197765540964537109e+12	1.924055117139535889e+12
1.140000000000000000e+04	4.500000000000000000e+00	0.000000000000000000e+00	2.120710132410215759e+10	6.042346733089905548e+10	7.901188811959359169e+09	1.255109126743452637e+12	8.332350901777854004e+11	1.524809220743414551e+12	5.698481591025922852e+11	2.768983493270494385e+11	9.623211345922386475e+11	1.185435799330694092e+12	2.959910442584791870e+11	5.569324408478524170e+11	5.561264959298809814e+11	1.431257197384060669e+11	1.841164419828753357e+11	1.285355139390806396e+12	3.019066703063543701e+11	5.624080475049616699e+11	1.171819019324631592e+12	1.707646345778277893e+11	1.491717366283169270e+09	4.368064435252245665e+08	3.287312421248428223e+12	1.941594006555168945e+12
1.140000000000000000e+04	5.000000000000000000e+00	0.000000000000000000e+00	2.121904320386150360e+10	6.059648244070800781e+10	7.932263506088177681e+09	1.204852932222130127e+12	8.342865608378594971e+11	1.481621646904560547e+12	5.662510863379799805e+11	2.765631552990103760e+11	9.539665479230374756e+11	1.175706198581106689e+12	2.970484654827001343e+11	5.571781825816851807e+11	5.549499200876325684e+11	1.418964432818819580e+11	1.823671803061610107e+11	1.269817417410020020e+12	3.029986935244220581e+11	5.624352927682663574e+11	1.141893321846367676e+12	1.690407383595911255e+11	1.498253997922205925e+09	4.388659055433784127e+08	3.351784318776416016e+12	1.971188839593017822e+12
1.140000000000000000e+04	5.500000000000000000e+00	0.000000000000000000e+00	2.126000677554943848e+10	6.081069666469475555e+10	7.960640800133934021e+09	1.166990730848712646e+12	8.371107225910924072e+11	1.435666253727803955e+12	5.631352631616497803e+11	2.768642143901805420e+11	9.460480527430302734e+11	1.165169956847512207e+12	2.988686360925960083e+11	5.586162477873459473e+11	5.544225200367375488e+11	1.404964030442600403e+11	1.814439878193137512e+11	1.252366816792763672e+12	3.048848612884453125e+11	5.636194042736634521e+11	1.126413432775979004e+12	1.679079429680739136e+11	1.503501773128482819e+09	4.404166962393766642e+08	3.425593105029384766e+12	2.025557496182360107e+12
1.140000000000000000e+04	6.000000000000000000e+00	0.000000000000000000e+00	2.135398428479531860e+10	6.101134011487262726e+10	7.994181907410634995e+09	1.144211925305451660e+12	8.373988010278087158e+11	1.381632190990547852e+12	5.582637275763322754e+11	2.772824244763588867e+11	9.342580528175551758e+11	1.147181315407363281e+12	3.007719371308187866e+11	5.590646268916928711e+11	5.522046438877524414e+11	1.388988823380849609e+11	1.814820927774264221e+11	1.226102821221677979e+12	3.068484678889791260e+11	5.637791530493012695e+11	1.126592677545812988e+12	1.674502568084321289e+11	1.510825410152095556e+09	4.426956011349771619e+08	3.427644033646187988e+12	2.081665952069238770e+12
